"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
1	0.292	0.022	0.268	0.03	0.23	0.032	0.184	0.018	0.212	0.006	0.2	0.004
5	0.05	0.028	0.064	0.02	0.04	0.006	0.048	0.012	0.02	0.008	0.028	0
13	0.322	0.066	0.284	0.056	0.162	0.014	0.154	0.022	0.19	0.026	0.15	0.032
9	0.684	0.216	0.72	0.176	0.58	0.064	0.544	0.068	0.532	0.062	0.522	0.048
17	0.292	0.124	0.288	0.12	0.16	0.03	0.192	0.042	0.2	0.058	0.174	0.054
29	0.37	0.104	0.384	0.186	0.624	0.312	0.646	0.26	0.6	0.366	0.592	0.306
57	0.44	0.092	0.418	0.088	0.284	0.024	0.32	0.014	0.272	0.032	0.226	0.012
33	0.334	0.076	0.314	0.044	0.524	0.046	0.468	0.052	0.484	0.048	0.502	0.028
25	0.276	0.022	0.29	0.02	0.182	0.012	0.21	0.002	0.154	0.004	0.178	0.004
41	0.68	0.24	0.634	0.172	0.836	0.7	0.842	0.628	0.86	0.716	0.864	0.626
21	0.19	0.004	0.21	0.002	0.08	0.002	0.1	0.002	0.114	0	0.076	0.002
37	0.466	0.526	0.468	0.526	0.284	0.104	0.27	0.112	0.284	0.174	0.29	0.126
14	0.256	0.122	0.242	0.146	0.144	0.028	0.13	0.026	0.132	0.032	0.104	0.04
45	0.276	0.22	0.28	0.22	0.242	0.062	0.286	0.066	0.25	0.034	0.274	0.052
53	0.39	0.752	0.402	0.81	0.234	0.33	0.204	0.356	0.24	0.268	0.21	0.308
49	0.198	0.296	0.176	0.218	0.364	0.072	0.33	0.028	0.28	0.048	0.342	0.018
2	0.504	0.112	0.442	0.088	0.346	0.078	0.336	0.044	0.366	0.024	0.354	0.046
101	0.348	0.436	0.352	0.458	0.612	0.828	0.612	0.77	0.626	0.736	0.612	0.848
81	0.794	0.482	0.768	0.358	0.506	0.22	0.498	0.176	0.558	0.178	0.472	0.208
93	0.302	0.574	0.248	0.54	0.146	0.208	0.178	0.264	0.152	0.182	0.174	0.192
109	0.356	0.136	0.308	0.148	0.208	0.044	0.244	0.036	0.312	0.046	0.292	0.016
105	0.346	0.046	0.388	0.074	0.222	0.022	0.238	0.014	0.228	0.016	0.184	0.002
69	0.556	0.05	0.546	0.076	0.326	0.016	0.332	0.054	0.388	0.02	0.334	0.028
77	0.322	0.318	0.27	0.254	0.214	0.098	0.166	0.06	0.206	0.096	0.194	0.13
97	0.412	0.416	0.45	0.344	0.264	0.1	0.242	0.094	0.276	0.078	0.282	0.122
10	0.428	0.276	0.428	0.218	0.262	0.094	0.266	0.108	0.256	0.106	0.274	0.11
6	0.228	0.022	0.222	0.022	0.178	0.002	0.154	0.006	0.162	0.004	0.166	0.004
113	0.26	0.242	0.23	0.216	0.15	0.03	0.164	0.042	0.192	0.064	0.18	0.08
61	0.456	0.1	0.384	0.05	0.286	0.026	0.226	0.02	0.264	0.02	0.26	0.016
89	0.922	0.646	0.924	0.658	0.854	0.178	0.846	0.278	0.838	0.244	0.856	0.214
73	0.268	0.03	0.25	0.026	0.204	0.032	0.174	0.026	0.21	0.032	0.174	0.052
145	0.644	0.086	0.614	0.144	0.484	0.174	0.5	0.148	0.478	0.132	0.494	0.126
34	0.128	0.082	0.088	0.042	0.054	0.018	0.05	0.028	0.05	0.02	0.054	0.022
85	0.42	0.144	0.502	0.134	0.31	0.04	0.322	0.034	0.306	0.062	0.298	0.062
38	0.234	0.034	0.19	0.034	0.166	0.006	0.114	0.006	0.134	0.014	0.128	0.012
65	0.222	0.018	0.246	0.02	0.164	0.018	0.194	0.01	0.154	0.01	0.178	0.016
173	0.878	0.372	0.862	0.382	0.59	0.404	0.596	0.49	0.632	0.436	0.568	0.436
30	0.32	0.162	0.264	0.122	0.162	0.068	0.188	0.094	0.174	0.088	0.15	0.078
165	0.168	0.322	0.204	0.394	0.114	0.164	0.1	0.144	0.13	0.238	0.096	0.184
161	0.542	0.656	0.486	0.788	0.546	0.362	0.5	0.328	0.498	0.344	0.488	0.324
18	0.724	0.332	0.688	0.3	0.668	0.074	0.702	0.078	0.704	0.098	0.68	0.136
137	0.094	0.062	0.072	0.046	0.108	0.004	0.11	0.002	0.082	0.002	0.11	0.016
157	0.216	0.056	0.202	0.042	0.116	0.004	0.104	0.012	0.096	0.008	0.094	0.002
141	0.568	0.156	0.564	0.21	0.42	0.042	0.386	0.052	0.348	0.024	0.388	0.042
169	0.29	0.024	0.278	0.018	0.234	0.03	0.224	0.016	0.232	0.01	0.204	0.012
58	0.774	0.726	0.738	0.688	0.784	0.654	0.758	0.608	0.756	0.626	0.78	0.658
