"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
393	0.758	0.5	0.742	0.572	0.536	0.174	0.562	0.16	0.552	0.144	0.582	0.15
337	0.552	0.774	0.6	0.696	0.752	0.276	0.736	0.254	0.728	0.28	0.686	0.28
257	0.88	0.516	0.87	0.39	0.684	0.33	0.644	0.282	0.676	0.262	0.7	0.25
237	0.086	0.068	0.078	0.068	0.076	0.038	0.068	0.056	0.074	0.05	0.074	0.052
17	0.288	0.178	0.306	0.19	0.19	0.04	0.216	0.044	0.222	0.114	0.196	0.046
373	0.484	0.186	0.442	0.174	0.296	0.048	0.29	0.026	0.286	0.028	0.286	0.024
193	0.824	0.862	0.802	0.87	0.772	0.528	0.756	0.488	0.76	0.57	0.81	0.538
333	0.106	0.006	0.138	0.008	0.118	0	0.136	0.004	0.116	0.006	0.138	0
81	0.908	0.704	0.908	0.646	0.7	0.436	0.754	0.518	0.692	0.418	0.732	0.514
249	0.382	0.168	0.314	0.168	0.234	0.046	0.254	0.07	0.286	0.036	0.286	0.066
289	0.6	0.366	0.498	0.34	0.622	0.404	0.578	0.422	0.612	0.51	0.59	0.404
301	0.482	0.754	0.516	0.782	0.57	0.736	0.57	0.736	0.538	0.692	0.562	0.66
381	0.268	0.07	0.238	0.054	0.224	0.158	0.19	0.122	0.192	0.106	0.172	0.102
181	0.458	0.432	0.406	0.47	0.262	0.252	0.264	0.266	0.254	0.264	0.252	0.296
377	0.672	0.442	0.662	0.396	0.492	0.11	0.518	0.06	0.448	0.112	0.512	0.138
173	0.782	0.578	0.792	0.632	0.786	0.49	0.746	0.488	0.81	0.448	0.806	0.446
1	0.442	0.068	0.412	0.054	0.276	0.026	0.278	0.012	0.274	0.01	0.244	0.012
349	0.59	0.132	0.648	0.124	0.428	0.02	0.448	0.058	0.336	0.01	0.398	0.018
357	0.752	0.64	0.756	0.548	0.58	0.16	0.504	0.216	0.614	0.23	0.572	0.164
117	0.996	0.992	0.982	0.996	0.982	0.5	0.97	0.538	0.97	0.45	0.956	0.536
5	0.086	0.122	0.06	0.054	0.066	0.034	0.048	0.034	0.038	0.02	0.046	0.014
241	0.736	0.884	0.742	0.836	0.46	0.686	0.454	0.696	0.52	0.72	0.472	0.668
321	0.268	0.122	0.218	0.072	0.148	0.02	0.134	0.006	0.128	0.002	0.156	0.018
205	0.9	0.916	0.894	0.92	0.676	0.702	0.652	0.694	0.654	0.694	0.658	0.694
145	0.7	0.166	0.7	0.194	0.78	0.634	0.774	0.556	0.802	0.626	0.75	0.54
245	0.496	0.358	0.524	0.366	0.34	0.15	0.342	0.152	0.364	0.202	0.352	0.172
329	0.624	0.502	0.594	0.604	0.568	0.3	0.528	0.304	0.516	0.234	0.6	0.302
57	0.498	0.198	0.5	0.172	0.348	0.036	0.306	0.048	0.358	0.056	0.276	0.034
93	0.428	0.656	0.38	0.822	0.228	0.366	0.286	0.366	0.254	0.314	0.264	0.37
345	0.588	0.362	0.52	0.17	0.878	0.524	0.888	0.538	0.896	0.554	0.844	0.48
293	0.876	0.972	0.888	0.936	0.586	0.638	0.574	0.478	0.614	0.548	0.614	0.62
161	0.424	0.848	0.426	0.858	0.452	0.588	0.452	0.586	0.44	0.59	0.418	0.57
273	0.248	0.306	0.204	0.232	0.148	0.122	0.136	0.09	0.158	0.126	0.126	0.1
309	0.736	0.184	0.746	0.166	0.484	0.048	0.504	0.03	0.506	0.032	0.494	0.034
101	0.618	0.586	0.678	0.636	0.84	0.956	0.824	0.944	0.842	0.948	0.792	0.906
389	0.934	0.42	0.948	0.362	0.842	0.704	0.846	0.678	0.85	0.694	0.816	0.732
185	0.862	0.874	0.852	0.9	0.644	0.476	0.696	0.446	0.672	0.446	0.664	0.42
197	0.438	0.166	0.422	0.218	0.376	0.07	0.396	0.096	0.402	0.112	0.404	0.052
313	0.674	0.296	0.702	0.334	0.418	0.182	0.472	0.098	0.422	0.084	0.454	0.172
29	0.292	0.048	0.314	0.032	0.58	0.59	0.608	0.484	0.562	0.502	0.6	0.502
89	0.904	0.796	0.884	0.75	0.908	0.25	0.888	0.242	0.918	0.272	0.904	0.24
121	0.104	0.06	0.098	0.078	0.052	0.012	0.06	0.034	0.078	0.038	0.072	0.026
33	0.518	0.158	0.484	0.09	0.61	0.056	0.532	0.02	0.594	0.04	0.602	0.058
201	0.918	0.918	0.946	0.888	0.67	0.404	0.68	0.268	0.662	0.342	0.712	0.354
317	0.536	0.272	0.46	0.454	0.314	0.082	0.346	0.124	0.33	0.088	0.322	0.056
165	0.164	0.394	0.136	0.296	0.09	0.136	0.086	0.21	0.104	0.146	0.082	0.136
269	0.384	0.254	0.424	0.258	0.25	0.056	0.236	0.044	0.24	0.08	0.24	0.062
325	0.138	0.06	0.166	0.068	0.136	0.056	0.136	0.084	0.162	0.084	0.17	0.078
369	0.944	0.998	0.924	0.968	0.702	0.672	0.722	0.728	0.722	0.622	0.682	0.64
97	0.584	0.674	0.556	0.618	0.362	0.178	0.36	0.154	0.376	0.188	0.358	0.21
125	0.204	0.056	0.19	0.062	0.262	0.132	0.198	0.082	0.204	0.088	0.162	0.052
69	0.71	0.14	0.71	0.122	0.436	0.04	0.418	0.032	0.43	0.02	0.436	0.026
365	0.056	0.036	0.062	0.022	0.036	0.008	0.03	0.004	0.028	0.014	0.02	0.012
213	0.946	0.458	0.924	0.522	0.74	0.734	0.702	0.648	0.742	0.64	0.708	0.674
13	0.494	0.084	0.526	0.148	0.27	0.026	0.262	0.01	0.316	0.028	0.248	0.018
265	0.448	0.018	0.424	0.05	0.26	0.024	0.286	0.02	0.316	0.016	0.29	0.016
361	0.3	0.484	0.282	0.606	0.24	0.358	0.27	0.416	0.238	0.422	0.26	0.39
129	0.834	0.914	0.828	0.876	0.534	0.498	0.576	0.582	0.526	0.542	0.518	0.604
169	0.52	0.146	0.514	0.086	0.426	0.014	0.368	0.038	0.396	0.036	0.412	0.036
217	0.618	0.192	0.586	0.144	0.518	0.05	0.49	0.056	0.53	0.05	0.474	0.03
53	0.556	0.942	0.574	0.93	0.336	0.666	0.34	0.632	0.326	0.622	0.36	0.62
25	0.47	0.046	0.444	0.05	0.26	0.024	0.256	0.004	0.258	0.01	0.278	0.012
297	0.97	0.478	0.968	0.328	0.758	0.106	0.75	0.078	0.76	0.15	0.756	0.168
109	0.548	0.442	0.546	0.456	0.426	0.076	0.38	0.104	0.414	0.106	0.374	0.068
37	0.446	0.522	0.458	0.576	0.486	0.272	0.456	0.288	0.514	0.304	0.492	0.268
221	0.75	0.208	0.746	0.242	0.51	0.064	0.508	0.056	0.55	0.056	0.526	0.04
85	0.66	0.29	0.722	0.336	0.432	0.154	0.476	0.14	0.462	0.114	0.46	0.112
141	0.626	0.434	0.62	0.414	0.64	0.124	0.652	0.134	0.652	0.168	0.612	0.186
229	0.08	0.002	0.1	0.01	0.052	0.006	0.048	0.004	0.048	0.006	0.05	0.004
41	0.92	0.77	0.918	0.73	0.774	0.628	0.772	0.586	0.84	0.608	0.778	0.542
305	0.158	0.25	0.16	0.312	0.394	0.054	0.476	0.09	0.422	0.08	0.446	0.088
341	0.514	0.06	0.486	0.062	0.31	0.018	0.292	0.016	0.306	0.02	0.312	0.01
9	0.72	0.582	0.738	0.568	0.542	0.232	0.518	0.284	0.574	0.268	0.538	0.218
353	0.768	0.816	0.698	0.86	0.504	0.654	0.462	0.618	0.456	0.63	0.484	0.756
77	0.644	0.48	0.63	0.442	0.432	0.358	0.39	0.352	0.39	0.384	0.382	0.364
45	0.552	0.476	0.536	0.426	0.48	0.188	0.442	0.15	0.454	0.224	0.414	0.16
21	0.28	0.018	0.262	0.006	0.132	0.008	0.168	0.004	0.122	0.002	0.126	0.006
153	0.824	0.918	0.83	0.938	0.81	0.67	0.764	0.63	0.774	0.572	0.756	0.552
189	0.412	0.236	0.474	0.206	0.326	0.05	0.368	0.168	0.312	0.088	0.318	0.098
61	0.446	0.088	0.454	0.076	0.278	0.02	0.248	0.018	0.272	0.024	0.242	0.01
73	0.386	0.134	0.364	0.114	0.31	0.082	0.25	0.078	0.32	0.06	0.29	0.062
177	0.228	0.15	0.198	0.072	0.122	0.022	0.154	0.01	0.09	0.028	0.102	0.022
261	0.398	0.546	0.454	0.624	0.4	0.462	0.456	0.492	0.428	0.502	0.456	0.528
105	0.432	0.22	0.426	0.23	0.382	0.054	0.392	0.068	0.324	0.076	0.366	0.078
725	0.818	0.726	0.854	0.662	0.78	0.834	0.74	0.796	0.764	0.756	0.736	0.77
705	0.55	0.452	0.558	0.408	0.414	0.108	0.39	0.126	0.396	0.12	0.372	0.106
49	0.302	0.196	0.318	0.196	0.284	0.038	0.324	0.06	0.324	0.024	0.332	0.042
253	0.294	0.044	0.302	0.052	0.504	0.62	0.532	0.66	0.502	0.642	0.494	0.63
233	0.438	0.038	0.392	0.04	0.294	0	0.276	0.002	0.268	0.006	0.234	0.004
285	0.638	0.056	0.538	0.042	0.346	0.016	0.398	0.008	0.384	0.01	0.43	0.022
693	0.28	0.032	0.276	0.038	0.606	0.456	0.626	0.456	0.586	0.374	0.658	0.474
149	0.62	0.412	0.616	0.51	0.584	0.282	0.6	0.326	0.564	0.304	0.63	0.262
157	0.278	0.078	0.222	0.072	0.134	0.014	0.158	0.006	0.172	0.004	0.158	0.018
669	0.888	0.974	0.894	0.988	0.644	0.576	0.674	0.574	0.648	0.528	0.64	0.588
133	0.166	0.042	0.14	0.014	0.098	0.016	0.088	0.014	0.096	0.024	0.088	0.006
281	0.66	0.314	0.612	0.248	0.548	0.186	0.57	0.226	0.566	0.188	0.526	0.212
385	0.38	0.346	0.398	0.432	0.27	0.088	0.3	0.054	0.26	0.06	0.294	0.096
709	0.962	0.976	0.942	0.92	0.97	0.826	0.96	0.792	0.966	0.8	0.978	0.814
677	0.622	0.532	0.59	0.596	0.678	0.206	0.68	0.158	0.674	0.22	0.682	0.202
209	0.572	0.188	0.612	0.308	0.378	0.088	0.378	0.058	0.376	0.08	0.37	0.068
581	0.894	0.82	0.836	0.91	0.852	0.608	0.836	0.658	0.818	0.66	0.876	0.734
757	0.494	0.876	0.53	0.816	0.386	0.55	0.428	0.662	0.37	0.634	0.412	0.588
753	0.47	0.58	0.532	0.638	0.604	0.204	0.544	0.208	0.588	0.244	0.544	0.128
745	0.196	0.032	0.184	0.026	0.128	0.018	0.106	0.018	0.104	0.012	0.094	0.016
401	0.47	0.674	0.52	0.764	0.608	0.738	0.62	0.738	0.626	0.774	0.612	0.702
577	0.768	0.478	0.798	0.58	0.536	0.174	0.498	0.142	0.568	0.166	0.504	0.168
529	0.144	0.034	0.182	0.036	0.09	0.008	0.096	0.002	0.118	0.008	0.088	0.004
689	0.844	0.72	0.804	0.582	0.73	0.42	0.768	0.3	0.748	0.346	0.694	0.38
65	0.27	0.03	0.27	0.03	0.208	0.02	0.19	0.02	0.174	0.022	0.168	0.014
453	0.722	0.322	0.768	0.312	0.7	0.318	0.714	0.268	0.68	0.282	0.704	0.274
633	0.272	0.136	0.236	0.09	0.162	0.02	0.176	0.03	0.194	0.028	0.16	0.03
433	0.708	0.708	0.698	0.684	0.85	0.78	0.81	0.784	0.84	0.778	0.826	0.77
225	0.696	0.582	0.714	0.466	0.468	0.144	0.472	0.142	0.476	0.14	0.464	0.128
