"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
573	0.306	0.04	0.298	0.05	0.154	0.01	0.168	0.008	0.168	0.004	0.184	0.018
581	0.308	0	0.286	0.01	0.176	0	0.202	0.004	0.228	0	0.2	0
449	0.404	0.264	0.372	0.248	0.448	0.006	0.438	0.016	0.43	0.014	0.466	0.018
473	0.828	0.084	0.814	0.05	0.754	0.222	0.7	0.27	0.742	0.314	0.73	0.364
1489	0.518	0.026	0.508	0.018	0.33	0	0.308	0.004	0.302	0	0.338	0.002
529	0.28	0.02	0.304	0.022	0.164	0	0.162	0.002	0.148	0.004	0.184	0.004
1357	0.402	0.906	0.44	0.884	0.25	0.316	0.256	0.314	0.226	0.346	0.242	0.38
393	0.052	0.002	0.056	0	0.034	0.008	0.048	0.008	0.064	0.004	0.044	0.006
1505	0.83	0.944	0.834	0.934	0.744	0.668	0.716	0.662	0.75	0.636	0.686	0.64
461	0.034	0.01	0.054	0.028	0.034	0	0.026	0.002	0.052	0.002	0.022	0.004
365	0.496	0.152	0.49	0.178	0.456	0.032	0.454	0.016	0.424	0.014	0.436	0.032
1509	0.074	0.068	0.09	0.114	0.04	0.008	0.054	0.01	0.038	0.008	0.04	0.004
1361	0.674	0.206	0.704	0.22	0.58	0.024	0.542	0.024	0.608	0.01	0.574	0.024
109	0.328	0.08	0.358	0.076	0.376	0.02	0.388	0.012	0.376	0.03	0.366	0.032
1401	0.048	0.048	0.03	0.04	0.024	0.02	0.028	0.014	0.022	0.004	0.032	0.01
1157	0.814	0.158	0.82	0.13	0.724	0.19	0.716	0.13	0.69	0.138	0.702	0.154
1445	0.244	0.004	0.248	0.004	0.22	0.004	0.212	0.002	0.21	0.004	0.196	0.002
1329	0.192	0.01	0.184	0.012	0.262	0.03	0.248	0.016	0.246	0.02	0.254	0.008
241	0.4	0.278	0.384	0.146	0.31	0.108	0.312	0.072	0.318	0.082	0.314	0.09
1409	0.644	0.046	0.63	0.052	0.382	0.004	0.396	0.006	0.464	0.004	0.386	0.012
1125	0.098	0.074	0.1	0.098	0.302	0.018	0.272	0.016	0.298	0.008	0.298	0.002
1353	0.072	0.038	0.098	0.036	0.048	0.004	0.064	0.002	0.072	0.004	0.058	0.002
189	0.072	0.002	0.098	0	0.054	0	0.08	0	0.076	0	0.072	0
469	0.728	0.834	0.684	0.832	0.798	0.34	0.836	0.278	0.808	0.28	0.796	0.226
1485	0.382	0.098	0.396	0.092	0.372	0.088	0.406	0.062	0.4	0.046	0.39	0.058
1121	0.792	0.314	0.806	0.516	0.566	0.09	0.524	0.082	0.556	0.086	0.548	0.096
1085	0.204	0.04	0.288	0.03	0.174	0.01	0.156	0.006	0.176	0.012	0.154	0.004
1537	0.09	0.024	0.094	0.036	0.064	0.01	0.038	0.02	0.064	0.012	0.032	0.004
893	0.35	0.062	0.316	0.046	0.174	0.01	0.194	0.032	0.192	0.004	0.23	0.012
1553	0.138	0.02	0.102	0.024	0.062	0	0.056	0.004	0.086	0.004	0.08	0.006
1477	0.564	0.2	0.6	0.254	0.444	0.16	0.448	0.156	0.444	0.128	0.438	0.086
