"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
57	0.096	0.002	0.124	0	0.064	0	0.064	0.002	0.088	0.002	0.054	0
53	0.216	0.15	0.174	0.104	0.098	0.022	0.118	0.006	0.112	0.01	0.122	0.016
21	0.398	0.11	0.414	0.028	0.43	0.016	0.42	0.01	0.482	0.022	0.45	0.018
17	0.048	0.004	0.024	0	0.022	0	0.016	0	0.028	0.004	0.02	0
33	0.086	0.004	0.094	0	0.058	0	0.048	0	0.054	0	0.07	0
181	0.658	0.12	0.672	0.092	0.496	0.018	0.518	0.008	0.478	0.018	0.5	0.022
29	0.122	0.05	0.16	0.05	0.128	0.006	0.148	0.02	0.14	0.006	0.118	0.006
5	0.064	0	0.06	0	0.088	0.022	0.09	0.032	0.106	0.014	0.07	0.034
9	0.08	0.146	0.094	0.212	0.082	0.016	0.1	0.034	0.084	0.008	0.108	0.01
77	0.998	0.904	0.998	0.714	0.986	0.792	0.984	0.832	0.976	0.768	0.994	0.82
13	0.452	0.388	0.402	0.28	0.288	0.176	0.264	0.118	0.284	0.098	0.284	0.104
325	0.034	0.006	0.042	0	0.026	0	0.026	0	0.026	0	0.03	0.002
73	0.056	0.004	0.046	0.002	0.042	0	0.038	0	0.036	0	0.026	0
25	0.152	0.088	0.182	0.072	0.164	0.014	0.148	0.008	0.16	0.016	0.134	0.02
61	0.424	0.134	0.432	0.136	0.31	0.046	0.302	0.016	0.294	0.022	0.302	0.022
321	0.196	0.092	0.184	0.092	0.136	0.034	0.106	0.016	0.134	0.02	0.098	0.028
1	0.224	0.002	0.208	0	0.122	0.002	0.154	0	0.154	0	0.126	0
85	0.142	0.126	0.138	0.11	0.08	0.082	0.086	0.124	0.076	0.17	0.066	0.148
145	0.25	0.026	0.296	0.048	0.344	0	0.288	0.004	0.316	0.006	0.342	0.004
49	0.684	0.428	0.628	0.352	0.658	0.086	0.694	0.174	0.706	0.188	0.686	0.16
137	0.182	0.028	0.164	0.024	0.102	0.004	0.086	0.006	0.094	0.006	0.09	0.004
173	0.474	0.146	0.516	0.252	0.394	0.046	0.334	0.026	0.338	0.048	0.366	0.056
93	0.072	0	0.064	0	0.058	0	0.05	0	0.048	0	0.044	0
157	0.42	0.046	0.484	0.06	0.404	0.01	0.42	0.016	0.44	0.008	0.442	0.014
189	0.652	0.012	0.602	0.02	0.388	0.01	0.344	0.012	0.366	0.004	0.384	0.01
109	0.43	0.136	0.424	0.098	0.482	0.054	0.442	0.05	0.458	0.054	0.442	0.044
129	0.216	0.006	0.204	0.026	0.138	0.002	0.142	0.026	0.126	0.016	0.122	0.016
217	0.122	0.182	0.146	0.18	0.126	0.078	0.134	0.068	0.124	0.078	0.136	0.072
121	0.64	0.292	0.644	0.53	0.498	0.2	0.488	0.294	0.51	0.288	0.522	0.324
245	0.638	0.14	0.61	0.124	0.52	0.034	0.494	0.06	0.49	0.016	0.492	0.04
89	0.652	0.09	0.618	0.14	0.388	0.268	0.444	0.266	0.406	0.196	0.396	0.208
