"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
33	0.056	0	0.062	0	0.036	0	0.052	0	0.058	0	0.038	0
5	0.066	0	0.046	0	0.126	0.036	0.136	0.052	0.17	0.036	0.112	0.026
1	0.226	0	0.246	0.002	0.166	0	0.168	0	0.174	0	0.146	0
17	0.146	0.004	0.166	0.004	0.18	0.002	0.198	0.002	0.2	0	0.23	0.002
189	0.088	0.002	0.1	0.002	0.064	0	0.076	0	0.066	0	0.062	0.004
193	0.104	0	0.096	0	0.074	0.002	0.048	0	0.052	0.002	0.056	0
41	0.06	0.002	0.028	0	0.016	0	0.018	0	0.02	0	0.02	0
241	0.196	0.002	0.224	0	0.142	0	0.154	0	0.152	0	0.166	0.004
249	0.028	0	0.026	0	0.044	0	0.032	0	0.038	0	0.036	0
93	0.086	0	0.074	0	0.058	0	0.046	0	0.05	0	0.06	0
321	0.018	0	0.026	0	0.026	0	0.024	0	0.02	0	0.014	0
377	0.072	0.002	0.062	0.006	0.02	0.002	0.03	0	0.032	0.002	0.024	0.002
449	0.038	0	0.03	0	0.02	0	0.016	0	0.024	0	0.034	0
433	0.042	0.024	0.022	0.01	0.012	0	0.018	0	0.022	0	0.014	0
77	0.644	0.082	0.678	0.098	0.526	0.024	0.488	0.022	0.528	0.01	0.546	0.022
245	0.032	0.002	0.022	0	0.034	0	0.01	0	0.026	0.002	0.026	0
137	0.122	0.006	0.13	0	0.068	0	0.042	0	0.064	0.002	0.05	0
165	0.146	0.008	0.162	0.01	0.14	0	0.16	0.002	0.152	0	0.138	0
125	0.062	0.002	0.034	0	0.04	0	0.022	0	0.02	0	0.032	0
121	0.114	0.008	0.108	0	0.096	0	0.092	0	0.092	0	0.098	0
