"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
449	0.568	0.724	0.554	0.832	0.466	0.518	0.454	0.554	0.434	0.532	0.452	0.57
1289	0.59	0.886	0.672	0.902	0.494	0.676	0.478	0.614	0.49	0.636	0.508	0.616
1173	0.958	0.976	0.928	0.968	0.986	0.9	0.98	0.902	0.984	0.89	0.98	0.918
5	0.376	0.28	0.328	0.272	0.274	0.416	0.268	0.396	0.304	0.474	0.264	0.396
1097	0.808	0.782	0.794	0.758	0.566	0.584	0.612	0.694	0.572	0.68	0.616	0.718
737	0.154	0.472	0.148	0.466	0.134	0.272	0.104	0.256	0.154	0.268	0.096	0.232
29	0.618	0.37	0.586	0.338	0.646	0.782	0.65	0.774	0.638	0.8	0.656	0.822
1181	0.702	0.768	0.73	0.794	0.666	0.204	0.73	0.328	0.704	0.292	0.732	0.27
1101	0.336	0.534	0.34	0.59	0.348	0.554	0.348	0.566	0.322	0.49	0.31	0.53
321	0.39	0.396	0.418	0.342	0.226	0.074	0.226	0.118	0.222	0.086	0.248	0.104
25	0.626	0.47	0.608	0.536	0.454	0.504	0.404	0.406	0.454	0.504	0.412	0.356
1177	0.868	0.636	0.88	0.584	0.716	0.514	0.742	0.412	0.77	0.562	0.746	0.442
17	0.556	0.974	0.502	0.914	0.332	0.438	0.34	0.492	0.338	0.476	0.33	0.462
1165	0.518	0.78	0.554	0.788	0.486	0.564	0.534	0.602	0.526	0.552	0.51	0.576
9	0.534	0.452	0.504	0.624	0.43	0.514	0.432	0.504	0.422	0.504	0.44	0.46
1129	0.582	0.79	0.598	0.794	0.51	0.5	0.452	0.56	0.506	0.6	0.474	0.56
85	0.938	0.982	0.958	0.98	0.884	0.842	0.926	0.878	0.872	0.862	0.92	0.854
177	0.556	0.774	0.55	0.78	0.62	0.83	0.632	0.788	0.632	0.836	0.616	0.84
613	0.568	0.48	0.594	0.506	0.828	0.58	0.82	0.464	0.82	0.396	0.826	0.452
397	0.53	0.16	0.478	0.204	0.448	0.63	0.47	0.672	0.446	0.562	0.408	0.562
753	0.352	0.744	0.318	0.746	0.206	0.374	0.198	0.364	0.222	0.38	0.214	0.41
1117	0.988	0.944	0.982	0.972	0.85	0.718	0.846	0.686	0.87	0.79	0.824	0.544
1145	0.476	0.73	0.512	0.824	0.278	0.314	0.31	0.388	0.334	0.438	0.292	0.368
645	0.81	0.578	0.834	0.352	0.888	0.514	0.898	0.518	0.878	0.586	0.904	0.502
21	0.396	0.552	0.398	0.594	0.284	0.6	0.264	0.492	0.268	0.574	0.28	0.58
1029	0.758	0.94	0.774	0.876	0.884	0.69	0.868	0.594	0.9	0.622	0.872	0.636
433	0.374	0.508	0.402	0.728	0.216	0.208	0.244	0.248	0.218	0.204	0.232	0.146
1141	0.972	0.982	0.984	0.986	0.85	0.882	0.81	0.862	0.83	0.892	0.814	0.906
413	0.998	0.874	0.988	0.856	0.874	0.612	0.842	0.512	0.876	0.664	0.828	0.606
181	0.554	0.436	0.56	0.584	0.464	0.768	0.488	0.688	0.518	0.678	0.444	0.638
1105	0.316	0.41	0.322	0.434	0.36	0.162	0.372	0.126	0.358	0.1	0.358	0.106
393	0.78	0.766	0.758	0.776	0.876	0.892	0.882	0.88	0.85	0.82	0.862	0.876
1161	0.216	0.078	0.208	0.118	0.42	0.286	0.44	0.184	0.472	0.204	0.434	0.258
609	0.248	0.154	0.252	0.15	0.154	0.036	0.142	0.036	0.14	0.024	0.142	0.044
1125	0.692	0.73	0.624	0.692	0.61	0.808	0.636	0.76	0.674	0.852	0.634	0.826
717	0.48	0.098	0.546	0.1	0.336	0.006	0.336	0.004	0.336	0.004	0.366	0.004
325	0.638	0.374	0.62	0.282	0.43	0.156	0.392	0.108	0.392	0.13	0.394	0.074
329	0.566	0.704	0.562	0.656	0.41	0.26	0.43	0.282	0.398	0.35	0.384	0.288
1153	0.912	0.732	0.916	0.786	0.82	0.238	0.788	0.282	0.808	0.206	0.832	0.252
13	0.568	0.748	0.612	0.76	0.822	0.792	0.806	0.764	0.786	0.772	0.794	0.776
481	0.528	0.316	0.582	0.348	0.33	0.418	0.404	0.466	0.382	0.488	0.36	0.442
641	0.942	0.656	0.912	0.606	0.832	0.724	0.826	0.762	0.798	0.768	0.778	0.822
1157	0.874	0.738	0.882	0.83	0.964	0.964	0.982	0.982	0.962	0.962	0.966	0.982
493	0.906	0.76	0.89	0.782	0.656	0.836	0.72	0.908	0.656	0.876	0.708	0.876
1093	0.84	0.654	0.86	0.748	0.97	0.874	0.964	0.924	0.966	0.906	0.96	0.9
1149	0.736	0.882	0.736	0.948	0.616	0.846	0.608	0.86	0.594	0.8	0.632	0.842
1121	0.262	0.22	0.286	0.234	0.16	0.292	0.156	0.254	0.148	0.284	0.186	0.298
725	0.898	0.968	0.874	0.96	0.622	0.522	0.61	0.58	0.634	0.522	0.62	0.5
593	0.96	0.876	0.966	0.904	0.932	0.934	0.908	0.916	0.908	0.918	0.906	0.92
701	0.236	0.336	0.246	0.312	0.164	0.426	0.164	0.398	0.19	0.296	0.19	0.29
1169	0.996	0.984	0.994	0.962	0.92	0.798	0.912	0.764	0.92	0.844	0.906	0.826
633	0.71	0.748	0.7	0.802	0.454	0.588	0.45	0.606	0.43	0.588	0.432	0.58
485	0.588	0.806	0.604	0.83	0.726	0.772	0.678	0.792	0.702	0.772	0.692	0.782
469	0.992	0.992	0.982	0.984	0.77	0.898	0.796	0.918	0.794	0.896	0.792	0.962
621	0.28	0.396	0.274	0.308	0.322	0.43	0.32	0.428	0.338	0.458	0.372	0.46
745	0.726	0.692	0.716	0.61	0.48	0.382	0.458	0.33	0.474	0.302	0.49	0.312
389	0.468	0.872	0.44	0.886	0.454	0.386	0.494	0.398	0.466	0.272	0.506	0.38
617	0.894	0.618	0.884	0.63	0.938	0.934	0.962	0.946	0.918	0.904	0.912	0.902
629	0.952	0.87	0.956	0.836	0.96	0.988	0.95	0.986	0.97	0.992	0.948	0.986
417	0.982	0.964	0.99	0.966	0.84	0.962	0.84	0.964	0.854	0.948	0.82	0.944
585	0.514	0.654	0.506	0.646	0.518	0.31	0.47	0.388	0.474	0.368	0.472	0.392
1225	0.754	0.728	0.778	0.744	0.548	0.596	0.546	0.652	0.532	0.65	0.552	0.68
465	0.754	0.798	0.8	0.802	0.866	0.266	0.826	0.318	0.83	0.3	0.872	0.318
741	0.744	0.43	0.752	0.434	0.662	0.502	0.596	0.48	0.6	0.378	0.628	0.42
1137	0.962	0.898	0.968	0.85	0.928	0.948	0.928	0.956	0.942	0.968	0.924	0.958
93	0.66	0.35	0.676	0.23	0.976	0.93	0.974	0.94	0.98	0.972	0.982	0.95
529	0.44	0.71	0.376	0.658	0.748	0.734	0.702	0.638	0.742	0.68	0.702	0.738
317	0.786	0.676	0.748	0.626	0.846	0.62	0.848	0.724	0.852	0.686	0.89	0.686
1193	0.704	0.926	0.72	0.782	0.512	0.608	0.528	0.562	0.524	0.594	0.572	0.626
361	0.414	0.012	0.368	0.008	0.204	0.006	0.238	0.002	0.204	0	0.23	0
669	0.514	0.528	0.53	0.622	0.314	0.222	0.332	0.246	0.374	0.212	0.378	0.21
653	0.442	0.532	0.412	0.616	0.366	0.406	0.338	0.376	0.386	0.426	0.346	0.402
929	0.828	0.648	0.804	0.518	0.872	0.628	0.88	0.584	0.886	0.568	0.876	0.606
345	0.792	0.99	0.806	0.974	0.602	0.63	0.616	0.612	0.624	0.598	0.658	0.696
349	0.87	0.724	0.832	0.484	0.674	0.732	0.588	0.646	0.704	0.668	0.626	0.632
249	0.362	0.102	0.334	0.13	0.518	0.304	0.532	0.258	0.496	0.3	0.44	0.27
405	0.87	0.606	0.886	0.692	0.736	0.738	0.784	0.826	0.722	0.66	0.798	0.834
441	0.49	0.202	0.432	0.102	0.748	0.896	0.742	0.856	0.764	0.894	0.766	0.894
353	0.826	0.664	0.762	0.62	0.822	0.438	0.79	0.486	0.79	0.404	0.8	0.488
153	0.59	0.464	0.59	0.506	0.532	0.534	0.54	0.48	0.498	0.54	0.548	0.514
601	0.822	0.47	0.814	0.548	0.522	0.126	0.544	0.176	0.554	0.144	0.564	0.138
409	0.438	0.074	0.476	0.068	0.832	0.846	0.798	0.802	0.84	0.822	0.81	0.878
201	0.17	0.64	0.188	0.47	0.09	0.14	0.078	0.124	0.1	0.176	0.072	0.142
457	0.516	0.24	0.562	0.234	0.306	0.254	0.332	0.318	0.33	0.35	0.312	0.268
789	0.78	0.9	0.758	0.86	0.98	0.984	0.97	0.988	0.98	0.99	0.974	0.99
705	0.636	0.24	0.674	0.232	0.362	0.186	0.448	0.226	0.46	0.284	0.462	0.246
185	1	0.98	1	0.982	0.994	0.954	0.986	0.966	0.988	0.962	0.992	0.97
489	0.726	0.616	0.764	0.678	0.54	0.632	0.478	0.576	0.464	0.52	0.492	0.584
625	0.984	0.95	0.984	0.972	0.836	0.926	0.83	0.93	0.86	0.926	0.832	0.94
937	0.508	0.292	0.508	0.342	0.372	0.45	0.434	0.488	0.39	0.486	0.404	0.524
425	0.94	0.69	0.934	0.662	0.948	0.904	0.956	0.928	0.936	0.894	0.94	0.88
1817	0.102	0	0.132	0.006	0.798	0.556	0.818	0.638	0.83	0.634	0.818	0.666
1329	0.912	0.712	0.954	0.848	0.878	0.754	0.864	0.742	0.85	0.758	0.864	0.746
229	0.252	0.436	0.3	0.5	0.338	0.562	0.398	0.632	0.336	0.552	0.398	0.628
597	0.474	0.82	0.43	0.814	0.25	0.328	0.226	0.298	0.24	0.272	0.258	0.29
