"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
1	0.17	0	0.204	0	0.104	0	0.12	0	0.12	0	0.108	0
121	0.824	0.72	0.796	0.684	0.604	0.314	0.574	0.21	0.62	0.262	0.604	0.25
21	0.502	0.056	0.45	0.07	0.308	0.002	0.346	0	0.304	0.01	0.338	0
9	0.19	0.064	0.164	0.042	0.158	0.004	0.19	0.004	0.184	0.004	0.192	0.008
53	0.226	0.234	0.224	0.178	0.13	0.024	0.15	0.028	0.16	0.034	0.148	0.016
173	0.348	0.148	0.346	0.114	0.238	0.03	0.242	0.02	0.264	0.03	0.218	0.024
181	0.614	0.064	0.65	0.062	0.44	0.008	0.456	0.016	0.452	0.012	0.466	0.02
17	0.008	0.002	0.008	0	0.01	0	0.006	0	0.006	0	0.008	0
165	0.14	0.018	0.12	0.036	0.226	0.016	0.236	0.014	0.222	0.01	0.248	0.022
113	0.19	0.092	0.144	0.064	0.132	0.046	0.11	0.03	0.136	0.036	0.13	0.014
77	0.998	0.874	0.998	0.816	0.978	0.774	0.982	0.742	0.978	0.726	0.976	0.79
109	0.276	0.016	0.29	0.022	0.274	0.012	0.302	0.02	0.272	0.008	0.286	0.01
89	0.462	0.156	0.47	0.16	0.252	0.046	0.296	0.052	0.306	0.12	0.302	0.054
177	0.512	0.496	0.544	0.436	0.338	0.19	0.314	0.234	0.38	0.142	0.326	0.144
201	0.128	0.032	0.114	0.022	0.096	0.022	0.076	0.03	0.098	0.04	0.122	0.026
157	0.402	0.034	0.408	0.014	0.266	0.016	0.292	0.018	0.26	0.022	0.25	0.022
137	0.154	0.014	0.184	0.016	0.12	0.002	0.108	0.004	0.12	0.004	0.114	0.004
117	0.056	0	0.058	0	0.038	0.004	0.054	0.002	0.028	0.002	0.034	0
145	0.284	0.008	0.302	0.014	0.244	0	0.222	0	0.23	0	0.274	0.004
5	0.084	0	0.052	0.002	0.084	0.002	0.054	0.008	0.078	0	0.082	0.012
125	0.024	0.002	0.018	0	0.024	0.002	0.014	0	0.03	0	0.03	0
93	0.056	0	0.032	0	0.046	0	0.032	0	0.03	0	0.038	0
49	0.444	0.18	0.47	0.166	0.454	0.088	0.466	0.122	0.412	0.092	0.436	0.054
25	0.096	0.032	0.094	0.064	0.116	0.016	0.096	0.024	0.148	0.016	0.132	0.014
57	0.144	0.004	0.12	0.002	0.086	0	0.062	0	0.092	0	0.096	0
97	0.09	0.084	0.084	0.068	0.074	0.018	0.048	0.006	0.046	0.004	0.062	0.002
85	0.098	0.052	0.118	0.066	0.056	0.038	0.072	0.016	0.068	0.066	0.076	0.016
81	0.264	0.14	0.276	0.15	0.304	0.04	0.27	0.084	0.336	0.066	0.3	0.048
73	0.102	0.008	0.096	0.018	0.084	0	0.062	0.002	0.07	0	0.076	0.004
197	0.112	0.08	0.106	0.044	0.054	0.004	0.05	0.01	0.05	0.01	0.07	0.014
61	0.402	0.1	0.354	0.084	0.256	0.034	0.244	0.016	0.262	0.02	0.24	0.028
169	0.248	0.05	0.206	0.034	0.216	0.022	0.2	0.01	0.198	0.042	0.188	0.02
29	0.204	0.012	0.186	0.034	0.158	0.014	0.168	0.016	0.202	0	0.164	0.014
129	0.16	0.004	0.156	0	0.122	0.006	0.126	0.006	0.092	0.002	0.11	0.002
189	0.276	0	0.286	0	0.16	0	0.146	0.006	0.168	0.006	0.138	0.002
33	0.062	0.002	0.052	0.002	0.05	0	0.03	0	0.036	0	0.04	0
161	0.502	0.028	0.52	0.03	0.324	0.004	0.32	0.008	0.294	0.012	0.366	0.016
193	0.146	0.034	0.168	0.008	0.102	0.002	0.098	0	0.088	0.004	0.104	0.002
13	0.292	0.254	0.282	0.188	0.26	0.048	0.23	0.08	0.222	0.062	0.23	0.052
101	0.052	0.01	0.066	0.002	0.042	0	0.034	0	0.026	0	0.042	0.004
105	0.208	0.11	0.202	0.056	0.124	0.014	0.148	0.026	0.148	0.012	0.128	0.018
153	0.39	0.246	0.402	0.226	0.444	0.118	0.424	0.058	0.458	0.07	0.472	0.1
