"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
1	0.442	0.068	0.44	0.118	0.458	0.04	0.412	0.082	0.484	0.034	0.424	0.062
33	0.564	0.306	0.6	0.394	0.842	0.624	0.788	0.582	0.816	0.746	0.814	0.624
25	0.34	0.07	0.352	0.108	0.214	0.026	0.24	0.03	0.25	0.042	0.214	0.028
37	0.46	0.702	0.404	0.426	0.262	0.142	0.238	0.08	0.268	0.132	0.224	0.104
17	0.412	0.524	0.48	0.472	0.258	0.208	0.308	0.232	0.266	0.2	0.274	0.276
5	0.26	0.394	0.262	0.41	0.152	0.076	0.126	0.068	0.156	0.068	0.164	0.086
29	0.218	0.018	0.188	0.02	0.108	0.144	0.126	0.146	0.09	0.116	0.1	0.142
21	0.186	0.064	0.2	0.05	0.078	0.024	0.104	0.01	0.116	0.006	0.096	0.014
9	0.736	0.404	0.654	0.47	0.466	0.538	0.51	0.446	0.45	0.492	0.476	0.546
13	0.654	0.274	0.644	0.096	0.41	0.082	0.444	0.074	0.428	0.138	0.434	0.06
73	0.554	0.492	0.546	0.602	0.33	0.142	0.344	0.21	0.352	0.218	0.358	0.228
57	0.416	0.906	0.448	0.988	0.53	0.712	0.498	0.776	0.486	0.698	0.516	0.76
45	0.808	0.578	0.786	0.678	0.522	0.302	0.536	0.364	0.568	0.274	0.522	0.31
2	0.776	0.722	0.866	0.762	0.962	0.87	0.968	0.892	0.976	0.922	0.98	0.944
77	0.898	0.874	0.886	0.884	0.796	0.4	0.772	0.402	0.834	0.51	0.81	0.47
49	0.088	0.158	0.098	0.222	0.082	0.04	0.062	0.028	0.074	0.054	0.064	0.034
69	0.574	0.706	0.618	0.824	0.528	0.306	0.634	0.3	0.55	0.406	0.612	0.348
61	0.76	0.46	0.752	0.354	0.502	0.142	0.524	0.15	0.498	0.114	0.524	0.174
