"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
713	0.048	0.006	0.078	0.002	0.02	0.002	0.028	0	0.02	0	0.022	0
729	0.034	0	0.028	0	0.01	0	0.016	0	0.01	0	0.006	0
409	0.008	0	0.012	0	0.004	0	0.006	0	0.004	0	0.006	0
185	0.042	0	0.046	0.002	0.018	0	0.018	0	0.018	0	0.014	0
709	0.118	0.018	0.082	0.024	0.046	0.002	0.076	0	0.046	0.01	0.058	0
445	0.058	0.02	0.044	0.022	0.042	0	0.046	0	0.042	0.002	0.064	0.002
773	0.202	0.024	0.258	0.048	0.242	0	0.21	0.002	0.242	0	0.22	0
169	0.068	0	0.07	0	0.098	0	0.098	0.002	0.098	0	0.112	0
129	0.006	0	0.002	0	0	0	0.002	0	0	0	0.006	0
1149	0.036	0.01	0.02	0.006	0.018	0.004	0.016	0.002	0.018	0.004	0.022	0
393	0.004	0	0.012	0	0.006	0	0.002	0	0.006	0	0.004	0
13	0.016	0	0.022	0	0.026	0	0.012	0	0.026	0	0.02	0
413	0.088	0.002	0.06	0.002	0.068	0	0.04	0	0.068	0	0.05	0
1033	0.158	0.014	0.126	0.008	0.122	0.014	0.13	0.008	0.122	0.01	0.124	0.014
101	0.004	0	0.01	0	0.004	0	0.002	0	0.004	0	0.004	0
281	0.008	0	0.006	0	0.01	0	0.016	0	0.01	0	0.022	0
453	0.228	0.006	0.208	0.008	0.124	0.002	0.138	0	0.124	0	0.14	0
89	0.488	0.13	0.424	0.076	0.332	0.004	0.296	0.008	0.332	0.01	0.286	0.004
1049	0.114	0.036	0.09	0.026	0.044	0	0.064	0.002	0.044	0.004	0.06	0.004
1193	0.358	0.054	0.348	0.036	0.178	0	0.182	0	0.178	0.002	0.186	0.004
141	0.042	0.026	0.048	0.026	0.036	0.002	0.044	0	0.036	0	0.05	0
9	0.08	0	0.07	0	0.044	0	0.034	0	0.044	0	0.028	0
29	0.19	0.034	0.206	0.054	0.118	0.006	0.148	0.004	0.118	0.008	0.118	0.008
589	0.034	0.004	0.03	0.008	0.04	0	0.04	0	0.04	0	0.032	0
397	0.318	0.206	0.332	0.196	0.226	0.228	0.254	0.242	0.226	0.26	0.22	0.304
105	0.028	0	0.04	0.004	0.026	0	0.02	0.002	0.026	0.002	0.022	0.002
753	0.036	0.002	0.024	0	0.008	0	0.032	0	0.008	0	0.022	0
189	0.03	0	0.042	0	0.03	0	0.028	0	0.03	0	0.03	0
181	0.022	0.004	0.016	0	0.008	0	0.008	0.002	0.008	0	0.006	0.002
1185	0.168	0.04	0.136	0.024	0.094	0.004	0.062	0.006	0.094	0.008	0.104	0.014
733	0.068	0.004	0.068	0.006	0.038	0.008	0.042	0	0.038	0.01	0.044	0.006
505	0.016	0	0.006	0.002	0.012	0	0.008	0	0.012	0	0.006	0
93	0.232	0.008	0.242	0.01	0.21	0.006	0.178	0.002	0.21	0	0.194	0.002
109	0.032	0	0.03	0	0.02	0	0.01	0	0.02	0	0.012	0
757	0.244	0.038	0.248	0.034	0.112	0.002	0.142	0.004	0.112	0.004	0.156	0
