"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
105	0.232	0.072	0.226	0.128	0.172	0.154	0.18	0.114	0.162	0.136	0.208	0.106
109	0.398	0.122	0.366	0.088	0.182	0.012	0.184	0.01	0.228	0.036	0.232	0.018
41	0.046	0.002	0.046	0.002	0.024	0	0.034	0	0.036	0	0.044	0
85	0.478	0.468	0.496	0.462	0.48	0.124	0.478	0.106	0.446	0.102	0.434	0.096
65	0.186	0.01	0.18	0.006	0.086	0	0.088	0.002	0.116	0	0.118	0
709	0.488	0.624	0.49	0.552	0.252	0.196	0.226	0.164	0.242	0.242	0.24	0.15
73	0.246	0.466	0.236	0.48	0.356	0.464	0.338	0.512	0.358	0.544	0.346	0.402
713	0.354	0.238	0.374	0.198	0.208	0.038	0.216	0.044	0.174	0.042	0.244	0.026
53	0.5	0.566	0.496	0.592	0.418	0.204	0.394	0.312	0.41	0.334	0.424	0.342
137	0.468	0.212	0.486	0.34	0.268	0.124	0.316	0.172	0.316	0.166	0.314	0.176
701	0.282	0.266	0.34	0.294	0.458	0.066	0.478	0.054	0.448	0.054	0.46	0.082
445	0.254	0.222	0.278	0.374	0.174	0.124	0.27	0.156	0.188	0.142	0.202	0.156
33	0.334	0.024	0.378	0.03	0.196	0.008	0.212	0.004	0.232	0.002	0.212	0.004
425	0.016	0	0.024	0	0.008	0	0.01	0	0.016	0	0.02	0
129	0.042	0.04	0.054	0.052	0.018	0.01	0.03	0.006	0.018	0.006	0.02	0
185	0.202	0.062	0.204	0.042	0.174	0.034	0.172	0.024	0.14	0.038	0.154	0.036
165	0.15	0.014	0.18	0.032	0.092	0.038	0.102	0.034	0.11	0.048	0.14	0.034
77	0.062	0.002	0.04	0	0.134	0.018	0.124	0.01	0.142	0.008	0.142	0.012
1217	0.26	0.156	0.244	0.122	0.112	0.012	0.136	0.014	0.13	0.026	0.11	0.014
729	0.316	0.118	0.338	0.13	0.166	0.02	0.174	0.018	0.142	0.016	0.174	0.018
