"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
17	0.09	0.012	0.104	0.02	0.056	0.006	0.042	0.002	0.048	0.004	0.05	0.004
97	0.262	0.294	0.246	0.45	0.212	0.2	0.23	0.268	0.246	0.232	0.244	0.266
57	0.08	0.008	0.074	0.002	0.074	0.002	0.07	0.002	0.074	0.004	0.07	0.002
77	0.188	0.038	0.2	0.022	0.11	0.01	0.118	0.008	0.108	0.006	0.122	0.012
37	0.116	0.012	0.126	0.01	0.146	0.004	0.122	0.006	0.166	0	0.17	0.004
53	0.486	0.312	0.48	0.148	0.208	0.07	0.242	0.046	0.238	0.074	0.22	0.04
105	0.386	0.026	0.402	0.028	0.212	0.008	0.182	0.004	0.18	0.012	0.222	0.006
29	0.398	0.032	0.364	0.05	0.388	0.058	0.366	0.052	0.398	0.07	0.422	0.046
21	0.066	0	0.05	0	0.016	0	0.032	0	0.03	0	0.03	0
25	0.216	0.006	0.154	0.006	0.12	0	0.126	0	0.116	0	0.112	0.002
1	0.12	0	0.112	0.002	0.068	0	0.068	0	0.07	0	0.062	0.002
61	0.048	0	0.034	0.002	0.05	0	0.022	0	0.014	0	0.018	0
49	0.052	0.004	0.06	0.002	0.026	0	0.03	0	0.026	0	0.02	0.002
69	0.212	0.088	0.218	0.068	0.144	0.004	0.124	0.006	0.146	0.006	0.136	0.008
41	0.056	0.008	0.05	0.014	0.014	0	0.02	0	0.032	0	0.018	0
65	0.042	0	0.054	0.002	0.034	0	0.046	0	0.034	0	0.048	0
73	0.232	0.048	0.232	0.026	0.17	0.012	0.178	0.002	0.218	0.004	0.188	0.01
81	0.74	0.406	0.696	0.234	0.456	0.172	0.404	0.134	0.444	0.196	0.42	0.134
33	0.38	0.038	0.342	0.034	0.194	0.004	0.204	0.01	0.188	0.016	0.206	0.002
393	0.564	0.28	0.528	0.254	0.35	0.158	0.296	0.044	0.334	0.09	0.366	0.084
237	0.056	0.006	0.046	0.006	0.068	0.004	0.042	0.004	0.056	0.008	0.058	0
45	0.024	0	0.024	0.002	0.012	0	0.016	0	0.01	0	0.01	0
9	0.522	0.298	0.554	0.29	0.306	0.062	0.328	0.09	0.338	0.038	0.342	0.08
85	0.516	0.222	0.542	0.276	0.268	0.018	0.292	0.032	0.3	0.028	0.296	0.028
93	0.066	0.014	0.056	0.008	0.03	0.004	0.022	0.004	0.024	0	0.03	0.002
13	0.114	0.018	0.116	0.032	0.052	0.006	0.06	0.004	0.06	0	0.052	0.002
221	0.274	0.05	0.268	0.026	0.158	0.008	0.148	0.002	0.168	0.002	0.156	0.002
269	0.192	0.016	0.15	0.008	0.1	0.004	0.094	0.006	0.112	0	0.096	0.002
145	0.28	0.042	0.258	0.074	0.248	0.022	0.208	0.018	0.246	0.018	0.224	0.018
233	0.32	0.006	0.26	0.026	0.232	0	0.192	0.004	0.178	0.006	0.166	0.002
253	0.056	0.002	0.056	0.01	0.026	0	0.04	0.01	0.032	0.002	0.032	0.006
369	0.866	0.616	0.842	0.594	0.628	0.046	0.676	0.048	0.652	0.082	0.658	0.106
121	0.068	0.002	0.072	0	0.028	0	0.04	0	0.044	0	0.032	0
101	0.26	0.174	0.316	0.226	0.482	0.548	0.486	0.608	0.542	0.686	0.508	0.612
165	0.024	0.03	0.032	0.016	0.018	0.006	0.02	0.008	0.002	0.004	0.018	0.002
469	0.026	0.004	0.03	0	0.018	0	0.022	0	0.02	0	0.018	0
5	0.064	0.07	0.07	0.086	0.112	0.112	0.134	0.032	0.096	0.056	0.112	0.08
461	0.348	0.12	0.36	0.176	0.222	0.038	0.23	0.028	0.188	0.094	0.186	0.044
89	0.784	0.554	0.806	0.474	0.57	0.054	0.582	0.07	0.576	0.1	0.6	0.09
449	0.096	0.002	0.076	0.002	0.044	0	0.054	0.002	0.028	0	0.042	0
173	0.638	0.17	0.664	0.168	0.338	0.014	0.336	0.028	0.35	0.012	0.386	0.028
