"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
345	0.126	0	0.096	0	0.038	0	0.054	0	0.076	0	0.05	0
1789	0.416	0.066	0.426	0.034	0.562	0.058	0.572	0.052	0.124	0.034	0.108	0.032
1769	0.016	0	0.032	0.004	0.022	0.008	0.038	0.002	0.024	0.004	0.018	0
1797	0.108	0	0.148	0.006	0.146	0	0.094	0	0.086	0.008	0.1	0.004
349	0.078	0.004	0.092	0.01	0.038	0.012	0.082	0.032	0.088	0.016	0.082	0.02
1781	0.08	0.01	0.098	0.004	0.068	0	0.072	0.002	0.056	0.002	0.074	0
1773	0.602	0.018	0.614	0.014	0.642	0.012	0.676	0.016	0.162	0.008	0.178	0.01
1793	0.058	0	0.066	0.008	0.044	0	0.03	0	0.05	0.002	0.034	0
1633	0.068	0.004	0.058	0.014	0.096	0	0.048	0	0.056	0	0.054	0.002
1629	0.128	0	0.126	0	0.146	0	0.124	0	0.004	0	0.014	0
1765	0.086	0.004	0.104	0.002	0.068	0	0.054	0	0.052	0.004	0.074	0
1761	0.118	0	0.124	0.002	0.166	0.006	0.168	0.012	0.008	0	0.004	0
1785	0.214	0	0.214	0	0.122	0	0.158	0	0.112	0	0.13	0
837	0.16	0.004	0.166	0.036	0.102	0	0.096	0.002	0.094	0.002	0.134	0
1777	0.342	0.006	0.334	0.004	0.198	0	0.142	0	0.012	0	0.028	0
341	0.394	0.036	0.402	0.038	0.326	0.008	0.3	0.018	0.08	0.016	0.092	0.026
1673	0.028	0	0.024	0	0.012	0	0.014	0	0.028	0	0.016	0
821	0.106	0.02	0.094	0.012	0.046	0.004	0.06	0.022	0.048	0.002	0.044	0.002
1657	0.112	0.52	0.15	0.506	0.224	0.02	0.208	0.032	0.23	0.106	0.214	0.128
285	0.566	0.072	0.552	0.044	0.348	0.006	0.334	0.02	0.25	0.012	0.258	0.016
1085	0.038	0.014	0.036	0.004	0.068	0.034	0.074	0.02	0.076	0.032	0.06	0.016
817	0.54	0.156	0.544	0.138	0.466	0.078	0.446	0.044	0.562	0.15	0.532	0.194
1625	0.082	0	0.078	0	0.058	0	0.046	0.004	0.002	0	0.002	0
1149	0.056	0.002	0.044	0	0.03	0.002	0.058	0.014	0.046	0.006	0.05	0.006
913	0.1	0.002	0.134	0.004	0.156	0	0.166	0.002	0.168	0.03	0.186	0.03
613	0.054	0	0.044	0	0.054	0	0.08	0	0.022	0	0.024	0
885	0.036	0	0.036	0	0.02	0	0.04	0	0.048	0	0.028	0
1801	0.058	0.002	0.078	0	0.036	0	0.05	0.002	0.054	0	0.036	0
697	0.362	0.004	0.37	0.002	0.286	0.014	0.292	0.02	0.354	0.01	0.356	0.006
737	0.018	0.006	0.01	0.004	0.004	0	0.006	0	0.02	0	0.024	0.002
1649	0.18	0	0.154	0	0.094	0	0.074	0	0.04	0	0.042	0
1237	0.102	0	0.138	0.008	0.066	0.004	0.11	0.004	0.022	0	0.016	0
845	0.214	0.022	0.166	0.03	0.256	0.014	0.19	0.002	0.056	0	0.056	0.002
1005	0.026	0.002	0.05	0.01	0.018	0.006	0.012	0	0.04	0.006	0.022	0.002
1113	0.156	0	0.118	0.002	0.156	0	0.156	0	0.166	0.014	0.178	0.006
1713	0.196	0.002	0.17	0.004	0.126	0	0.114	0	0.008	0	0.006	0
1733	0.058	0	0.05	0	0.036	0.01	0.032	0.006	0.05	0.018	0.03	0.008
1741	0.464	0.036	0.454	0.02	0.408	0.002	0.408	0.004	0.212	0.074	0.206	0.052
969	0.43	0.01	0.38	0.014	0.344	0.006	0.356	0.004	0.256	0.006	0.232	0.004
1041	0.044	0	0.04	0	0.024	0	0.028	0	0.034	0	0.032	0
1725	0.012	0	0.006	0	0.006	0	0.004	0	0.004	0	0.014	0
1637	0.012	0	0.012	0	0	0	0.002	0	0.002	0	0.004	0
1717	0.15	0.004	0.122	0.01	0.154	0	0.178	0	0.174	0	0.164	0
825	0.13	0	0.136	0	0.134	0	0.122	0	0.134	0	0.158	0
677	0.15	0.004	0.142	0	0.24	0.006	0.216	0.002	0.042	0.006	0.052	0.008
609	0.086	0.004	0.1	0.006	0.06	0.006	0.094	0.004	0	0	0.006	0
721	0.29	0.008	0.282	0.012	0.212	0.008	0.208	0	0.072	0.01	0.064	0.004
1961	0.168	0.002	0.242	0.002	0.106	0	0.098	0	0.048	0	0.078	0.002
1693	0.138	0.002	0.138	0.004	0.216	0	0.218	0	0.068	0.004	0.064	0.004
789	0.204	0	0.184	0.004	0.106	0.004	0.094	0.006	0.014	0	0.01	0
853	0.496	0.006	0.47	0.012	0.31	0.06	0.284	0.07	0.156	0.046	0.104	0.028
1721	0.13	0	0.174	0.004	0.116	0.002	0.096	0.004	0.126	0.004	0.132	0.008
1697	0.396	0.016	0.38	0.032	0.39	0.036	0.412	0.024	0.052	0.002	0.068	0.002
777	0.258	0.014	0.278	0.026	0.236	0.054	0.258	0.036	0.258	0.068	0.288	0.062
1145	0.092	0.002	0.114	0	0.076	0	0.084	0	0.088	0	0.096	0
1705	0.274	0.004	0.264	0.04	0.226	0.094	0.196	0.054	0.05	0.014	0.064	0.01
1217	0.354	0.036	0.358	0.03	0.292	0	0.274	0.002	0.108	0.048	0.098	0.052
1749	0.006	0.004	0.01	0.01	0.004	0	0.006	0	0.01	0.002	0.006	0.002
1621	0.078	0.024	0.084	0.014	0.104	0.02	0.098	0.052	0.104	0.064	0.124	0.086
997	0.138	0.002	0.126	0	0.186	0.004	0.178	0.002	0.246	0.002	0.178	0.018
1141	0.028	0	0.004	0	0.008	0	0.012	0	0.016	0	0.002	0
1809	0.26	0.006	0.278	0.01	0.186	0	0.226	0.006	0.234	0.02	0.186	0.038
749	0.248	0.002	0.284	0.012	0.138	0	0.13	0.004	0.086	0.004	0.122	0.002
1137	0.058	0	0.04	0	0.058	0	0.046	0	0.006	0	0.02	0
1077	0.19	0.012	0.168	0.026	0.084	0.004	0.106	0	0.088	0.01	0.13	0.002
1097	0.116	0	0.132	0	0.116	0	0.1	0	0.176	0.002	0.162	0.002
673	0.578	0.068	0.576	0.022	0.372	0.006	0.382	0.014	0.242	0.016	0.226	0.01
689	0.038	0	0.04	0	0.04	0	0.032	0	0.01	0	0.004	0
585	0.204	0.166	0.252	0.24	0.118	0.042	0.124	0.054	0.144	0.068	0.18	0.032
925	0.012	0.002	0.006	0.004	0.002	0	0.004	0	0.006	0.002	0.01	0
337	0.064	0.004	0.052	0	0.022	0	0.036	0	0.046	0	0.036	0
