"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
145	0.684	0.082	0.684	0.07	0.796	0.034	0.836	0.012	0.29	0.072	0.264	0.096
137	0.116	0.062	0.096	0.024	0.066	0.014	0.062	0	0.07	0	0.068	0.006
101	0.164	0	0.144	0	0.096	0	0.096	0	0.096	0	0.132	0
153	0.116	0.006	0.11	0.014	0.096	0.026	0.116	0.036	0.126	0.012	0.1	0.004
125	0.668	0.08	0.628	0.088	0.478	0	0.454	0.002	0.548	0.12	0.536	0.116
141	0.34	0.08	0.348	0.068	0.24	0.022	0.252	0.004	0.238	0.082	0.224	0.048
161	0.144	0.002	0.176	0.026	0.222	0.028	0.176	0.062	0.068	0.03	0.05	0.026
429	0.058	0	0.066	0	0.046	0	0.034	0	0.042	0	0.04	0
121	0.392	0.008	0.42	0.008	0.354	0	0.34	0	0.038	0.004	0.04	0.006
149	0.57	0.012	0.568	0.046	0.31	0.018	0.33	0.01	0.386	0.016	0.434	0.012
117	0.332	0.122	0.364	0.104	0.45	0.388	0.452	0.346	0.496	0.106	0.492	0.104
109	0.488	0.004	0.452	0.014	0.484	0.186	0.56	0.186	0.288	0.038	0.268	0.054
133	0.03	0	0.03	0	0.038	0	0.028	0	0.024	0	0.006	0
345	0.16	0.004	0.15	0.008	0.152	0	0.114	0	0.186	0.008	0.158	0.01
157	0.436	0.022	0.392	0.052	0.36	0.002	0.366	0	0.3	0.022	0.308	0.012
113	0.044	0	0.064	0	0.016	0	0.028	0	0.022	0	0.02	0
189	0.088	0	0.078	0	0.092	0	0.074	0	0.096	0	0.106	0
105	0.302	0.096	0.294	0.108	0.318	0.02	0.282	0.016	0.274	0.054	0.294	0.054
885	0.092	0	0.112	0.004	0.074	0	0.084	0	0.108	0	0.1	0.002
757	0.092	0.034	0.104	0.032	0.044	0.002	0.036	0.002	0.062	0.002	0.072	0.008
445	0.256	0.016	0.296	0.016	0.18	0.01	0.214	0.024	0.236	0.02	0.236	0.016
369	0.438	0.08	0.422	0.038	0.308	0.034	0.312	0.036	0.088	0.02	0.098	0.03
169	0.138	0.012	0.144	0.014	0.126	0	0.12	0.002	0.2	0.026	0.18	0.022
653	0.46	0.03	0.466	0.016	0.426	0	0.412	0.006	0.01	0.002	0.014	0.002
737	0.024	0.122	0.03	0.04	0.006	0.008	0.02	0.006	0.022	0.014	0.034	0.03
697	0.69	0.076	0.606	0.062	0.522	0.104	0.476	0.136	0.58	0.108	0.584	0.104
761	0.904	0.552	0.92	0.598	0.894	0.904	0.88	0.896	0.906	0.63	0.898	0.584
665	0.138	0.028	0.138	0.01	0.088	0.008	0.058	0.002	0.076	0	0.096	0.006
753	0.438	0.112	0.426	0.09	0.412	0.014	0.386	0.012	0.482	0.054	0.456	0.064
285	0.754	0.498	0.74	0.506	0.632	0.282	0.664	0.228	0.556	0.144	0.544	0.134
173	0.302	0.138	0.312	0.1	0.188	0.024	0.218	0.036	0.104	0.032	0.066	0.032
773	0.172	0.48	0.146	0.432	0.186	0.118	0.172	0.16	0.236	0.098	0.212	0.126
769	0.6	0.006	0.588	0.006	0.406	0.002	0.348	0	0.418	0.004	0.458	0.004
453	0.47	0.01	0.412	0.002	0.264	0	0.266	0	0.27	0	0.334	0
673	0.722	0.498	0.672	0.334	0.51	0.182	0.462	0.14	0.41	0.136	0.418	0.19
677	0.264	0.022	0.242	0.012	0.412	0.012	0.372	0.018	0.1	0.012	0.072	0.012
881	0.504	0.19	0.5	0.202	0.244	0.052	0.292	0.066	0.122	0.03	0.164	0.044
