"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
429	0.29	0.03	0.276	0.042	0.218	0.002	0.244	0	0.316	0.004	0.294	0.002
417	0.738	0.252	0.754	0.242	0.93	0.304	0.928	0.324	0.646	0.528	0.646	0.546
421	0.72	0.42	0.698	0.43	0.53	0.014	0.514	0.018	0.544	0.132	0.552	0.176
41	0.506	0.074	0.52	0.026	0.66	0.344	0.62	0.398	0.496	0.176	0.49	0.238
493	0.25	0.214	0.306	0.292	0.304	0.072	0.272	0.07	0.302	0.288	0.326	0.278
437	0.718	0.25	0.716	0.212	0.714	0.002	0.698	0.004	0.528	0.052	0.532	0.056
145	0.71	0.98	0.708	0.97	0.868	0.768	0.884	0.794	0.892	0.818	0.902	0.842
489	0.85	0.686	0.88	0.748	0.746	0.384	0.744	0.42	0.992	0.96	0.996	0.956
465	0.628	0.416	0.614	0.376	0.416	0.48	0.376	0.486	0.566	0.716	0.516	0.642
445	0.836	0.796	0.848	0.744	0.602	0.752	0.6	0.804	0.734	0.688	0.736	0.822
153	0.484	0.132	0.47	0.086	0.582	0.36	0.612	0.388	0.476	0.172	0.482	0.164
53	0.552	0.388	0.602	0.394	0.702	0.612	0.738	0.602	0.762	0.61	0.788	0.704
453	0.984	0.512	0.962	0.318	0.722	0.022	0.756	0.066	0.77	0.192	0.796	0.152
457	0.428	0.11	0.428	0.18	0.48	0.028	0.452	0.04	0.83	0.484	0.792	0.432
425	0.508	0.118	0.556	0.058	0.308	0.034	0.316	0.07	0.35	0.044	0.388	0.04
37	0.598	0.352	0.588	0.328	0.338	0.05	0.35	0.072	0.138	0.052	0.136	0.066
821	0.542	0.946	0.58	0.982	0.5	0.794	0.504	0.726	0.578	0.66	0.596	0.7
461	0.77	0.13	0.734	0.132	0.65	0.59	0.632	0.614	0.722	0.366	0.7	0.416
