"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
1	0.52	0.81	0.466	0.776	0.73	0.616	0.732	0.624	0.57	0.678	0.598	0.682
5	0.546	0.34	0.544	0.258	0.324	0.03	0.274	0.04	0.272	0.02	0.294	0.026
61	0.746	0.414	0.726	0.312	0.46	0.044	0.432	0.06	0.502	0.128	0.534	0.162
53	0.79	0.332	0.842	0.312	0.692	0.508	0.718	0.564	0.982	0.988	0.972	0.952
25	0.442	0.34	0.43	0.412	0.468	0.224	0.458	0.25	0.564	0.266	0.524	0.25
9	0.256	0.714	0.244	0.648	0.196	0.342	0.166	0.23	0.21	0.244	0.192	0.22
49	0.742	0.574	0.71	0.488	0.524	0.136	0.54	0.14	0.138	0.074	0.138	0.066
37	0.992	0.834	0.994	0.772	0.894	0.97	0.878	0.966	0.714	0.506	0.678	0.502
13	0.764	0.572	0.752	0.548	0.46	0.116	0.46	0.122	0.488	0.114	0.504	0.13
21	0.668	0.924	0.626	0.888	0.576	0.662	0.498	0.666	0.596	0.696	0.586	0.638
45	0.928	0.856	0.884	0.908	0.832	0.568	0.792	0.564	0.86	0.82	0.82	0.848
41	0.678	0.542	0.664	0.51	0.412	0.214	0.406	0.184	0.456	0.148	0.432	0.096
17	0.652	0.44	0.738	0.474	0.51	0.104	0.564	0.072	0.404	0.126	0.398	0.068
33	0.816	0.724	0.8	0.742	0.494	0.612	0.544	0.604	0.554	0.622	0.572	0.608
29	0.49	0.86	0.466	0.89	0.782	0.718	0.744	0.602	0.806	0.706	0.756	0.724
133	0.812	0.924	0.76	0.874	0.544	0.384	0.538	0.272	0.576	0.336	0.548	0.318
85	0.982	0.656	0.97	0.648	0.874	0.642	0.884	0.64	0.928	0.724	0.942	0.776
65	0.722	0.894	0.528	0.746	0.614	0.314	0.566	0.378	0.722	0.562	0.604	0.618
101	0.728	0.722	0.718	0.65	0.512	0.174	0.488	0.174	0.552	0.24	0.564	0.242
81	0.396	0.54	0.38	0.57	0.724	0.908	0.716	0.878	0.738	0.642	0.776	0.7
149	0.482	0.18	0.426	0.114	0.896	0.496	0.878	0.55	0.946	0.48	0.926	0.4
113	0.856	0.872	0.85	0.858	0.544	0.286	0.518	0.232	0.624	0.374	0.62	0.276
57	0.992	0.966	0.99	0.95	0.832	0.556	0.814	0.666	0.88	0.786	0.832	0.702
125	0.6	0.708	0.56	0.61	0.314	0.124	0.37	0.174	0.376	0.064	0.392	0.142
137	0.588	0.838	0.618	0.912	0.694	0.922	0.692	0.904	0.788	0.932	0.744	0.888
