"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
5	0.73	0.612	0.75	0.676	0.436	0.1	0.444	0.17	0.384	0.184	0.41	0.106
53	0.724	0.308	0.748	0.352	0.602	0.382	0.596	0.498	0.88	0.84	0.886	0.886
61	0.902	0.734	0.884	0.64	0.564	0.16	0.574	0.136	0.456	0.228	0.514	0.158
81	0.442	0.446	0.484	0.542	0.82	0.956	0.822	0.92	0.8	0.804	0.828	0.798
25	0.71	0.396	0.68	0.414	0.414	0.368	0.402	0.362	0.528	0.714	0.48	0.706
77	0.592	0.776	0.608	0.688	0.55	0.304	0.578	0.326	0.624	0.25	0.594	0.376
1	0.368	0.692	0.342	0.69	0.848	0.616	0.846	0.612	0.676	0.738	0.656	0.734
9	0.232	0.694	0.256	0.77	0.212	0.338	0.218	0.294	0.252	0.27	0.228	0.228
49	0.774	0.624	0.788	0.748	0.59	0.256	0.574	0.208	0.226	0.17	0.21	0.158
37	0.964	0.694	0.968	0.852	0.754	0.826	0.804	0.82	0.802	0.674	0.826	0.754
13	0.826	0.772	0.788	0.73	0.692	0.268	0.678	0.32	0.65	0.206	0.7	0.28
73	0.638	0.136	0.63	0.114	0.504	0.186	0.516	0.21	0.522	0.506	0.528	0.494
65	0.924	0.972	0.938	0.974	0.904	0.678	0.912	0.7	0.824	0.91	0.852	0.916
17	0.846	0.574	0.876	0.636	0.65	0.25	0.704	0.34	0.59	0.17	0.548	0.258
21	0.748	0.932	0.768	0.746	0.822	0.83	0.81	0.886	0.866	0.894	0.864	0.906
41	0.534	0.358	0.57	0.488	0.424	0.146	0.442	0.17	0.448	0.108	0.494	0.134
45	0.718	0.362	0.822	0.522	0.892	0.574	0.842	0.652	0.88	0.976	0.908	0.95
33	0.974	0.934	0.874	0.978	0.736	0.848	0.724	0.91	0.784	0.854	0.806	0.868
29	0.298	0.732	0.254	0.686	0.606	0.566	0.578	0.518	0.632	0.892	0.574	0.8
69	0.504	0.832	0.52	0.75	0.71	0.728	0.692	0.636	0.752	0.798	0.726	0.84
185	0.846	0.956	0.784	0.952	0.66	0.384	0.616	0.362	0.67	0.454	0.622	0.398
133	0.886	0.976	0.808	0.98	0.66	0.32	0.614	0.32	0.63	0.42	0.572	0.434
173	0.908	0.978	0.914	0.986	0.738	0.588	0.664	0.5	0.768	0.898	0.752	0.918
161	0.462	0.728	0.43	0.822	0.282	0.444	0.266	0.422	0.29	0.544	0.288	0.566
149	0.41	0.116	0.382	0.162	0.79	0.61	0.77	0.606	0.84	0.562	0.816	0.668
229	0.438	0.902	0.406	0.866	0.292	0.402	0.218	0.334	0.16	0.136	0.128	0.074
113	0.964	0.992	0.966	0.996	0.72	0.662	0.676	0.746	0.782	0.642	0.72	0.688
265	0.976	0.828	0.99	0.84	0.712	0.274	0.756	0.268	0.79	0.21	0.854	0.298
