"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
33	0.494	0.492	0.528	0.436	0.376	0.168	0.388	0.26	0.374	0.176	0.448	0.254
189	0.222	0	0.188	0	0.144	0	0.198	0	0.216	0.004	0.196	0.004
41	0.304	0.004	0.326	0.004	0.294	0.156	0.37	0.124	0.39	0.03	0.372	0.064
197	0.09	0.002	0.094	0	0.078	0	0.078	0	0.076	0	0.058	0
177	0.48	0.19	0.512	0.176	0.384	0.028	0.418	0.022	0.168	0.03	0.136	0.018
185	0.56	0.426	0.548	0.47	0.292	0.014	0.31	0.024	0.32	0.07	0.366	0.15
37	0.462	0.124	0.514	0.116	0.286	0.006	0.304	0.008	0.052	0.012	0.044	0.01
201	0.28	0.024	0.278	0.014	0.314	0.022	0.31	0.038	0.296	0.022	0.314	0.026
25	0.14	0.042	0.152	0.028	0.064	0.036	0.078	0.042	0.08	0.03	0.086	0.052
13	0.284	0.052	0.288	0.046	0.17	0.034	0.158	0.048	0.188	0.042	0.186	0.032
93	0.832	0.086	0.832	0.1	0.568	0.004	0.564	0.016	0.65	0.164	0.646	0.142
45	0.142	0.068	0.196	0.064	0.11	0.008	0.106	0.016	0.208	0.14	0.24	0.09
393	0.126	0	0.156	0	0.07	0	0.082	0	0.05	0	0.048	0
205	0.72	0.066	0.76	0.044	0.474	0.004	0.482	0.004	0.49	0.016	0.518	0.018
181	0.662	0.996	0.662	0.996	0.572	0.824	0.54	0.808	0.556	0.786	0.586	0.774
5	0.854	0.21	0.814	0.194	0.594	0.018	0.63	0.014	0.64	0.352	0.628	0.226
173	0.598	0.582	0.64	0.374	0.464	0.226	0.436	0.26	0.232	0.248	0.26	0.184
57	0.574	0.462	0.564	0.548	0.346	0.212	0.378	0.204	0.218	0.118	0.212	0.158
29	0.566	0.124	0.544	0.12	0.304	0.18	0.318	0.164	0.338	0.512	0.388	0.606
85	0.238	0.002	0.276	0.002	0.318	0	0.326	0	0.274	0.016	0.312	0.02
53	0.38	0.372	0.366	0.298	0.41	0.628	0.448	0.636	0.544	0.368	0.512	0.33
209	0.822	0.316	0.818	0.348	0.74	0.03	0.71	0.046	0.374	0.14	0.44	0.134
21	0.742	0.624	0.748	0.652	0.59	0.068	0.574	0.06	0.45	0.372	0.462	0.368
429	0.186	0.002	0.158	0.002	0.108	0	0.098	0	0.116	0	0.118	0
17	0.326	0.454	0.344	0.556	0.224	0.5	0.252	0.55	0.312	0.136	0.276	0.162
369	0.608	0.164	0.628	0.234	0.408	0.182	0.452	0.092	0.188	0.228	0.17	0.26
381	0.684	0.082	0.648	0.026	0.46	0.01	0.484	0.04	0.312	0.014	0.304	0.02
401	0.502	0.164	0.504	0.212	0.404	0	0.416	0.008	0.244	0.054	0.276	0.058
169	0.378	0.196	0.328	0.144	0.316	0.002	0.282	0.002	0.34	0.094	0.35	0.076
821	0.376	0.652	0.394	0.618	0.272	0.328	0.262	0.342	0.29	0.324	0.274	0.224
193	0.156	0.048	0.14	0.028	0.116	0.022	0.12	0.022	0.144	0.066	0.142	0.04
397	0.878	0.876	0.92	0.916	0.866	0.156	0.84	0.166	0.464	0.53	0.428	0.488
121	0.41	0.128	0.452	0.146	0.584	0.006	0.646	0.012	0.134	0.054	0.13	0.06
77	0.168	0.012	0.134	0.034	0.162	0.006	0.15	0.004	0.036	0.002	0.036	0.002
405	0.564	0.668	0.56	0.77	0.802	0.138	0.798	0.154	0.882	0.27	0.886	0.254
145	0.78	0.492	0.762	0.494	0.876	0.292	0.916	0.308	0.542	0.34	0.544	0.392
137	0.138	0.286	0.146	0.35	0.062	0.122	0.084	0.148	0.122	0.076	0.106	0.08
101	0.344	0	0.33	0	0.198	0	0.176	0	0.214	0	0.22	0
97	0.408	0.286	0.412	0.23	0.222	0.002	0.266	0.002	0.646	0.294	0.652	0.336
697	0.958	0.638	0.956	0.72	0.892	0.53	0.888	0.66	0.92	0.576	0.9	0.598
1149	0.136	0.294	0.116	0.298	0.126	0.208	0.14	0.218	0.166	0.2	0.188	0.244
885	0.25	0.014	0.236	0.008	0.176	0.004	0.176	0.002	0.186	0.01	0.222	0.008
89	0.968	0.8	0.976	0.832	0.94	0.408	0.93	0.368	0.944	0.554	0.934	0.48
81	0.492	0.196	0.468	0.174	0.42	0.108	0.418	0.086	0.512	0.09	0.482	0.084
757	0.232	0.306	0.24	0.494	0.154	0.09	0.126	0.088	0.168	0.074	0.22	0.098
353	0.49	0.08	0.502	0.068	0.296	0.036	0.31	0.094	0.378	0.142	0.412	0.128
609	0.118	0.04	0.094	0.022	0.06	0.084	0.066	0.124	0.02	0.02	0.012	0.01
213	0.476	0.28	0.478	0.292	0.654	0.178	0.678	0.216	0.744	0.514	0.74	0.554
1189	0.484	0.032	0.512	0.03	0.298	0.014	0.31	0.026	0.418	0.044	0.35	0.032
453	0.682	0.028	0.662	0.028	0.4	0.004	0.428	0	0.522	0.002	0.486	0.016
109	0.758	0.116	0.804	0.14	0.824	0.506	0.826	0.532	0.602	0.276	0.578	0.228
