"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
121	0.878	0.99	0.86	0.982	0.702	0.78	0.73	0.852	0.596	0.812	0.568	0.83
217	0.464	0.45	0.406	0.51	0.358	0.114	0.358	0.07	0.102	0.042	0.108	0.02
273	0.972	0.828	0.974	0.838	0.964	0.904	0.962	0.914	0.9	0.846	0.9	0.914
233	0.73	0.402	0.776	0.444	0.434	0.098	0.456	0.074	0.53	0.12	0.556	0.134
261	0.386	0.158	0.374	0.37	0.202	0.13	0.222	0.1	0.112	0.062	0.108	0.034
125	0.078	0.182	0.104	0.142	0.042	0.036	0.078	0.022	0.006	0.002	0.008	0
57	0.668	0.276	0.63	0.436	0.434	0.186	0.382	0.158	0.448	0.094	0.502	0.058
301	0.516	0.494	0.58	0.582	0.23	0.14	0.324	0.222	0.31	0.218	0.362	0.224
377	0.478	0.422	0.38	0.358	0.278	0.544	0.25	0.574	0.388	0.408	0.308	0.33
65	0.666	0.378	0.636	0.398	0.308	0.102	0.3	0.13	0.134	0.108	0.156	0.108
265	0.53	0.22	0.508	0.156	0.226	0.016	0.27	0.016	0.328	0.036	0.348	0.024
285	0.6	0.496	0.602	0.532	0.868	0.414	0.91	0.388	0.93	0.732	0.946	0.824
41	0.256	0.054	0.286	0.084	0.422	0.056	0.474	0.038	0.118	0.018	0.12	0.026
177	0.948	0.856	0.97	0.868	0.728	0.578	0.774	0.56	0.928	0.894	0.96	0.9
245	0.414	0.342	0.446	0.264	0.32	0.23	0.284	0.228	0.37	0.044	0.342	0.028
93	0.848	0.95	0.908	0.944	0.49	0.82	0.52	0.82	0.562	0.768	0.636	0.812
105	0.114	0.166	0.11	0.282	0.06	0.178	0.068	0.174	0.474	0.382	0.448	0.346
61	0.358	0.358	0.374	0.434	0.434	0.138	0.406	0.114	0.51	0.102	0.48	0.13
113	0.378	0.328	0.376	0.442	0.254	0.13	0.292	0.112	0.318	0.056	0.312	0.066
609	0.22	0.098	0.298	0.126	0.128	0.026	0.122	0.032	0.108	0.028	0.1	0.022
81	0.716	0.54	0.694	0.706	0.446	0.116	0.43	0.158	0.454	0.094	0.47	0.124
393	0.34	0.354	0.326	0.49	0.35	0.094	0.4	0.096	0.542	0.118	0.604	0.112
453	0.606	0.468	0.644	0.414	0.264	0.114	0.336	0.132	0.344	0.154	0.356	0.154
249	0.924	0.866	0.922	0.77	0.828	0.282	0.852	0.278	0.924	0.51	0.9	0.5
141	0.772	0.342	0.762	0.354	0.88	0.634	0.86	0.688	0.842	0.626	0.836	0.596
321	0.312	0.234	0.302	0.28	0.148	0.272	0.11	0.22	0.164	0.22	0.18	0.302
45	0.186	0.118	0.166	0.142	0.068	0.05	0.092	0.062	0.68	0.352	0.664	0.32
589	0.71	0.378	0.714	0.518	0.74	0.472	0.686	0.522	0.4	0.03	0.448	0.044
85	0.844	0.65	0.732	0.536	0.55	0.174	0.54	0.15	0.682	0.42	0.654	0.348
29	0.562	0.364	0.554	0.342	0.672	0.572	0.706	0.572	0.484	0.19	0.482	0.188
205	0.878	0.706	0.902	0.74	0.858	0.628	0.824	0.538	0.912	0.61	0.904	0.598
69	0.828	0.518	0.83	0.48	0.62	0.126	0.666	0.16	0.696	0.17	0.706	0.248
329	0.028	0.008	0.034	0.022	0.014	0	0.02	0.004	0.03	0.004	0.032	0.002
381	0.892	0.494	0.884	0.578	0.592	0.3	0.568	0.266	0.646	0.306	0.594	0.304
25	0.736	0.536	0.762	0.7	0.456	0.376	0.518	0.456	0.442	0.436	0.582	0.362
317	0.32	0.286	0.374	0.292	0.564	0.324	0.574	0.314	0.664	0.75	0.69	0.74
277	0.232	0.714	0.234	0.672	0.248	0.218	0.222	0.246	0.84	0.332	0.85	0.362
1	0.558	0.246	0.518	0.114	0.252	0.028	0.296	0.068	0.346	0.038	0.314	0.074
637	0.702	0.74	0.654	0.706	0.392	0.294	0.386	0.296	0.596	0.234	0.552	0.372
613	0.324	0.09	0.318	0.142	0.196	0.022	0.188	0.016	0.208	0.016	0.186	0.014
369	0.774	0.526	0.76	0.572	0.516	0.454	0.53	0.428	0.096	0.014	0.106	0.006
137	0.448	0.166	0.418	0.158	0.17	0.022	0.162	0.018	0.086	0.01	0.108	0.008
601	0.596	0.724	0.6	0.674	0.436	0.702	0.454	0.692	0.538	0.67	0.504	0.628
397	0.252	0.132	0.26	0.142	0.336	0.212	0.358	0.176	0.406	0.236	0.444	0.274
289	0.562	0.272	0.598	0.248	0.698	0.38	0.716	0.344	0.814	0.718	0.804	0.722
353	0.036	0.048	0.028	0.046	0.04	0.046	0.038	0.036	0.036	0.046	0.044	0.06
5	0.704	0.564	0.588	0.554	0.542	0.226	0.55	0.184	0.66	0.29	0.662	0.23
349	0.59	0.35	0.562	0.284	0.376	0.072	0.372	0.044	0.376	0.054	0.426	0.064
225	0.22	0.618	0.196	0.574	0.1	0.166	0.062	0.084	0.09	0.186	0.102	0.164
333	0.282	0.304	0.354	0.332	0.144	0.158	0.182	0.2	0.244	0.196	0.25	0.174
409	0.614	0.766	0.546	0.786	0.596	0.222	0.57	0.208	0.142	0.066	0.168	0.054
645	0.402	0.58	0.374	0.546	0.332	0.456	0.274	0.494	0.35	0.444	0.332	0.536
269	0.314	0.396	0.31	0.538	0.352	0.304	0.4	0.29	0.276	0.086	0.256	0.116
357	0.296	0.224	0.308	0.214	0.146	0.096	0.152	0.092	0.19	0.066	0.196	0.032
649	0.202	0.514	0.178	0.516	0.104	0.136	0.078	0.086	0.104	0.134	0.11	0.096
373	0.51	0.76	0.558	0.838	0.254	0.272	0.234	0.326	0.34	0.354	0.322	0.396
445	0.806	0.886	0.8	0.848	0.476	0.558	0.508	0.712	0.688	0.802	0.682	0.794
229	0.172	0.114	0.13	0.094	0.088	0.004	0.108	0.014	0.118	0.012	0.116	0.03
257	0.574	0.208	0.57	0.2	0.808	0.492	0.832	0.392	0.224	0.074	0.246	0.046
313	0.542	0.614	0.558	0.652	0.54	0.498	0.412	0.446	0.604	0.378	0.51	0.384
49	0.654	0.196	0.64	0.162	0.406	0.026	0.36	0.048	0.284	0.03	0.26	0.03
