"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
153	0.158	0.476	0.136	0.382	0.102	0.12	0.076	0.136	0.102	0.162	0.082	0.13
73	0.15	0.404	0.216	0.364	0.08	0.03	0.106	0.018	0.08	0.012	0.094	0.024
1	0.138	0.144	0.13	0.226	0.15	0.044	0.136	0.062	0.15	0.058	0.148	0.066
53	0.758	0.72	0.68	0.982	0.47	0.122	0.49	0.18	0.47	0.102	0.478	0.078
65	0.384	0.676	0.414	0.412	0.19	0.068	0.158	0.052	0.19	0.046	0.176	0.086
101	0.09	0.13	0.044	0.222	0.044	0.002	0.038	0	0.044	0	0.05	0
341	0.368	0.99	0.346	0.392	0.266	0.076	0.27	0.064	0.266	0.046	0.292	0.032
13	0.042	0.092	0.036	0.058	0.016	0	0.018	0	0.016	0	0.012	0
141	0.118	0.392	0.14	0.458	0.312	0.044	0.312	0.032	0.312	0.028	0.316	0.02
173	0.038	0.058	0.042	0.128	0.026	0.004	0.034	0	0.026	0.004	0.034	0.002
177	0.16	0.188	0.11	0.186	0.072	0.074	0.044	0.05	0.072	0.046	0.066	0.056
221	0.13	0.332	0.104	0.576	0.112	0.032	0.084	0.034	0.112	0.038	0.074	0.034
213	0.196	0.288	0.204	0.26	0.128	0.01	0.068	0.004	0.128	0.012	0.078	0.006
181	0.376	0.68	0.314	0.756	0.17	0.148	0.164	0.09	0.17	0.084	0.164	0.058
205	0.586	0.734	0.604	0.744	0.368	0.078	0.342	0.138	0.368	0.086	0.324	0.18
85	0.088	0.552	0.092	0.464	0.08	0.166	0.066	0.136	0.08	0.162	0.074	0.098
57	0.966	0.994	0.972	0.978	0.83	0.79	0.9	0.828	0.83	0.742	0.868	0.71
293	0.2	0.96	0.16	0.984	0.102	0.056	0.098	0.056	0.102	0.05	0.088	0.048
393	0.04	0.288	0.032	0.298	0.028	0.01	0.028	0.044	0.028	0.024	0.028	0.026
69	0.35	0.444	0.4	0.43	0.224	0.098	0.208	0.062	0.224	0.068	0.2	0.09
377	0.372	0.602	0.38	0.374	0.196	0.03	0.194	0.07	0.196	0.048	0.154	0.022
149	0.054	0.038	0.068	0.044	0.032	0.002	0.048	0.004	0.032	0.002	0.038	0.004
217	0.068	0.212	0.064	0.242	0.04	0.006	0.056	0.002	0.04	0.004	0.036	0.004
61	0.422	0.302	0.438	0.244	0.24	0.03	0.248	0.036	0.24	0.038	0.254	0.004
161	0.382	0.272	0.328	0.23	0.22	0.064	0.168	0.052	0.22	0.09	0.2	0.04
385	0.57	0.524	0.554	0.62	0.43	0.094	0.426	0.188	0.43	0.088	0.424	0.128
129	0.318	0.922	0.278	0.224	0.118	0.014	0.146	0.014	0.118	0.018	0.148	0.008
109	0.334	0.186	0.31	0.344	0.25	0.05	0.224	0.024	0.25	0.028	0.216	0.034
93	0.246	0.248	0.228	0.288	0.114	0.012	0.13	0.008	0.114	0.006	0.152	0.016
317	0.618	0.524	0.658	0.626	0.422	0.032	0.378	0.066	0.422	0.078	0.366	0.046
113	0.226	0.67	0.306	0.844	0.416	0.172	0.44	0.11	0.416	0.156	0.47	0.146
357	0.22	0.976	0.194	0.982	0.078	0.218	0.08	0.16	0.078	0.15	0.106	0.182
9	0.732	0.898	0.786	0.978	0.904	0.754	0.916	0.71	0.904	0.8	0.92	0.726
289	0.104	0.156	0.09	0.25	0.028	0.004	0.034	0.008	0.028	0.008	0.046	0.018
297	0.208	0.46	0.248	0.354	0.158	0.028	0.124	0.026	0.158	0.01	0.126	0.02
305	0.138	0.166	0.146	0.208	0.068	0	0.05	0.002	0.068	0.006	0.084	0
81	0.06	0.07	0.052	0.058	0.018	0	0.014	0	0.018	0	0.018	0
117	0.138	0.416	0.108	0.388	0.062	0.05	0.048	0.018	0.062	0.052	0.08	0.058
365	0.234	0.362	0.206	0.322	0.132	0.098	0.112	0.096	0.132	0.18	0.124	0.09
381	0.188	0.444	0.16	0.496	0.112	0.308	0.116	0.184	0.112	0.288	0.118	0.186
105	0.274	0.54	0.276	0.492	0.12	0.066	0.134	0.064	0.12	0.08	0.118	0.07
441	0.096	0.148	0.084	0.15	0.054	0	0.056	0	0.054	0.006	0.046	0.004
309	0.438	0.394	0.374	0.238	0.222	0.012	0.24	0.022	0.222	0.008	0.192	0.006
245	0.298	0.202	0.318	0.142	0.154	0.004	0.166	0.006	0.154	0.006	0.182	0.01
193	0.028	0.304	0.036	0.262	0.012	0.002	0.01	0	0.012	0	0.016	0
145	0.104	0.476	0.124	0.516	0.046	0.032	0.048	0.028	0.046	0.024	0.046	0.028
345	0.466	0.968	0.418	0.954	0.234	0.03	0.226	0.054	0.234	0.016	0.244	0.032
5	0.028	0.094	0.024	0.106	0.02	0	0.012	0	0.02	0	0.018	0
37	0.296	0.47	0.32	0.53	0.144	0.07	0.138	0.096	0.144	0.062	0.11	0.102
89	0.538	0.95	0.534	0.988	0.412	0.21	0.344	0.168	0.412	0.18	0.394	0.202
189	0.076	0.582	0.094	0.558	0.026	0.092	0.034	0.11	0.026	0.09	0.024	0.066
209	0.398	0.686	0.418	0.698	0.274	0.166	0.262	0.144	0.274	0.088	0.262	0.166
169	0.258	0.19	0.236	0.188	0.31	0.02	0.278	0.014	0.31	0.02	0.31	0.024
325	0.008	0.052	0.012	0.114	0.018	0.006	0.018	0.016	0.018	0.014	0.008	0.022
577	0.558	0.808	0.582	0.682	0.312	0.046	0.308	0.072	0.312	0.084	0.324	0.044
429	0.07	0.198	0.076	0.14	0.04	0.014	0.052	0.004	0.04	0	0.046	0.006
201	0.008	0.1	0.004	0.024	0	0	0.002	0	0	0	0	0
25	0	0.034	0	0.058	0	0	0	0	0	0	0	0
49	0.028	0.95	0.042	0.144	0.014	0.006	0.022	0.002	0.014	0.008	0.008	0.002
121	0.176	0.098	0.208	0.132	0.114	0.018	0.09	0.014	0.114	0.01	0.084	0.016
333	0.75	0.942	0.752	0.954	0.418	0.25	0.408	0.168	0.418	0.196	0.442	0.184
545	0.002	0.088	0.004	0.074	0	0	0	0	0	0	0	0
133	0.014	0.096	0.01	0.056	0.002	0.008	0.01	0.008	0.002	0.014	0.006	0.006
301	0.108	0.642	0.156	0.62	0.1	0.06	0.1	0.044	0.1	0.064	0.134	0.102
281	0.214	0.154	0.222	0.172	0.128	0.004	0.128	0.002	0.128	0	0.116	0.002
29	0.058	0.182	0.07	0.154	0.028	0	0.01	0.002	0.028	0	0.028	0.002
249	0.026	0.138	0.042	0.986	0.028	0.012	0.044	0.022	0.028	0.022	0.02	0.016
313	0.098	0.114	0.078	0.942	0.054	0.004	0.054	0.002	0.054	0.004	0.052	0
389	0.162	0.348	0.176	0.404	0.15	0.014	0.182	0.014	0.15	0.01	0.144	0.028
417	0.826	0.952	0.858	0.974	0.51	0.252	0.494	0.212	0.51	0.186	0.502	0.24
225	0.092	0.228	0.05	0.244	0.034	0.008	0.026	0.006	0.034	0.01	0.05	0.006
45	0.582	0.744	0.61	0.788	0.366	0.15	0.376	0.27	0.366	0.192	0.388	0.168
337	0.402	0.562	0.462	0.858	0.318	0.084	0.302	0.104	0.318	0.094	0.304	0.16
285	0.588	0.652	0.506	0.568	0.33	0.316	0.362	0.242	0.33	0.36	0.31	0.28
97	0.396	0.16	0.396	0.23	0.322	0.01	0.326	0.012	0.322	0.032	0.31	0.016
469	0.624	0.454	0.63	0.476	0.37	0.054	0.408	0.066	0.37	0.09	0.386	0.06
425	0.09	0.144	0.1	0.116	0.066	0.002	0.058	0.008	0.066	0.008	0.06	0.002
405	0.012	0.974	0.004	0.076	0.008	0	0.006	0	0.008	0	0.002	0
581	0.044	0.144	0.056	0.146	0.032	0.004	0.018	0.002	0.032	0.004	0.024	0
265	0.098	0.106	0.12	0.218	0.06	0.008	0.07	0.006	0.06	0.01	0.056	0.012
237	0.648	0.95	0.668	0.966	0.496	0.48	0.58	0.582	0.496	0.658	0.572	0.52
17	0.146	0.15	0.126	0.292	0.082	0.026	0.082	0.03	0.082	0.046	0.072	0.032
521	0.372	0.132	0.324	0.336	0.158	0.01	0.144	0.01	0.158	0.004	0.13	0.006
353	0.828	0.94	0.778	0.928	0.796	0.228	0.834	0.314	0.796	0.158	0.8	0.25
157	0.384	0.154	0.416	0.256	0.194	0.024	0.226	0.044	0.194	0.016	0.202	0.018
197	0.298	0.742	0.306	0.792	0.576	0.334	0.594	0.428	0.576	0.432	0.574	0.46
485	0.078	0.168	0.066	0.236	0.066	0.004	0.098	0.004	0.066	0.008	0.088	0.01
253	0.552	0.95	0.584	0.946	0.322	0.27	0.292	0.376	0.322	0.328	0.31	0.318
77	0.42	0.534	0.382	0.34	0.17	0.014	0.202	0.056	0.17	0.044	0.202	0.028
361	0	0.036	0.004	0.07	0.002	0	0.002	0	0.002	0	0.004	0
261	0.19	0.142	0.196	0.18	0.11	0.002	0.102	0.008	0.11	0	0.112	0.006
321	0.778	0.996	0.75	0.992	0.418	0.38	0.444	0.342	0.418	0.258	0.466	0.298
525	0.016	0.15	0.02	0.172	0.218	0.508	0.244	0.62	0.218	0.578	0.238	0.562
585	0.358	0.274	0.358	0.302	0.224	0.076	0.25	0.078	0.224	0.09	0.232	0.08
33	0.582	0.97	0.592	0.962	0.514	0.078	0.522	0.096	0.514	0.092	0.478	0.14
329	0.156	0.088	0.124	0.146	0.134	0.012	0.138	0.018	0.134	0.008	0.118	0.01
437	0.482	0.414	0.45	0.342	0.25	0.032	0.242	0.036	0.25	0.022	0.26	0.024
557	0.202	0.266	0.172	0.254	0.116	0.006	0.116	0.006	0.116	0.008	0.1	0.008
125	0.498	0.762	0.46	0.974	0.314	0.208	0.304	0.116	0.314	0.12	0.308	0.198
373	0.11	0.21	0.08	0.158	0.064	0.006	0.062	0.006	0.064	0.008	0.062	0.018
257	0.06	0.072	0.044	0.08	0.024	0.002	0.024	0.002	0.024	0.002	0.014	0.002
449	0.116	0.152	0.114	0.16	0.076	0.008	0.062	0.004	0.076	0.006	0.058	0.01
541	0.1	0.378	0.124	0.288	0.046	0.02	0.052	0.01	0.046	0.026	0.044	0.016
481	0.156	0.462	0.138	0.354	0.074	0.054	0.09	0.034	0.074	0.082	0.072	0.1
565	0.4	0.488	0.448	0.622	0.326	0.102	0.33	0.066	0.326	0.11	0.328	0.064
41	0.03	0.242	0.026	0.182	0.008	0.004	0.004	0	0.008	0.006	0.014	0.006
529	0.048	0.96	0.05	0.06	0.028	0	0.018	0	0.028	0.002	0.026	0
549	0.01	0.076	0.028	0.156	0.006	0	0.004	0	0.006	0	0.006	0.002
589	0.454	0.554	0.486	0.564	0.274	0.086	0.308	0.11	0.274	0.068	0.294	0.074
473	0.492	0.744	0.44	0.676	0.364	0.31	0.286	0.288	0.364	0.428	0.354	0.38
397	0.06	0.25	0.064	0.262	0.07	0.008	0.074	0.004	0.07	0.014	0.078	0.004
273	0.328	0.356	0.298	0.308	0.288	0.038	0.314	0.046	0.288	0.052	0.254	0.042
401	0.518	0.966	0.522	0.97	0.704	0.784	0.716	0.768	0.704	0.736	0.716	0.766
229	0.132	0.796	0.154	0.79	0.102	0.128	0.118	0.212	0.102	0.178	0.1	0.164
369	0.034	0.098	0.024	0.056	0.012	0	0.012	0.006	0.012	0.002	0.014	0.004
505	0.018	0.06	0.02	0.186	0.024	0.002	0.01	0	0.024	0.002	0.016	0
277	0.67	0.67	0.68	0.698	0.538	0.12	0.566	0.142	0.538	0.164	0.57	0.192
561	0.218	0.256	0.27	0.308	0.11	0.022	0.132	0.014	0.11	0.024	0.132	0.012
433	0.044	0.222	0.062	0.94	0.024	0.032	0.024	0.012	0.024	0.006	0.034	0.016
349	0.464	0.394	0.418	0.262	0.238	0.024	0.202	0.052	0.238	0.03	0.212	0.032
681	0.234	0.53	0.214	0.538	0.114	0.056	0.106	0.05	0.114	0.026	0.144	0.046
241	0.042	0.088	0.062	0.112	0.018	0	0.018	0	0.018	0	0.024	0
761	0.878	0.948	0.87	0.978	0.606	0.428	0.682	0.532	0.606	0.394	0.722	0.59
233	0.346	0.208	0.338	0.214	0.18	0.018	0.158	0.012	0.18	0.02	0.164	0.038
413	0.568	0.962	0.56	0.888	0.276	0.332	0.274	0.326	0.276	0.292	0.286	0.338
573	0.516	0.698	0.514	0.848	0.298	0.178	0.286	0.242	0.298	0.242	0.28	0.336
421	0.45	0.668	0.488	0.59	0.226	0.162	0.318	0.138	0.226	0.09	0.26	0.13
537	0.792	0.976	0.794	0.958	0.47	0.528	0.494	0.552	0.47	0.514	0.47	0.602
489	0.018	0.072	0.016	0.014	0.018	0	0.016	0.002	0.018	0	0.024	0.002
453	0.126	0.13	0.122	0.232	0.062	0.006	0.044	0.006	0.062	0.012	0.052	0.004
21	0.004	0.142	0.002	0.032	0.002	0.002	0	0	0.002	0	0	0
517	0.042	0.404	0.046	0.358	0.018	0.008	0.02	0.004	0.018	0.012	0.022	0.006
