"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
153	0.176	0.602	0.166	0.572	0.18	0.232	0.162	0.256	0.18	0.208	0.178	0.208
13	0.044	0.178	0.07	0.106	0.028	0	0.024	0.002	0.028	0	0.012	0.002
1	0.21	0.144	0.222	0.124	0.204	0.014	0.2	0.016	0.204	0.008	0.21	0.002
341	0.504	0.63	0.516	0.752	0.406	0.106	0.422	0.094	0.406	0.052	0.39	0.102
53	0.876	0.45	0.86	0.528	0.642	0.376	0.612	0.318	0.642	0.33	0.632	0.334
129	0.36	0.658	0.348	0.404	0.174	0.016	0.196	0.054	0.174	0.028	0.216	0.026
73	0.376	0.73	0.41	0.828	0.33	0.08	0.338	0.082	0.33	0.144	0.328	0.052
141	0.144	0.286	0.186	0.41	0.352	0.052	0.418	0.132	0.352	0.036	0.378	0.058
205	0.814	0.776	0.794	0.842	0.624	0.14	0.588	0.09	0.624	0.116	0.662	0.178
9	0.854	0.986	0.842	0.968	0.91	0.838	0.906	0.784	0.91	0.814	0.896	0.746
293	0.348	0.766	0.388	0.74	0.17	0.064	0.138	0.062	0.17	0.098	0.176	0.092
217	0.094	0.164	0.102	0.282	0.072	0.002	0.064	0.012	0.072	0.018	0.07	0.002
113	0.298	0.506	0.296	0.558	0.428	0.296	0.422	0.248	0.428	0.29	0.44	0.3
357	0.124	0.924	0.112	0.926	0.146	0.346	0.18	0.414	0.146	0.366	0.164	0.326
37	0.348	0.468	0.462	0.616	0.196	0.14	0.252	0.152	0.196	0.162	0.224	0.158
221	0.154	0.482	0.146	0.476	0.106	0.062	0.112	0.038	0.106	0.138	0.102	0.092
149	0.076	0.15	0.094	0.146	0.11	0.002	0.096	0.004	0.11	0.002	0.1	0.004
161	0.58	0.902	0.488	0.744	0.346	0.174	0.384	0.158	0.346	0.172	0.348	0.166
297	0.338	0.352	0.318	0.592	0.184	0.058	0.18	0.054	0.184	0.046	0.186	0.06
345	0.428	0.74	0.444	0.472	0.38	0.04	0.408	0.12	0.38	0.084	0.418	0.104
177	0.202	0.386	0.194	0.392	0.122	0.052	0.106	0.054	0.122	0.046	0.13	0.056
145	0.12	0.934	0.09	0.796	0.048	0.094	0.042	0.072	0.048	0.116	0.058	0.096
225	0.108	0.304	0.108	0.48	0.054	0.016	0.054	0.014	0.054	0.022	0.05	0.02
101	0.12	0.104	0.122	0.114	0.086	0	0.088	0	0.086	0	0.084	0
289	0.166	0.232	0.18	0.256	0.068	0.024	0.074	0.032	0.068	0.02	0.08	0.032
109	0.38	0.43	0.372	0.376	0.274	0.046	0.28	0.054	0.274	0.082	0.282	0.052
25	0	0.046	0.002	0.05	0	0	0.002	0	0	0	0.002	0
61	0.344	0.514	0.45	0.918	0.296	0.036	0.31	0.012	0.296	0.062	0.33	0.038
325	0.018	0.23	0.012	0.982	0.02	0.022	0.014	0.032	0.02	0.014	0.032	0.022
309	0.626	0.508	0.612	0.434	0.35	0.02	0.308	0.022	0.35	0.054	0.338	0.036
117	0.204	0.392	0.156	0.43	0.09	0.102	0.138	0.088	0.09	0.098	0.124	0.122
209	0.426	0.968	0.552	0.964	0.384	0.212	0.4	0.28	0.384	0.222	0.4	0.29
261	0.356	0.298	0.262	0.264	0.164	0.018	0.158	0.01	0.164	0.014	0.158	0.004
41	0.05	0.392	0.04	0.174	0.016	0.012	0.012	0.008	0.016	0.008	0.006	0.002
133	0.036	0.64	0.038	0.136	0.016	0.034	0.018	0.022	0.016	0.012	0.014	0.01
245	0.42	0.206	0.42	0.23	0.28	0.008	0.224	0.024	0.28	0.022	0.258	0.01
201	0.004	0.068	0.002	0.028	0.004	0	0.002	0	0.004	0.002	0	0
181	0.43	0.928	0.496	0.948	0.252	0.142	0.262	0.134	0.252	0.274	0.228	0.264
121	0.208	0.116	0.226	0.258	0.188	0.02	0.228	0.026	0.188	0.03	0.21	0.014
45	0.702	0.962	0.702	0.78	0.474	0.28	0.414	0.29	0.474	0.26	0.438	0.314
169	0.302	0.478	0.252	0.516	0.402	0.064	0.408	0.066	0.402	0.082	0.408	0.08
69	0.594	0.694	0.6	0.586	0.35	0.166	0.326	0.18	0.35	0.19	0.342	0.16
337	0.622	0.82	0.582	0.786	0.46	0.094	0.532	0.15	0.46	0.168	0.506	0.126
65	0.436	0.754	0.442	0.788	0.222	0.034	0.204	0.052	0.222	0.06	0.198	0.058
157	0.55	0.97	0.58	0.964	0.39	0.062	0.39	0.084	0.39	0.082	0.412	0.112
333	0.64	0.978	0.618	0.988	0.6	0.562	0.666	0.678	0.6	0.558	0.668	0.518
281	0.31	0.158	0.284	0.12	0.134	0.002	0.154	0.006	0.134	0.006	0.15	0
17	0.198	0.28	0.172	0.262	0.134	0.034	0.078	0.028	0.134	0.088	0.094	0.06
329	0.312	0.286	0.236	0.33	0.206	0.016	0.204	0.048	0.206	0.036	0.246	0.036
237	0.85	0.964	0.778	0.984	0.608	0.69	0.608	0.7	0.608	0.728	0.55	0.698
105	0.444	0.75	0.442	0.992	0.294	0.182	0.282	0.148	0.294	0.206	0.29	0.198
33	0.698	0.982	0.724	0.716	0.656	0.178	0.654	0.224	0.656	0.152	0.666	0.214
173	0.084	0.114	0.116	0.1	0.068	0.004	0.04	0.006	0.068	0.008	0.054	0.004
