"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
205	0.856	0.554	0.862	0.644	0.532	0.24	0.51	0.252	0.624	0.29	0.624	0.324
105	0.172	0.038	0.182	0.02	0.068	0.004	0.088	0.002	0.172	0.006	0.136	0.002
177	0.868	0.822	0.862	0.824	0.962	0.578	0.956	0.594	0.942	0.87	0.952	0.864
93	0.828	0.892	0.832	0.82	0.592	0.804	0.598	0.816	0.642	0.314	0.614	0.39
233	0.82	0.442	0.76	0.476	0.456	0.128	0.466	0.084	0.588	0.208	0.526	0.214
81	0.428	0.266	0.336	0.19	0.282	0.1	0.262	0.104	0.312	0.08	0.296	0.098
193	0.974	0.716	0.976	0.71	0.866	0.318	0.85	0.352	0.33	0.018	0.39	0.032
121	0.29	0.436	0.256	0.384	0.338	0.448	0.274	0.37	0.352	0.466	0.316	0.45
217	0.398	0.03	0.342	0.066	0.22	0.022	0.194	0.018	0.162	0.026	0.176	0.028
209	0.028	0	0.03	0	0.028	0	0.02	0	0.008	0	0.002	0
301	0.486	0.094	0.45	0.152	0.278	0.018	0.28	0.018	0.09	0.002	0.114	0.006
113	0.08	0.018	0.074	0.01	0.038	0	0.018	0.002	0.072	0.002	0.09	0.002
141	0.548	0.234	0.492	0.27	0.654	0.186	0.698	0.224	0.7	0.638	0.762	0.632
273	0.924	0.638	0.932	0.704	0.842	0.32	0.88	0.272	0.474	0.382	0.582	0.432
129	0.218	0.102	0.202	0.096	0.092	0.006	0.094	0.01	0.112	0.018	0.108	0.018
285	0.332	0.062	0.368	0.054	0.762	0.172	0.736	0.086	0.87	0.634	0.826	0.596
369	0.2	0.462	0.224	0.318	0.2	0.246	0.18	0.212	0.226	0.016	0.2	0.018
137	0.2	0.04	0.178	0.02	0.154	0	0.132	0.01	0.136	0.004	0.134	0
89	0.432	0.354	0.416	0.278	0.53	0.236	0.558	0.224	0.204	0.2	0.192	0.22
5	0.598	0.39	0.566	0.338	0.392	0.086	0.398	0.064	0.276	0.024	0.312	0.018
117	0.454	0.45	0.468	0.304	0.23	0.15	0.242	0.142	0.31	0.026	0.346	0.016
345	0.22	0.024	0.22	0.026	0.11	0.006	0.098	0.006	0.12	0.004	0.13	0.002
257	0.452	0.396	0.46	0.282	0.314	0.236	0.29	0.294	0.194	0.014	0.136	0.014
249	0.748	0.476	0.808	0.5	0.62	0.194	0.588	0.188	0.664	0.37	0.654	0.312
1	0.142	0.002	0.144	0.002	0.106	0	0.102	0	0.098	0	0.112	0
357	0.316	0.126	0.312	0.144	0.134	0.024	0.136	0.024	0.186	0.036	0.19	0.074
169	0.234	0.028	0.226	0.028	0.738	0.44	0.76	0.494	0.504	0.136	0.504	0.152
13	0.14	0.026	0.126	0.03	0.152	0.002	0.134	0.01	0.042	0	0.048	0.004
329	0.056	0.004	0.03	0.002	0.02	0	0.022	0	0.024	0.002	0.022	0.002
225	0.212	0.366	0.198	0.35	0.124	0.094	0.102	0.106	0.142	0.042	0.132	0.036
25	0.414	0.118	0.456	0.196	0.37	0.114	0.322	0.09	0.43	0.114	0.41	0.06
197	0.154	0.032	0.156	0.032	0.052	0	0.084	0.004	0.136	0.004	0.106	0.004
85	0.482	0.134	0.41	0.092	0.38	0.05	0.326	0.044	0.446	0.13	0.408	0.086
49	0.472	0.06	0.398	0.032	0.312	0.004	0.242	0.002	0.186	0.004	0.216	0.01
289	0.628	0.386	0.64	0.348	0.782	0.234	0.752	0.11	0.63	0.196	0.654	0.174
161	0.198	0.038	0.206	0.018	0.09	0.014	0.074	0.024	0.118	0.04	0.122	0.022
229	0.058	0.006	0.052	0.006	0.06	0	0.066	0	0.062	0.004	0.106	0.002
125	0.118	0.01	0.106	0.008	0.07	0.002	0.062	0.004	0.006	0	0.012	0.002
261	0.306	0.026	0.27	0.014	0.378	0.056	0.41	0.056	0.348	0.022	0.282	0.016
361	0.358	0.064	0.334	0.06	0.21	0.018	0.142	0.01	0.192	0.008	0.208	0.02
69	0.73	0.446	0.712	0.454	0.386	0.052	0.384	0.068	0.32	0.008	0.328	0.01
29	0.416	0.14	0.482	0.204	0.304	0.092	0.228	0.058	0.272	0.082	0.256	0.038
165	0.018	0	0.008	0	0.066	0	0.062	0	0.012	0	0.022	0.002
265	0.232	0.012	0.2	0.034	0.08	0.014	0.114	0.03	0.2	0.028	0.194	0.02
57	0.142	0.036	0.166	0.072	0.092	0.024	0.08	0.018	0.16	0.006	0.15	0.016
321	0.33	0.068	0.344	0.14	0.214	0.086	0.256	0.06	0.278	0.172	0.22	0.154
333	0.136	0.062	0.12	0.038	0.024	0.002	0.036	0.008	0.084	0.004	0.084	0.01
253	0.166	0.05	0.202	0.084	0.464	0.034	0.45	0.018	0.022	0	0.018	0.002
149	0.146	0.03	0.186	0.048	0.052	0.004	0.064	0.012	0.102	0.008	0.1	0.016
201	0.218	0.01	0.236	0.008	0.128	0.066	0.136	0.028	0.28	0.082	0.298	0.072
