"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
369	0.476	0.1	0.452	0.102	0.57	0.222	0.526	0.228	0.642	0.394	0.632	0.32
105	0.02	0	0.014	0	0.006	0	0.006	0	0.016	0	0.018	0
365	0.11	0.02	0.08	0.008	0.116	0.074	0.126	0.082	0.072	0.012	0.064	0.01
177	0.742	0.598	0.728	0.542	0.666	0.692	0.698	0.648	0.786	0.666	0.774	0.716
81	0.11	0	0.076	0	0.11	0.098	0.128	0.128	0.156	0.124	0.146	0.11
321	0.832	0.258	0.818	0.276	0.5	0.084	0.478	0.084	0.374	0.096	0.352	0.112
149	0.22	0.028	0.182	0.032	0.446	0.042	0.446	0.032	0.044	0.002	0.064	0.008
537	0.06	0.494	0.062	0.53	0.052	0.114	0.064	0.132	0.186	0.318	0.21	0.344
77	0.028	0.002	0.02	0	0.01	0	0.018	0.002	0	0	0	0
185	0.012	0.054	0.004	0.016	0.034	0.042	0.04	0.05	0.052	0.076	0.02	0.07
229	0.798	0.256	0.792	0.258	0.586	0.036	0.548	0.084	0.358	0.264	0.37	0.178
161	0.328	0.088	0.35	0.098	0.158	0.114	0.148	0.152	0.214	0.062	0.202	0.058
65	0.596	0.15	0.612	0.166	0.754	0.89	0.778	0.906	0.616	0.22	0.63	0.186
281	0.134	0.03	0.132	0.044	0.228	0.238	0.21	0.27	0.204	0.222	0.244	0.256
449	0.594	0.168	0.59	0.1	0.34	0.034	0.356	0.026	0.408	0.058	0.398	0.038
125	0.376	0.04	0.402	0.016	0.194	0.006	0.194	0	0.442	0.244	0.476	0.26
181	0.138	0.05	0.128	0.038	0.08	0	0.118	0.004	0.09	0.034	0.12	0.036
505	0.686	0.644	0.712	0.586	0.818	0.594	0.818	0.636	0.876	0.5	0.888	0.518
265	0.136	0.022	0.178	0.046	0.076	0.002	0.094	0.01	0.106	0.004	0.11	0
157	0.424	0.014	0.428	0.008	0.556	0.346	0.552	0.358	0.28	0.174	0.25	0.178
137	0.662	0.102	0.702	0.096	0.78	0.344	0.782	0.312	0.706	0.674	0.744	0.698
501	0.262	0.016	0.276	0.004	0.154	0.05	0.172	0.034	0.208	0.1	0.208	0.042
529	0.086	0.074	0.108	0.08	0.248	0.362	0.226	0.236	0.262	0.366	0.264	0.368
69	0.484	0.04	0.358	0.022	0.304	0.268	0.326	0.26	0.388	0.226	0.426	0.342
41	0.136	0.002	0.176	0	0.342	0.19	0.366	0.122	0.392	0.22	0.392	0.224
357	0.414	0.102	0.374	0.118	0.35	0.256	0.362	0.174	0.206	0.2	0.192	0.142
209	0.168	0.004	0.164	0	0.152	0.012	0.144	0.006	0.212	0.03	0.166	0.034
257	0.128	0.006	0.154	0.006	0.082	0.008	0.104	0.002	0.112	0.008	0.102	0
97	0.134	0.034	0.126	0.05	0.12	0.162	0.194	0.17	0.176	0.176	0.19	0.18
121	0.176	0.002	0.18	0	0.612	0.29	0.618	0.268	0.186	0.032	0.224	0.038
33	0.16	0.004	0.144	0.004	0.22	0	0.24	0	0.008	0	0.006	0
173	0.046	0.002	0.04	0	0.088	0.058	0.09	0.072	0.1	0.082	0.08	0.078
477	0.928	0.446	0.912	0.412	0.974	0.826	0.984	0.852	0.692	0.206	0.676	0.214
521	0.01	0	0.008	0	0.014	0.002	0.008	0.004	0	0	0.006	0
637	0.23	0.1	0.212	0.056	0.656	0.774	0.682	0.782	0.306	0.114	0.298	0.082
353	0.76	0.31	0.734	0.336	0.626	0.114	0.638	0.17	0.432	0.162	0.454	0.206
713	0.388	0.112	0.398	0.09	0.182	0.148	0.174	0.244	0.392	0.554	0.4	0.502
129	0.008	0.014	0.002	0.028	0.002	0.008	0	0	0.004	0.002	0.004	0.004
273	0.33	0.012	0.368	0.028	0.438	0.182	0.438	0.202	0.492	0.24	0.486	0.264
377	0.526	0.312	0.542	0.246	0.752	0.26	0.738	0.338	0.188	0.092	0.15	0.082
485	0.026	0	0.038	0	0.01	0	0.02	0	0.02	0	0.03	0
101	0.382	0.118	0.398	0.16	0.378	0.054	0.348	0.048	0.068	0.014	0.084	0.01
37	0.142	0.074	0.11	0.072	0.114	0	0.152	0.002	0.154	0.008	0.176	0.02
293	0.482	0.06	0.41	0.038	0.818	0.54	0.784	0.496	0.208	0.04	0.188	0.038
317	0.202	0.094	0.19	0.104	0.148	0.008	0.146	0.004	0.192	0.01	0.178	0.01
269	0.078	0	0.092	0.004	0.078	0.002	0.106	0.004	0.116	0.03	0.122	0.042
413	0.098	0.056	0.09	0.028	0.084	0.08	0.092	0.102	0.126	0.078	0.134	0.114
761	0.042	0.002	0.04	0.004	0.006	0	0.012	0	0.032	0.002	0.008	0
573	0.1	0.002	0.08	0.004	0.064	0	0.04	0.002	0.018	0.006	0.028	0.012
729	0.424	0.086	0.466	0.054	0.518	0.312	0.58	0.422	0.312	0.018	0.328	0.038
61	0.62	0.066	0.704	0.074	0.658	0.194	0.668	0.178	0.19	0.15	0.2	0.144
1	0.086	0.002	0.072	0.006	0.19	0.312	0.224	0.44	0.146	0.008	0.16	0.008
57	0.112	0	0.116	0.008	0.04	0.01	0.036	0.002	0.07	0.006	0.07	0.016
25	0.754	0.462	0.754	0.492	0.474	0.172	0.534	0.24	0.68	0.538	0.682	0.544
437	0.508	0.232	0.542	0.21	0.69	0.5	0.698	0.528	0.552	0.22	0.562	0.274
9	0.15	0.084	0.152	0.04	0.062	0.022	0.07	0.002	0.09	0.022	0.066	0.026
649	0.426	0.05	0.36	0.034	0.376	0.204	0.38	0.138	0.42	0.068	0.394	0.104
969	0.846	0.256	0.848	0.262	0.98	0.88	0.982	0.882	0.508	0.18	0.538	0.202
85	0.554	0.206	0.532	0.212	0.34	0.24	0.308	0.21	0.422	0.122	0.424	0.172
429	0.388	0.042	0.374	0.064	0.264	0.076	0.292	0.092	0.302	0.078	0.298	0.09
233	0.186	0	0.146	0.002	0.126	0.004	0.104	0.002	0.102	0	0.098	0.008
393	0.552	0.152	0.574	0.184	0.306	0.048	0.284	0.052	0.342	0.15	0.38	0.136
673	0.848	0.644	0.832	0.652	0.636	0.546	0.638	0.472	0.726	0.712	0.734	0.78
277	0.83	0.35	0.796	0.344	0.556	0.408	0.566	0.424	0.612	0.462	0.556	0.38
585	0.326	0.296	0.308	0.302	0.154	0.136	0.138	0.202	0.188	0.234	0.212	0.226
301	0.286	0.056	0.272	0.018	0.116	0.062	0.15	0.038	0.192	0.07	0.158	0.048
241	0.162	0	0.132	0	0.386	0.008	0.358	0.016	0.014	0	0.012	0
197	0.728	0.122	0.7	0.156	0.408	0.04	0.384	0.032	0.574	0.116	0.55	0.066
133	0.022	0	0.034	0.006	0.016	0	0.02	0.002	0.026	0.002	0.018	0
349	0.184	0.026	0.202	0.004	0.378	0.028	0.362	0.024	0.112	0.012	0.1	0.02
705	0.32	0.014	0.326	0.022	0.216	0.008	0.194	0.01	0.27	0.044	0.276	0.022
153	0.474	0.276	0.496	0.282	0.296	0.028	0.26	0.024	0.43	0.116	0.326	0.12
405	0.384	0.03	0.32	0.046	0.97	0.974	0.956	0.98	0.864	0.776	0.872	0.736
453	0.214	0.088	0.226	0.09	0.23	0.238	0.272	0.362	0.272	0.072	0.254	0.104
721	0.124	0.026	0.142	0.018	0.19	0.118	0.138	0.102	0.054	0.002	0.032	0.002
593	0.592	0.45	0.598	0.396	0.38	0.136	0.408	0.094	0.366	0.134	0.408	0.052
849	0.152	0	0.11	0.002	0.08	0.02	0.086	0.034	0.186	0.04	0.222	0.024
53	0.116	0.026	0.086	0.014	0.15	0.018	0.164	0.016	0.244	0.084	0.228	0.048
289	0.75	0.168	0.762	0.152	0.498	0.024	0.514	0.012	0.074	0.014	0.094	0.048
297	0.1	0.02	0.112	0.026	0.046	0.004	0.054	0.006	0.098	0.014	0.068	0.01
