"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
249	0.552	0.452	0.57	0.464	0.73	0.724	0.742	0.648	0.442	0.576	0.454	0.538
121	0.538	0.096	0.566	0.126	0.646	0.456	0.59	0.368	0.712	0.556	0.728	0.61
377	0.554	0.382	0.51	0.468	0.42	0.538	0.464	0.448	0.548	0.754	0.498	0.606
233	0.508	0.45	0.484	0.392	0.618	0.492	0.624	0.564	0.494	0.446	0.528	0.54
217	0.408	0.586	0.376	0.392	0.19	0.142	0.152	0.126	0.69	0.356	0.604	0.474
373	0.542	0.72	0.554	0.666	0.192	0.284	0.232	0.362	0.216	0.346	0.162	0.24
273	0.892	0.56	0.868	0.708	0.644	0.59	0.696	0.584	0.81	0.682	0.8	0.682
261	0.616	0.442	0.59	0.672	0.31	0.314	0.306	0.388	0.228	0.176	0.236	0.176
25	0.872	0.92	0.916	0.92	0.71	0.818	0.676	0.828	0.778	0.72	0.79	0.718
61	0.318	0.158	0.364	0.228	0.13	0.04	0.148	0.034	0.592	0.676	0.598	0.706
333	0.736	0.786	0.738	0.748	0.412	0.344	0.428	0.372	0.886	0.958	0.824	0.944
65	0.544	0.54	0.552	0.476	0.272	0.146	0.272	0.144	0.576	0.57	0.6	0.542
245	0.738	0.44	0.724	0.466	0.352	0.198	0.424	0.304	0.672	0.856	0.71	0.916
285	0.586	0.27	0.494	0.226	0.828	0.466	0.73	0.352	0.786	0.878	0.826	0.898
93	0.42	0.574	0.386	0.588	0.202	0.446	0.188	0.414	0.228	0.418	0.25	0.348
381	0.818	0.974	0.794	0.94	0.942	0.782	0.952	0.77	0.138	0.104	0.132	0.076
205	0.682	0.708	0.674	0.754	0.844	0.558	0.836	0.462	0.548	0.652	0.482	0.576
125	0.18	0.282	0.168	0.292	0.104	0.096	0.112	0.084	0.05	0.036	0.06	0.048
113	0.67	0.93	0.654	0.91	0.652	0.364	0.632	0.376	0.852	0.922	0.78	0.918
