"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
65	0.464	0.024	0.46	0.016	0.904	0.814	0.888	0.768	0.47	0.11	0.454	0.148
69	0.334	0.014	0.304	0.012	0.22	0.088	0.222	0.052	0.282	0.034	0.29	0.072
25	0.754	0.132	0.78	0.148	0.57	0.014	0.634	0.008	0.322	0.096	0.304	0.202
501	0.112	0	0.142	0	0.076	0.01	0.074	0.01	0.08	0.006	0.122	0.02
149	0.11	0.008	0.106	0.01	0.37	0.004	0.396	0.012	0.01	0	0.008	0
493	0.188	0.052	0.212	0.05	0.294	0.3	0.29	0.266	0.384	0.078	0.392	0.08
57	0.038	0	0.046	0	0.012	0	0.018	0	0.022	0.006	0.016	0
161	0.17	0.09	0.13	0.072	0.096	0.034	0.088	0.066	0.09	0.004	0.104	0.014
1	0.098	0.004	0.142	0.002	0.204	0.226	0.234	0.214	0.098	0.016	0.112	0.01
437	0.424	0.04	0.368	0.04	0.514	0.362	0.512	0.396	0.428	0.138	0.514	0.118
173	0.016	0	0.036	0	0.042	0.032	0.042	0.024	0.062	0.036	0.046	0.03
169	0.274	0.006	0.304	0.024	0.154	0.004	0.172	0.002	0.198	0.01	0.19	0
9	0.074	0.036	0.096	0.042	0.036	0	0.032	0	0.028	0.002	0.034	0.002
41	0.058	0	0.04	0	0.182	0.048	0.194	0.048	0.184	0.036	0.166	0.08
357	0.196	0.014	0.192	0.008	0.29	0.046	0.286	0.06	0.042	0.026	0.056	0.016
61	0.47	0.05	0.488	0.028	0.42	0.08	0.49	0.08	0.112	0.11	0.114	0.094
209	0.05	0	0.056	0.002	0.056	0.002	0.068	0	0.098	0.002	0.102	0.008
489	0.068	0	0.078	0	0.102	0.002	0.112	0.006	0.07	0	0.076	0
1069	0.084	0.038	0.09	0.044	0.062	0.06	0.062	0.056	0.068	0.04	0.062	0.058
113	0.004	0.002	0.002	0.002	0.004	0	0.002	0	0.006	0	0.002	0
37	0.16	0.016	0.134	0.01	0.126	0	0.166	0	0.148	0.004	0.18	0
137	0.258	0.006	0.236	0.006	0.624	0.16	0.61	0.11	0.392	0.298	0.382	0.332
53	0.036	0	0.036	0.002	0.112	0	0.118	0.002	0.064	0.004	0.052	0
365	0.06	0	0.03	0.002	0.07	0.026	0.05	0.028	0.01	0.002	0.016	0.004
701	0.176	0.002	0.198	0.008	0.828	0.518	0.842	0.538	0.032	0.008	0.034	0.018
957	0.136	0	0.176	0.004	0.146	0.012	0.134	0.012	0.152	0.018	0.156	0.034
329	0.18	0.026	0.182	0.036	0.206	0.004	0.174	0.004	0.082	0.018	0.078	0.034
761	0.01	0	0.012	0	0.002	0	0.008	0	0.008	0	0.02	0.002
81	0.04	0.002	0.066	0	0.036	0.028	0.062	0.024	0.076	0.038	0.082	0.04
33	0.06	0	0.072	0	0.212	0	0.176	0	0.002	0	0.002	0
425	0.106	0.016	0.116	0.014	0.124	0.024	0.154	0.024	0.09	0.11	0.112	0.14
121	0.092	0	0.092	0	0.376	0.118	0.344	0.198	0.102	0.01	0.106	0.014
321	0.488	0.038	0.458	0.03	0.236	0.014	0.222	0.012	0.344	0.006	0.286	0.028
77	0.018	0	0.016	0	0.018	0	0.008	0	0	0	0	0
813	0.116	0	0.112	0.004	0.394	0.066	0.432	0.06	0.04	0	0.02	0
105	0.004	0	0.006	0	0.004	0	0.002	0	0.002	0	0.006	0
385	0.082	0.002	0.072	0	0.042	0	0.046	0	0.046	0	0.06	0
29	0.132	0	0.114	0	0.354	0.246	0.354	0.15	0.104	0.004	0.114	0.018
677	0.052	0	0.076	0	0.37	0.284	0.356	0.334	0.218	0.058	0.252	0.064
593	0.236	0.062	0.228	0.038	0.098	0.004	0.122	0.01	0.138	0.01	0.136	0.01
17	0.428	0.024	0.436	0.014	0.262	0.002	0.286	0.002	0.142	0.066	0.138	0.042
377	0.418	0.054	0.384	0.028	0.638	0.042	0.628	0.044	0.058	0.03	0.056	0.01
353	0.62	0.15	0.618	0.14	0.546	0.084	0.558	0.138	0.222	0.042	0.226	0.064
181	0.06	0.004	0.058	0.002	0.044	0	0.058	0.002	0.048	0.004	0.068	0.002
313	0.116	0.006	0.138	0.012	0.102	0	0.124	0.002	0.04	0.006	0.046	0.002
1149	0.116	0.004	0.104	0.006	0.15	0.03	0.138	0.036	0.104	0.036	0.11	0.054
133	0.016	0	0.02	0	0.002	0	0.014	0	0.014	0	0.006	0
49	0.178	0.022	0.168	0.016	0.348	0.376	0.388	0.332	0.38	0.262	0.368	0.316
129	0.01	0.028	0.006	0.048	0.01	0.008	0.004	0.002	0.002	0	0.006	0.004
1025	0.012	0	0.018	0	0.172	0.004	0.186	0	0.024	0.002	0.032	0.004
125	0.256	0.014	0.22	0.026	0.106	0	0.14	0	0.194	0.084	0.2	0.086
729	0.26	0.004	0.274	0.01	0.342	0.138	0.348	0.096	0.22	0.008	0.232	0.01
405	0.39	0.018	0.386	0.036	0.794	0.746	0.792	0.724	0.662	0.566	0.63	0.556
829	0.298	0.012	0.316	0.014	0.21	0	0.198	0.008	0.194	0.01	0.152	0.01
649	0.312	0.016	0.338	0.006	0.174	0.03	0.198	0.02	0.194	0.008	0.188	0.012
969	0.502	0.042	0.488	0.042	0.904	0.616	0.9	0.638	0.178	0.024	0.21	0.024
637	0.126	0.018	0.142	0.038	0.502	0.51	0.47	0.492	0.114	0.016	0.174	0.026
1105	0.354	0.044	0.35	0.022	0.394	0.434	0.39	0.426	0.356	0.042	0.34	0.042
1033	0.348	0.014	0.312	0.004	0.238	0.436	0.276	0.5	0.33	0.076	0.354	0.078
921	0.036	0	0.034	0.002	0.02	0	0.02	0.002	0.014	0	0.002	0
373	0.304	0.002	0.316	0.004	0.216	0.002	0.232	0	0.096	0	0.066	0.004
1185	0.52	0.088	0.518	0.054	0.466	0.156	0.44	0.158	0.168	0.25	0.178	0.256
369	0.258	0.004	0.226	0.004	0.28	0.032	0.274	0.022	0.356	0.118	0.354	0.124
325	0.142	0.002	0.14	0.004	0.374	0.398	0.386	0.362	0.124	0.114	0.112	0.092
505	0.326	0.142	0.318	0.128	0.496	0.166	0.47	0.176	0.536	0.246	0.584	0.264
845	0.054	0.018	0.066	0.014	0.196	0.018	0.21	0.004	0.314	0.058	0.326	0.062
281	0.034	0.002	0.042	0.016	0.088	0.108	0.1	0.104	0.096	0.1	0.098	0.108
205	0.714	0.15	0.75	0.158	0.67	0.336	0.734	0.336	0.51	0.456	0.47	0.396
197	0.334	0.01	0.348	0.018	0.19	0.006	0.146	0.008	0.258	0	0.266	0.006
805	0.134	0.008	0.144	0.014	0.592	0.56	0.59	0.592	0.102	0.006	0.1	0.006
1085	0.344	0.038	0.344	0.042	0.408	0.086	0.402	0.11	0.266	0.13	0.278	0.156
165	0.142	0.004	0.13	0.008	0.292	0.02	0.29	0.022	0.38	0.056	0.348	0.04
229	0.422	0.016	0.438	0.014	0.264	0.004	0.212	0.006	0.204	0.052	0.194	0.024
453	0.102	0.046	0.102	0.026	0.128	0.154	0.134	0.202	0.074	0.016	0.084	0.01
397	0.13	0.048	0.174	0.078	0.438	0.026	0.442	0.028	0.228	0.07	0.268	0.076
485	0.01	0	0.008	0	0.002	0	0.002	0	0.008	0	0.008	0
549	0.364	0.01	0.344	0.01	0.658	0.334	0.604	0.332	0.46	0.54	0.406	0.5
821	0.068	0	0.028	0	0.02	0	0.024	0	0.028	0	0.032	0
177	0.484	0.174	0.5	0.12	0.4	0.406	0.42	0.34	0.53	0.392	0.524	0.386
