"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
93	0.086	0.012	0.096	0.002	0.78	0.414	0.752	0.472	0.344	0.512	0.356	0.592
289	0.004	0	0.01	0	0.01	0	0.004	0.004	0.16	0.178	0.148	0.202
25	0.314	0.136	0.304	0.05	0.162	0.014	0.152	0.006	0.844	0.8	0.8	0.77
177	0.618	0.114	0.616	0.112	0.734	0.38	0.764	0.366	0.81	0.498	0.79	0.552
277	0.336	0.11	0.306	0.07	0.586	0.71	0.596	0.77	0.692	0.69	0.712	0.746
105	0.206	0.538	0.208	0.556	0.112	0.198	0.076	0.118	0.176	0.246	0.148	0.282
1	0.128	0.002	0.15	0.02	0.066	0.004	0.062	0	0.12	0.08	0.118	0.046
53	0.26	0.29	0.234	0.272	0.15	0.322	0.18	0.302	0.14	0.206	0.16	0.242
193	0.084	0.006	0.086	0.004	0.034	0.002	0.044	0.006	0.132	0.188	0.174	0.218
49	0.106	0.002	0.142	0.002	0.756	0.546	0.752	0.568	0.948	0.874	0.956	0.858
101	0.332	0.132	0.314	0.126	0.226	0.004	0.25	0.024	0.408	0.452	0.42	0.502
81	0.304	0.064	0.256	0.052	0.224	0.356	0.224	0.286	0.978	0.798	0.972	0.794
229	0.022	0	0.02	0	0.02	0	0.016	0	0.44	0.274	0.426	0.302
449	0.494	0.34	0.506	0.24	0.232	0.184	0.21	0.16	0.794	0.888	0.778	0.882
413	0.082	0.014	0.098	0.022	0.236	0.012	0.26	0.014	0.562	0.624	0.564	0.678
301	0.472	0.11	0.48	0.128	0.948	0.788	0.942	0.838	0.762	0.648	0.748	0.66
233	0.488	0.602	0.466	0.564	0.298	0.382	0.28	0.408	0.368	0.416	0.33	0.472
141	0.15	0.064	0.228	0.106	0.482	0.572	0.454	0.554	0.668	0.534	0.616	0.424
269	0.326	0.438	0.34	0.44	0.398	0.192	0.426	0.254	0.422	0.376	0.44	0.342
121	0.322	0.014	0.308	0.012	0.212	0.004	0.182	0.02	0.196	0.308	0.188	0.31
57	0.102	0.01	0.088	0.008	0.128	0.004	0.162	0.014	0.632	0.546	0.65	0.536
133	0.398	0.018	0.352	0.02	0.504	0.184	0.524	0.216	0.12	0.142	0.11	0.128
85	0.17	0.022	0.158	0.034	0.45	0.354	0.436	0.35	0.524	0.482	0.532	0.54
393	0.746	0.206	0.774	0.188	0.772	0.868	0.798	0.828	0.812	0.836	0.848	0.76
313	0.284	0.022	0.318	0.022	0.228	0.012	0.252	0.004	0.988	0.916	0.97	0.942
461	0.118	0.01	0.096	0.018	0.062	0.014	0.056	0.024	0.41	0.574	0.47	0.584
161	0.074	0.098	0.056	0.07	0.056	0.014	0.076	0.016	0.932	0.648	0.962	0.716
69	0.708	0.496	0.69	0.394	0.44	0.524	0.572	0.64	0.528	0.616	0.556	0.67
609	0.148	0.018	0.16	0.032	0.082	0.004	0.08	0.002	0.332	0.378	0.326	0.348
