"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
205	0.998	0.988	0.998	0.986	0.93	0.666	0.946	0.676	0.496	0.358	0.584	0.434
301	0.148	0.36	0.196	0.302	0.092	0.162	0.094	0.128	0.092	0.082	0.122	0.176
273	0.582	0.64	0.612	0.664	0.288	0.392	0.25	0.42	0.488	0.408	0.492	0.474
289	0.642	0.476	0.692	0.59	0.368	0.146	0.396	0.102	0.582	0.676	0.578	0.704
185	0.714	0.974	0.756	0.954	0.422	0.664	0.482	0.528	0.454	0.578	0.498	0.674
237	0.314	0.066	0.264	0.082	0.136	0.016	0.118	0.008	0.636	0.622	0.702	0.708
97	0.254	0.218	0.248	0.158	0.122	0.048	0.084	0.028	0.634	0.704	0.648	0.632
165	0.426	0.07	0.462	0.116	0.328	0.016	0.296	0.018	0.662	0.416	0.622	0.36
329	0.85	0.892	0.884	0.92	0.566	0.578	0.574	0.53	0.596	0.584	0.628	0.596
105	0.402	0.772	0.544	0.446	0.212	0.398	0.368	0.54	0.22	0.354	0.314	0.48
177	0.214	0.26	0.276	0.29	0.434	0.514	0.372	0.434	0.224	0.304	0.228	0.332
229	0.762	0.808	0.832	0.9	0.976	0.914	0.96	0.96	0.784	0.866	0.698	0.79
217	0.654	0.418	0.658	0.296	0.382	0.12	0.356	0.12	0.946	0.796	0.98	0.866
169	0.768	0.364	0.762	0.352	0.856	0.848	0.862	0.816	0.716	0.696	0.722	0.674
249	0.898	0.808	0.89	0.65	0.918	0.664	0.91	0.758	0.796	0.856	0.83	0.902
81	0.602	0.58	0.606	0.666	0.362	0.384	0.436	0.494	0.794	0.54	0.788	0.566
233	0.13	0.062	0.106	0.076	0.052	0.004	0.048	0.002	0.044	0.024	0.052	0.048
133	0.642	0.538	0.722	0.682	0.366	0.372	0.412	0.326	0.494	0.646	0.488	0.64
121	0.452	0.756	0.466	0.782	0.36	0.218	0.354	0.196	0.46	0.514	0.426	0.532
333	0.864	0.822	0.838	0.83	0.816	0.134	0.834	0.144	0.272	0.448	0.228	0.386
317	0.262	0.378	0.256	0.328	0.532	0.348	0.588	0.432	0.576	0.404	0.59	0.476
261	0.224	0.598	0.226	0.488	0.126	0.154	0.158	0.18	0.128	0.172	0.122	0.136
193	0.09	0.122	0.07	0.096	0.048	0.014	0.05	0.012	0.052	0.04	0.06	0.072
321	0.652	0.594	0.694	0.566	0.332	0.118	0.328	0.152	0.914	0.876	0.916	0.906
117	0.37	0.288	0.376	0.19	0.196	0.274	0.17	0.238	0.23	0.336	0.238	0.27
129	0.234	0.136	0.222	0.122	0.324	0.396	0.338	0.442	0.916	0.772	0.876	0.722
189	0.308	0.046	0.336	0.072	0.2	0.008	0.19	0.016	0.594	0.732	0.548	0.7
13	0.936	0.89	0.922	0.94	0.732	0.84	0.622	0.79	0.716	0.832	0.7	0.84
345	0.698	0.25	0.676	0.278	0.79	0.566	0.798	0.59	0.434	0.44	0.422	0.496
257	0.968	0.942	0.95	0.948	0.852	0.888	0.828	0.916	0.468	0.61	0.492	0.6
93	0.646	0.148	0.584	0.066	0.726	0.414	0.744	0.46	0.604	0.436	0.632	0.462
1	0.982	0.95	0.978	0.954	0.812	0.574	0.794	0.568	0.9	0.888	0.902	0.87
145	0.782	0.878	0.796	0.876	0.626	0.82	0.596	0.752	0.622	0.148	0.586	0.188
337	0.62	0.446	0.61	0.37	0.52	0.064	0.568	0.038	0.434	0.46	0.442	0.418
241	0.348	0.246	0.32	0.242	0.168	0.052	0.16	0.03	0.314	0.164	0.284	0.11
265	0.338	0.108	0.244	0.062	0.486	0.58	0.446	0.572	0.662	0.318	0.716	0.378
277	0.57	0.808	0.664	0.862	0.336	0.242	0.344	0.138	0.428	0.512	0.414	0.526
349	0.5	0.524	0.422	0.398	0.46	0.412	0.372	0.368	0.39	0.316	0.376	0.376
89	0.496	0.342	0.538	0.448	0.29	0.22	0.294	0.172	0.32	0.444	0.322	0.494
393	0.75	0.524	0.73	0.584	0.644	0.772	0.638	0.78	0.64	0.754	0.594	0.72
221	0.502	0.38	0.454	0.364	0.424	0.238	0.432	0.254	0.388	0.462	0.398	0.454
285	0.204	0.21	0.228	0.166	0.348	0.132	0.344	0.168	0.494	0.254	0.47	0.316
213	0.278	0.034	0.23	0.048	0.156	0.002	0.16	0.002	0.4	0.298	0.38	0.306
625	0.596	0.502	0.558	0.486	0.308	0.144	0.328	0.078	0.354	0.422	0.362	0.474
