"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
149	0.558	0.672	0.56	0.706	0.554	0.546	0.564	0.56	0.672	0.54	0.648	0.584
57	0.45	0.116	0.422	0.098	0.202	0.006	0.186	0.006	0.326	0.006	0.31	0.006
49	0.278	0.02	0.304	0.02	0.168	0	0.224	0.002	0.224	0	0.178	0.002
53	0.962	0.81	0.978	0.834	0.812	0.684	0.822	0.654	0.892	0.766	0.9	0.74
213	0.71	0.308	0.71	0.332	0.434	0.144	0.468	0.112	0.312	0.182	0.318	0.198
45	0.386	0.396	0.418	0.414	0.308	0.478	0.304	0.412	0.378	0.504	0.356	0.496
93	0.054	0.004	0.056	0.004	0.062	0.004	0.072	0.004	0.014	0	0.026	0.006
101	0.61	0.208	0.646	0.21	0.408	0.054	0.42	0.076	0.38	0.066	0.44	0.066
89	0.506	0.472	0.514	0.436	0.552	0.64	0.532	0.634	0.27	0.382	0.254	0.318
161	0.878	0.41	0.858	0.528	0.594	0.512	0.66	0.528	0.696	0.612	0.708	0.584
445	0.098	0.464	0.084	0.328	0.076	0.162	0.056	0.108	0.076	0.136	0.078	0.128
9	0.144	0.122	0.158	0.178	0.154	0.118	0.14	0.138	0.23	0.12	0.198	0.128
209	0.344	0.136	0.308	0.12	0.162	0.01	0.176	0.02	0.172	0.026	0.19	0.014
61	0.936	0.494	0.916	0.514	0.934	0.74	0.902	0.708	0.924	0.756	0.934	0.696
1	0.196	0.05	0.224	0.036	0.226	0.004	0.238	0.002	0.042	0	0.03	0
81	0.392	0.07	0.374	0.044	0.182	0.078	0.188	0.086	0.238	0.146	0.148	0.126
325	0.254	0.22	0.268	0.198	0.322	0.016	0.352	0.004	0.1	0.008	0.12	0.002
37	0.466	0.088	0.5	0.074	0.24	0.006	0.326	0.004	0.048	0.014	0.046	0.006
65	0.338	0.286	0.344	0.226	0.258	0.282	0.212	0.304	0.156	0.274	0.148	0.138
437	0.326	0.292	0.362	0.404	0.45	0.228	0.514	0.202	0.558	0.408	0.57	0.424
393	0.496	0.37	0.474	0.268	0.502	0.144	0.456	0.124	0.512	0.154	0.522	0.184
273	0.784	0.364	0.748	0.456	0.678	0.636	0.648	0.714	0.74	0.338	0.76	0.412
229	0.168	0.028	0.194	0.042	0.122	0.008	0.13	0.01	0.076	0.032	0.08	0.05
241	0.486	0.208	0.486	0.202	0.442	0.028	0.5	0.01	0.106	0.028	0.12	0.014
261	0.778	0.318	0.756	0.23	0.754	0.676	0.748	0.578	0.866	0.556	0.884	0.602
77	0.588	0.392	0.626	0.294	0.57	0.072	0.53	0.066	0.306	0.14	0.304	0.11
289	0.916	0.326	0.932	0.404	0.838	0.08	0.844	0.122	0.438	0.258	0.406	0.238
121	0.646	0.448	0.66	0.53	0.692	0.874	0.766	0.9	0.45	0.514	0.442	0.48
41	0.694	0.12	0.71	0.138	0.47	0.132	0.49	0.08	0.266	0.132	0.292	0.126
173	0.442	0.07	0.438	0.092	0.818	0.844	0.858	0.886	0.916	0.832	0.92	0.868
25	0.594	0.146	0.58	0.162	0.968	0.874	0.972	0.952	0.932	0.78	0.922	0.866
189	0.422	0.022	0.398	0.038	0.666	0.548	0.646	0.578	0.242	0.156	0.266	0.106
157	0.394	0.014	0.348	0.026	0.17	0.006	0.158	0.008	0.282	0.002	0.264	0.008
29	0.48	0.2	0.516	0.23	0.364	0.058	0.332	0.082	0.154	0.056	0.15	0.132
401	0.05	0.01	0.066	0.02	0.054	0	0.07	0.006	0.078	0	0.08	0.002
109	0.492	0.07	0.56	0.074	0.448	0.112	0.514	0.18	0.492	0.116	0.43	0.158
277	0.934	0.452	0.956	0.514	0.794	0.36	0.806	0.32	0.51	0.406	0.548	0.38
457	0.864	0.726	0.854	0.73	0.842	0.892	0.864	0.898	0.786	0.866	0.834	0.884
329	0.128	0.03	0.156	0.024	0.15	0.036	0.182	0.054	0.258	0.05	0.26	0.066
409	0.282	0.026	0.258	0.046	0.184	0.004	0.234	0.01	0.262	0.016	0.254	0.022
233	0.008	0.02	0.006	0.034	0.01	0.006	0.01	0.002	0.002	0	0	0
269	0.804	0.426	0.75	0.346	0.926	0.622	0.918	0.59	0.74	0.274	0.786	0.276
225	0.316	0.186	0.326	0.256	0.152	0.014	0.15	0.026	0.216	0.03	0.208	0.022
105	0.506	0.138	0.58	0.134	0.37	0.006	0.368	0.006	0.394	0.044	0.428	0.054
413	0.458	0.228	0.462	0.192	0.518	0.106	0.526	0.102	0.518	0.162	0.548	0.124
545	0.286	0.14	0.304	0.136	0.206	0.026	0.198	0.012	0.29	0.412	0.242	0.318
217	0.418	0.034	0.418	0.044	0.236	0.044	0.282	0.03	0.302	0.044	0.3	0.048
397	0.56	0.09	0.534	0.078	0.698	0.74	0.706	0.714	0.412	0.394	0.394	0.28
113	0.834	0.402	0.796	0.39	0.87	0.852	0.876	0.94	0.706	0.478	0.758	0.566
58	0.76	0.618	0.744	0.524	0.452	0.22	0.454	0.294	0.706	0.292	0.752	0.346
557	0.606	0.264	0.668	0.26	0.458	0.078	0.506	0.102	0.62	0.144	0.646	0.132
153	0.826	0.42	0.852	0.356	0.7	0.348	0.69	0.286	0.784	0.442	0.802	0.412
573	0.88	0.826	0.854	0.93	0.786	0.59	0.722	0.492	0.802	0.356	0.806	0.424
281	0.658	0.33	0.726	0.398	0.396	0.192	0.414	0.156	0.53	0.256	0.54	0.188
365	0.268	0.09	0.266	0.082	0.152	0.01	0.148	0.026	0.16	0.034	0.164	0.022
129	0.742	0.67	0.764	0.688	0.458	0.318	0.492	0.338	0.316	0.202	0.28	0.166
221	0.104	0.004	0.112	0	0.106	0.024	0.122	0.016	0.138	0.016	0.148	0.022
897	0.378	0.034	0.25	0.012	0.982	0.718	0.98	0.714	0.9	0.832	0.92	0.772
357	0.432	0.046	0.452	0.06	0.304	0.006	0.318	0.008	0.19	0	0.182	0.002
137	0.22	0.476	0.21	0.374	0.112	0.088	0.124	0.11	0.164	0.112	0.12	0.146
85	0.188	0.002	0.192	0.004	0.132	0.004	0.124	0.002	0.166	0.032	0.146	0.03
285	0.076	0.04	0.072	0.02	0.072	0.114	0.068	0.08	0.09	0.096	0.106	0.126
205	0.002	0.008	0.006	0.01	0.008	0.004	0.012	0	0.02	0.002	0.026	0
13	0.324	0.062	0.294	0.062	0.202	0.014	0.196	0.01	0.086	0.002	0.078	0.002
461	0.228	0.042	0.212	0.04	0.174	0.006	0.172	0.002	0.222	0.028	0.228	0.008
181	0.738	0.456	0.766	0.484	0.768	0.58	0.738	0.632	0.674	0.758	0.714	0.722
793	0.144	0.01	0.162	0.024	0.12	0.012	0.118	0.012	0.148	0.018	0.148	0.004
245	0.846	0.842	0.866	0.824	0.694	0.75	0.736	0.792	0.492	0.288	0.526	0.286
169	0.866	0.374	0.874	0.43	0.636	0.73	0.672	0.734	0.712	0.774	0.706	0.796
441	0.03	0.05	0.044	0.05	0.008	0	0.026	0.008	0.032	0.016	0.02	0.008
17	0.652	0.154	0.664	0.136	0.516	0.1	0.534	0.2	0.612	0.356	0.616	0.304
150	0.944	0.774	0.896	0.758	0.652	0.266	0.634	0.256	0.37	0.312	0.48	0.252
177	0.93	0.558	0.946	0.532	0.76	0.586	0.768	0.582	0.248	0.276	0.212	0.242
301	0.318	0.524	0.344	0.512	0.174	0.354	0.154	0.294	0.2	0.102	0.206	0.128
585	0.74	0.352	0.688	0.28	0.52	0.264	0.476	0.282	0.62	0.488	0.652	0.572
197	0.21	0.012	0.268	0.014	0.13	0	0.12	0.002	0.126	0.002	0.146	0.008
541	0.35	0.138	0.344	0.174	0.208	0.078	0.206	0.068	0.132	0.032	0.106	0.024
185	0.272	0.016	0.278	0.024	0.172	0.044	0.224	0.066	0.244	0.216	0.23	0.144
593	0.314	0.034	0.27	0.024	0.152	0.008	0.168	0.01	0.234	0.034	0.25	0.068
481	0.232	0.26	0.258	0.28	0.176	0.026	0.188	0.058	0.462	0.048	0.454	0.06
145	0.602	0.444	0.618	0.474	0.362	0.506	0.364	0.53	0.144	0.046	0.144	0.054
69	0.75	0.602	0.76	0.628	0.542	0.55	0.562	0.57	0.178	0.014	0.17	0.012
577	0.098	0.02	0.09	0.02	0.026	0	0.032	0	0.028	0.002	0.034	0.002
141	0.182	0.072	0.2	0.104	0.194	0.016	0.196	0.052	0.174	0.016	0.186	0.01
405	0.126	0.19	0.09	0.102	0.114	0.004	0.156	0.026	0.158	0.002	0.18	0.002
117	0.364	0.14	0.336	0.156	0.208	0.144	0.172	0.154	0.246	0.202	0.254	0.182
921	0.602	0.23	0.6	0.306	0.656	0.544	0.686	0.614	0.326	0.19	0.346	0.136
50	0.136	0.002	0.176	0.004	0.184	0.016	0.202	0.006	0.08	0.002	0.108	0.004
469	0.108	0.066	0.084	0.09	0.118	0.232	0.096	0.176	0.036	0.048	0.042	0.028
465	0.08	0.01	0.082	0.008	0.046	0	0.04	0	0.034	0	0.038	0
473	0.586	0.282	0.624	0.434	0.774	0.658	0.708	0.664	0.616	0.678	0.626	0.72
97	0.544	0.48	0.576	0.424	0.528	0.572	0.528	0.57	0.554	0.72	0.616	0.704
317	0.222	0.012	0.214	0.01	0.146	0.01	0.174	0.024	0.116	0.04	0.126	0.036
193	0.474	0.098	0.51	0.064	0.264	0.04	0.27	0.044	0.35	0.086	0.318	0.058
385	0.532	0.098	0.564	0.154	0.78	0.588	0.776	0.65	0.4	0.096	0.368	0.072
54	0.996	0.854	0.99	0.9	0.974	0.764	0.976	0.756	0.94	0.962	0.938	0.974
237	0.058	0.012	0.048	0.014	0.022	0.004	0.04	0.016	0.006	0.002	0.012	0.002
449	0.734	0.166	0.762	0.168	0.77	0.456	0.762	0.53	0.786	0.438	0.748	0.422
609	0.546	0.044	0.54	0.062	0.708	0.28	0.724	0.272	0.34	0.03	0.362	0.052
1045	0.434	0.718	0.41	0.798	0.442	0.422	0.452	0.436	0.992	0.952	0.986	0.968
321	0.746	0.328	0.68	0.226	0.654	0.49	0.606	0.474	0.688	0.45	0.684	0.4
717	0.468	0.274	0.428	0.316	0.65	0.198	0.702	0.17	0.49	0.226	0.482	0.366
709	0.004	0.002	0.008	0.01	0	0	0.002	0	0.004	0	0.008	0.002
165	0.262	0.028	0.28	0.014	0.178	0.008	0.168	0.002	0.212	0.008	0.164	0.004
625	0.796	0.566	0.838	0.566	0.498	0.362	0.496	0.274	0.526	0.742	0.552	0.69
485	0.146	0.022	0.112	0.026	0.084	0.006	0.08	0	0.016	0	0.012	0
509	0.112	0.014	0.11	0.018	0.058	0.002	0.048	0.002	0.062	0.006	0.062	0.002
513	0.252	0.052	0.252	0.054	0.14	0.084	0.086	0.066	0.158	0.078	0.142	0.074
21	0.126	0.02	0.138	0.018	0.158	0.032	0.17	0.066	0.136	0.062	0.156	0.058
909	0.384	0.338	0.412	0.346	0.476	0.118	0.478	0.09	0.616	0.364	0.538	0.398
429	0.186	0.014	0.226	0.004	0.196	0.016	0.178	0.008	0.04	0.004	0.03	0.006
421	0.862	0.334	0.886	0.294	0.632	0.11	0.628	0.07	0.578	0.17	0.546	0.198
333	0.476	0.416	0.468	0.572	0.312	0.128	0.32	0.128	0.658	0.368	0.64	0.386
417	0.316	0.692	0.364	0.732	0.954	0.678	0.926	0.516	0.51	0.094	0.48	0.06
805	0.926	0.93	0.932	0.916	0.714	0.8	0.722	0.792	0.692	0.702	0.684	0.756
425	0.282	0.006	0.246	0.008	0.166	0	0.15	0	0.014	0.002	0.006	0
581	0.958	0.576	0.958	0.61	0.722	0.652	0.726	0.752	0.822	0.78	0.834	0.756
349	0.35	0.19	0.364	0.182	0.52	0.062	0.464	0.048	0.6	0.166	0.596	0.176
265	0.616	0.406	0.608	0.456	0.364	0.312	0.334	0.248	0.44	0.33	0.412	0.292
705	0.218	0.022	0.27	0.036	0.146	0.012	0.118	0.002	0.138	0.002	0.192	0.026
433	0.742	0.676	0.798	0.648	0.538	0.64	0.518	0.67	0.548	0.65	0.596	0.622
501	0.086	0.04	0.078	0.026	0.08	0.044	0.054	0.03	0.09	0.042	0.108	0.028
90	0.444	0.376	0.448	0.402	0.26	0.146	0.266	0.202	0.304	0.19	0.28	0.212
497	0.828	0.328	0.846	0.314	0.878	0.942	0.858	0.912	0.216	0.314	0.288	0.468
885	0.496	0.246	0.512	0.196	0.74	0.312	0.732	0.32	0.634	0.414	0.648	0.37
337	0.166	0.006	0.146	0	0.686	0.246	0.666	0.27	0.052	0.006	0.044	0.008
649	0.17	0.008	0.142	0.002	0.07	0	0.086	0	0.104	0	0.122	0
661	0.996	0.824	1	0.842	0.98	0.906	0.988	0.916	0.658	0.51	0.624	0.498
721	0.924	0.772	0.918	0.766	0.742	0.874	0.754	0.876	0.798	0.228	0.81	0.192
589	0.42	0.028	0.446	0.024	0.266	0.004	0.276	0	0.266	0	0.304	0
809	0.768	0.426	0.782	0.534	0.556	0.428	0.62	0.376	0.43	0.412	0.454	0.398
249	0.376	0.058	0.338	0.022	0.38	0.16	0.336	0.222	0.066	0.016	0.054	0.026
549	0.602	0.074	0.61	0.086	0.632	0.084	0.682	0.06	0.45	0.174	0.482	0.198
313	0.838	0.486	0.842	0.344	0.792	0.258	0.822	0.288	0.616	0.56	0.652	0.598
33	0.756	0.152	0.706	0.15	0.53	0.52	0.552	0.502	0.258	0.072	0.328	0.062
102	0.896	0.386	0.904	0.396	0.658	0.14	0.606	0.092	0.704	0.264	0.724	0.168
1033	0.842	0.33	0.832	0.354	0.892	0.802	0.864	0.784	0.872	0.956	0.878	0.938
293	0.27	0.008	0.214	0.016	0.492	0.104	0.504	0.166	0.038	0.006	0.05	0.002
373	0.25	0.042	0.218	0.066	0.27	0.066	0.22	0.078	0.026	0.002	0.012	0.006
613	0.404	0.67	0.39	0.556	0.152	0.318	0.186	0.34	0.246	0.322	0.272	0.41
773	0.672	0.314	0.646	0.32	0.7	0.258	0.672	0.238	0.072	0.076	0.086	0.084
521	0.406	0.052	0.392	0.052	0.832	0.884	0.844	0.898	0.594	0.748	0.588	0.714
477	0.912	0.402	0.942	0.536	0.884	0.826	0.896	0.768	0.222	0.09	0.194	0.07
697	0.926	0.68	0.946	0.696	0.82	0.792	0.812	0.774	0.924	0.548	0.922	0.618
881	0.128	0.072	0.11	0.032	0.05	0.024	0.06	0.026	0.018	0	0.012	0.002
1025	0.124	0	0.124	0	0.088	0	0.094	0.002	0.124	0.014	0.114	0.006
837	0.958	0.948	0.94	0.978	0.83	0.954	0.824	0.926	0.63	0.782	0.656	0.804
326	0.97	0.73	0.97	0.728	0.788	0.278	0.776	0.34	0.76	0.454	0.756	0.432
369	0.448	0.248	0.458	0.33	0.588	0.088	0.588	0.086	0.142	0.026	0.16	0.032
381	0.544	0.068	0.546	0.124	0.478	0.292	0.41	0.206	0.404	0.344	0.38	0.274
641	0.634	0.168	0.644	0.192	0.372	0.476	0.4	0.42	0.364	0.142	0.322	0.172
565	0.116	0.012	0.17	0.002	0.184	0.074	0.196	0.044	0.18	0.072	0.236	0.108
817	0.368	0.062	0.35	0.09	0.444	0.43	0.398	0.288	0.482	0.41	0.458	0.34
853	0.46	0.096	0.438	0.12	0.482	0.172	0.444	0.114	0.098	0.108	0.07	0.094
493	0.24	0.038	0.244	0.032	0.14	0.004	0.138	0.01	0.198	0.012	0.172	0.008
353	0.58	0.08	0.486	0.062	0.344	0.23	0.378	0.2	0.372	0.324	0.402	0.324
257	0.708	0.596	0.752	0.616	0.736	0.19	0.706	0.318	0.45	0.376	0.444	0.264
713	0.902	0.466	0.906	0.514	0.532	0.15	0.55	0.084	0.68	0.182	0.674	0.182
785	0.106	0.002	0.108	0.006	0.136	0.008	0.128	0.008	0.024	0	0.012	0
829	0.914	0.31	0.866	0.306	0.584	0.064	0.592	0.066	0.628	0.19	0.664	0.23
945	0.686	0.5	0.624	0.522	0.728	0.138	0.768	0.154	0.822	0.59	0.832	0.626
1001	0.328	0.162	0.304	0.172	0.202	0.206	0.18	0.162	0.248	0.202	0.222	0.204
230	0.562	0.018	0.518	0.028	0.302	0	0.306	0.01	0.31	0.016	0.246	0.004
997	0.402	0.052	0.476	0.05	0.512	0.514	0.464	0.57	0.298	0.05	0.282	0.096
361	0.326	0.148	0.306	0.178	0.228	0.086	0.23	0.078	0.256	0.088	0.206	0.06
389	0.696	0.49	0.724	0.42	0.464	0.384	0.492	0.382	0.55	0.41	0.62	0.32
845	0.4	0.188	0.384	0.158	0.546	0.292	0.566	0.304	0.516	0.37	0.496	0.5
957	0.234	0.086	0.312	0.144	0.28	0.034	0.286	0.022	0.268	0.014	0.332	0.038
657	0.116	0.04	0.178	0.058	0.052	0.006	0.068	0.008	0.074	0.004	0.084	0.004
673	0.65	0.45	0.62	0.46	0.572	0.186	0.554	0.242	0.184	0.004	0.17	0.018
917	0.642	0.228	0.618	0.096	0.448	0.05	0.4	0.056	0.474	0.064	0.47	0.066
637	0.378	0.062	0.364	0.042	0.294	0.002	0.3	0.004	0.358	0.01	0.338	0.014
158	0.416	0.12	0.394	0.092	0.476	0.004	0.432	0.008	0.482	0.034	0.478	0.036
821	0.498	0.122	0.53	0.12	0.456	0	0.424	0	0.014	0.002	0.014	0
42	0.36	0.098	0.354	0.122	0.218	0.034	0.192	0.04	0.236	0.02	0.226	0.022
1073	0.284	0.84	0.276	0.924	0.256	0.466	0.256	0.484	0.434	0.558	0.39	0.486
489	0.068	0.172	0.054	0.162	0.152	0.04	0.174	0.034	0.138	0.004	0.128	0.004
377	0.212	0.032	0.252	0.016	0.296	0.082	0.214	0.048	0.278	0.05	0.274	0.104
125	0.142	0.008	0.146	0.002	0.086	0.002	0.074	0	0.084	0.002	0.096	0
1005	0.786	0.402	0.798	0.296	0.596	0.752	0.612	0.768	0.626	0.716	0.654	0.78
777	0.862	0.52	0.876	0.532	0.694	0.218	0.72	0.192	0.774	0.332	0.806	0.31
517	0.826	0.444	0.832	0.442	0.61	0.374	0.54	0.252	0.668	0.11	0.682	0.206
913	0.42	0.262	0.42	0.244	0.232	0.066	0.216	0.088	0.272	0.032	0.294	0.082
745	0.806	0.74	0.826	0.724	0.892	0.976	0.89	0.954	0.902	0.95	0.914	0.97
1093	0.784	0.504	0.778	0.41	0.694	0.522	0.714	0.47	0.872	0.782	0.896	0.85
781	0.216	0.002	0.248	0.004	0.162	0.002	0.154	0.004	0.016	0	0.008	0
689	0.312	0.718	0.37	0.808	0.086	0.212	0.124	0.258	0.21	0.256	0.214	0.224
813	0.778	0.43	0.79	0.614	0.834	0.522	0.832	0.58	0.898	0.738	0.916	0.704
446	0.054	0.168	0.048	0.178	0.05	0.036	0.04	0.074	0.04	0.062	0.044	0.068
1009	0.368	0.09	0.312	0.058	0.212	0.004	0.166	0.002	0.302	0.382	0.302	0.342
789	0.278	0.216	0.292	0.232	0.296	0.396	0.312	0.526	0.392	0.53	0.37	0.53
402	0.4	0.704	0.466	0.76	0.7	0.856	0.714	0.83	0.654	0.66	0.672	0.718
297	0.572	0.414	0.488	0.422	0.49	0.556	0.494	0.54	0.088	0.088	0.094	0.102
617	0.152	0.064	0.15	0.092	0.164	0.072	0.192	0.096	0.234	0.15	0.292	0.248
849	0.254	0.084	0.226	0.058	0.14	0.198	0.13	0.094	0.208	0.12	0.176	0.174
66	0.628	0.572	0.684	0.608	0.57	0.742	0.592	0.744	0.88	0.844	0.83	0.832
825	0.3	0.192	0.348	0.15	0.306	0.526	0.394	0.582	0.37	0.452	0.378	0.336
537	0.962	0.652	0.982	0.684	0.88	0.382	0.874	0.464	0.584	0.384	0.608	0.454
1069	0.656	0.104	0.634	0.102	0.61	0.154	0.586	0.14	0.706	0.298	0.68	0.288
73	0.39	0.016	0.412	0.016	0.272	0.008	0.318	0.01	0.08	0.012	0.098	0.016
801	0.098	0.074	0.11	0.118	0.198	0.022	0.196	0.014	0.18	0.058	0.202	0.092
665	0.57	0.064	0.58	0.08	0.388	0.024	0.43	0.028	0.506	0.046	0.448	0.07
977	0.4	0.344	0.416	0.42	0.44	0.568	0.432	0.54	0.496	0.57	0.528	0.584
