"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
149	0.248	0.038	0.24	0.072	0.58	0.052	0.606	0.032	0.044	0.012	0.064	0
57	0.138	0.032	0.172	0.016	0.056	0.04	0.064	0.02	0.088	0.024	0.104	0.028
437	0.376	0.21	0.334	0.21	0.504	0.41	0.488	0.502	0.606	0.312	0.62	0.316
65	0.648	0.282	0.628	0.236	0.754	0.886	0.79	0.886	0.73	0.318	0.7	0.362
89	0.158	0.038	0.168	0.028	0.116	0.008	0.088	0.006	0.108	0.004	0.102	0.004
37	0.254	0.096	0.236	0.096	0.262	0.004	0.264	0.012	0.278	0.014	0.332	0.014
161	0.418	0.16	0.458	0.204	0.212	0.194	0.224	0.218	0.286	0.098	0.26	0.124
105	0.02	0	0.024	0	0.012	0	0.004	0	0.016	0	0.008	0
405	0.44	0.048	0.412	0.058	0.994	0.984	0.986	0.982	0.908	0.9	0.91	0.888
229	0.866	0.242	0.826	0.272	0.534	0.032	0.516	0.034	0.286	0.264	0.294	0.244
101	0.456	0.148	0.444	0.176	0.392	0.052	0.356	0.024	0.102	0.012	0.088	0.002
401	0.698	0.094	0.698	0.096	0.41	0.044	0.37	0.086	0.622	0.182	0.616	0.198
53	0.12	0.004	0.136	0.018	0.2	0.04	0.24	0.02	0.242	0.146	0.22	0.126
921	0.09	0.006	0.104	0.002	0.062	0.002	0.058	0.002	0.05	0.002	0.05	0.002
849	0.122	0	0.128	0	0.054	0.024	0.064	0.044	0.146	0.034	0.122	0.02
549	0.694	0.128	0.716	0.108	0.79	0.588	0.746	0.658	0.762	0.834	0.756	0.826
429	0.408	0.072	0.418	0.07	0.26	0.086	0.294	0.076	0.302	0.136	0.3	0.146
585	0.428	0.35	0.472	0.368	0.178	0.218	0.218	0.224	0.25	0.302	0.28	0.328
41	0.178	0.008	0.186	0.002	0.424	0.18	0.426	0.194	0.424	0.25	0.43	0.246
145	0.6	0.056	0.628	0.11	0.624	0.272	0.586	0.162	0.272	0.182	0.25	0.206
261	0.114	0.022	0.084	0.01	0.076	0	0.06	0	0.104	0	0.084	0
501	0.312	0.012	0.296	0.016	0.188	0.086	0.206	0.056	0.208	0.082	0.218	0.078
321	0.822	0.288	0.88	0.272	0.524	0.076	0.47	0.064	0.422	0.116	0.404	0.098
209	0.216	0.002	0.248	0.006	0.196	0.014	0.176	0.008	0.222	0.024	0.24	0.036
357	0.508	0.102	0.514	0.082	0.524	0.19	0.522	0.172	0.208	0.102	0.212	0.138
