"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
1	0.146	0.32	0.166	0.374	0.096	0.078	0.094	0.096	0.214	0.054	0.242	0.08
2	0.496	0.626	0.52	0.502	0.506	0.66	0.474	0.698	0.706	0.758	0.732	0.808
3	0.97	0.908	0.964	0.856	0.77	0.694	0.774	0.714	0.79	0.866	0.772	0.882
4	0.79	0.184	0.614	0.108	0.674	0.532	0.634	0.474	0.688	0.54	0.726	0.572
5	0.632	0.546	0.592	0.398	0.784	0.912	0.842	0.948	0.418	0.704	0.422	0.696
13	0.498	0.686	0.482	0.64	0.442	0.47	0.446	0.484	0.346	0.174	0.358	0.126
29	0.01	0.048	0.028	0.138	0.034	0.076	0.042	0.078	0.046	0.112	0.052	0.106
41	0.524	0.622	0.474	0.414	0.732	0.596	0.652	0.536	0.36	0.35	0.298	0.256
25	0.312	0.584	0.384	0.544	0.216	0.402	0.26	0.414	0.324	0.508	0.452	0.67
9	0.982	0.966	0.984	0.952	0.968	0.624	0.94	0.45	0.97	0.554	0.962	0.552
49	0.654	0.668	0.664	0.694	0.346	0.588	0.382	0.568	0.404	0.61	0.384	0.546
129	0.988	0.896	0.986	0.866	0.828	0.864	0.822	0.822	0.888	0.83	0.874	0.8
125	0.59	0.682	0.442	0.528	0.434	0.408	0.408	0.392	0.446	0.392	0.4	0.328
21	0.562	0.8	0.618	0.782	0.356	0.352	0.428	0.472	0.366	0.414	0.438	0.478
93	0.4	0.73	0.4	0.812	0.242	0.388	0.204	0.316	0.26	0.368	0.248	0.336
85	0.984	0.96	0.952	0.976	0.804	0.856	0.758	0.932	0.968	0.984	0.972	0.966
81	0.966	0.856	0.98	0.858	0.8	0.678	0.884	0.794	0.818	0.784	0.884	0.794
45	0.054	0.016	0.09	0.01	0.03	0.004	0.038	0	0.214	0.346	0.394	0.556
105	0.344	0.392	0.348	0.396	0.556	0.594	0.524	0.69	0.268	0.382	0.308	0.458
121	0.374	0.07	0.352	0.1	0.786	0.716	0.73	0.658	0.57	0.732	0.55	0.774
113	0.716	0.838	0.748	0.898	0.816	0.76	0.774	0.808	0.908	0.546	0.876	0.612
53	0.636	0.836	0.68	0.836	0.798	0.642	0.858	0.664	0.692	0.286	0.658	0.236
65	0.822	0.774	0.826	0.762	0.554	0.468	0.526	0.412	0.504	0.418	0.554	0.402
37	0.61	0.75	0.644	0.654	0.328	0.316	0.336	0.298	0.362	0.692	0.388	0.734
89	0.214	0.456	0.274	0.456	0.336	0.364	0.374	0.388	0.384	0.488	0.398	0.492
57	0.42	0.726	0.41	0.686	0.476	0.692	0.432	0.7	0.524	0.642	0.548	0.782
141	0.76	0.984	0.698	0.896	0.622	0.836	0.564	0.724	0.706	0.846	0.646	0.788
69	0.862	0.276	0.874	0.3	0.646	0.616	0.694	0.63	0.784	0.894	0.822	0.912
205	0.332	0.01	0.248	0.004	0.864	0.936	0.832	0.91	0.178	0.2	0.184	0.252
137	0.824	0.766	0.862	0.758	0.8	0.162	0.762	0.162	0.214	0.124	0.276	0.182
33	0.818	0.958	0.8	0.958	0.958	0.66	0.94	0.642	0.782	0.862	0.784	0.83
17	0.806	0.838	0.772	0.79	0.674	0.69	0.716	0.71	0.77	0.686	0.756	0.678
117	0.226	0.35	0.244	0.466	0.358	0.376	0.356	0.354	0.466	0.772	0.48	0.806
177	0.61	0.548	0.606	0.348	0.454	0.548	0.482	0.574	0.528	0.498	0.568	0.562
6	0.904	0.948	0.8	0.848	0.728	0.902	0.686	0.93	0.786	0.93	0.734	0.92
217	0.93	0.812	0.88	0.722	0.74	0.638	0.83	0.672	0.924	0.754	0.908	0.716
173	0.98	0.992	0.972	0.984	0.824	0.906	0.75	0.824	0.626	0.772	0.554	0.748
61	0.292	0.276	0.34	0.372	0.112	0.262	0.138	0.318	0.176	0.224	0.17	0.282
