"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
1	0.094	0.096	0.094	0.084	0.066	0.044	0.072	0.042	0.072	0.028	0.06	0.054
5	0.402	0.692	0.388	0.642	0.282	0.232	0.242	0.216	0.124	0.134	0.138	0.172
9	0.23	0.644	0.242	0.55	0.138	0.086	0.086	0.048	0.408	0.548	0.394	0.516
13	0.652	0.176	0.67	0.166	0.444	0.016	0.458	0.032	0.15	0.122	0.206	0.154
65	0.22	0.456	0.22	0.488	0.308	0.362	0.298	0.34	0.176	0.24	0.184	0.316
49	0.53	0.82	0.542	0.822	0.532	0.526	0.514	0.386	0.576	0.5	0.57	0.49
45	0.348	0.592	0.386	0.704	0.554	0.468	0.59	0.438	0.484	0.218	0.446	0.238
281	0.382	0.134	0.366	0.176	0.19	0.282	0.178	0.28	0.244	0.366	0.238	0.45
2	0.04	0.188	0.05	0.216	0.018	0.078	0.026	0.038	0.038	0.064	0.038	0.052
277	0.678	0.646	0.674	0.542	0.63	0.574	0.616	0.544	0.57	0.544	0.588	0.502
37	0.372	0.028	0.356	0.022	0.444	0.744	0.456	0.696	0.478	0.636	0.52	0.686
405	0.752	0.676	0.77	0.656	0.608	0.436	0.63	0.514	0.67	0.584	0.666	0.564
501	0.598	0.756	0.612	0.812	0.346	0.36	0.352	0.332	0.828	0.81	0.81	0.77
229	0.576	0.728	0.554	0.606	0.53	0.646	0.54	0.67	0.6	0.632	0.574	0.564
357	0.646	0.546	0.63	0.464	0.328	0.514	0.356	0.53	0.416	0.652	0.474	0.59
57	0.902	1	0.932	0.998	0.798	0.88	0.774	0.846	0.894	0.862	0.86	0.834
53	0.182	0.274	0.222	0.368	0.264	0.396	0.236	0.476	0.284	0.488	0.23	0.446
537	0.028	0.034	0.024	0.026	0.024	0.074	0.028	0.062	0.022	0.058	0.036	0.102
301	0.85	0.622	0.854	0.558	0.978	0.992	0.978	0.976	0.764	0.794	0.766	0.818
401	0.692	0.33	0.716	0.324	0.396	0.558	0.378	0.554	0.916	0.634	0.928	0.63
