"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
357	0.22	0.026	0.262	0.034	0.122	0.004	0.124	0.002	0.17	0.01	0.188	0.004
345	0.35	0.216	0.338	0.144	0.432	0.18	0.468	0.196	0.554	0.116	0.546	0.196
429	0.244	0.01	0.216	0.002	0.134	0.002	0.128	0.002	0.186	0.004	0.148	0
5	0.976	0.394	0.972	0.538	0.794	0.066	0.754	0.058	0.84	0.476	0.818	0.472
353	0.584	0.176	0.57	0.216	0.434	0.146	0.414	0.148	0.518	0.188	0.5	0.248
349	0.396	0.246	0.404	0.292	0.358	0.34	0.354	0.242	0.44	0.53	0.44	0.558
93	0.956	0.232	0.952	0.252	0.672	0.03	0.678	0.052	0.734	0.284	0.736	0.304
145	0.932	0.818	0.93	0.758	0.97	0.554	0.966	0.616	0.772	0.518	0.814	0.414
365	0.08	0.006	0.096	0.018	0.042	0	0.07	0	0.042	0	0.058	0
189	0.314	0	0.332	0.008	0.234	0.002	0.272	0	0.292	0.008	0.286	0.008
169	0.4	0.24	0.372	0.228	0.338	0.032	0.302	0.006	0.394	0.078	0.396	0.114
361	0.92	0.96	0.924	0.982	0.726	0.53	0.762	0.636	0.84	0.546	0.82	0.554
9	0.644	0.048	0.664	0.026	0.394	0.018	0.436	0.012	0.522	0.008	0.51	0.006
413	0.348	0.342	0.364	0.336	0.332	0.31	0.332	0.384	0.366	0.148	0.37	0.14
269	0.272	0.836	0.264	0.776	0.27	0.362	0.266	0.39	0.304	0.444	0.278	0.364
137	0.084	0.54	0.08	0.496	0.038	0.134	0.044	0.106	0.058	0.088	0.064	0.1
561	0.588	0.444	0.582	0.566	0.716	0.15	0.682	0.202	0.39	0.172	0.376	0.13
453	0.854	0.202	0.88	0.152	0.61	0.01	0.572	0.018	0.676	0.028	0.666	0.038
445	0.676	0.556	0.686	0.524	0.39	0.41	0.386	0.36	0.496	0.354	0.468	0.328
173	0.696	0.64	0.724	0.724	0.47	0.388	0.46	0.308	0.31	0.244	0.274	0.214
85	0.32	0.018	0.3	0.004	0.362	0	0.384	0	0.384	0.04	0.442	0.034
81	0.55	0.434	0.534	0.406	0.69	0.358	0.664	0.322	0.748	0.324	0.766	0.374
197	0.072	0.002	0.1	0	0.082	0	0.084	0	0.1	0	0.12	0
217	0.52	0.256	0.538	0.266	0.554	0.028	0.532	0.036	0.646	0.438	0.582	0.404
101	0.344	0	0.33	0.002	0.298	0	0.256	0.004	0.312	0.002	0.318	0
237	0.13	0.274	0.16	0.334	0.228	0.016	0.2	0.014	0.274	0.262	0.274	0.18
261	0.934	0.762	0.922	0.786	0.892	0.938	0.912	0.95	0.936	0.742	0.936	0.71
285	0.458	0.98	0.424	0.924	0.268	0.584	0.31	0.578	0.334	0.49	0.294	0.428
181	0.56	0.994	0.53	0.996	0.41	0.74	0.38	0.744	0.496	0.74	0.468	0.68
469	0.9	0.126	0.906	0.1	0.654	0.768	0.642	0.666	0.764	0.664	0.716	0.654
33	0.49	0.702	0.428	0.616	0.298	0.286	0.29	0.296	0.344	0.318	0.344	0.266
161	0.352	0.226	0.4	0.166	0.34	0.146	0.386	0.142	0.16	0.178	0.13	0.16
253	0.64	0.81	0.644	0.742	0.678	0.626	0.664	0.65	0.73	0.306	0.736	0.266
209	0.87	0.738	0.83	0.7	0.894	0.192	0.882	0.186	0.542	0.16	0.546	0.16
141	0.72	0.594	0.744	0.63	0.552	0.096	0.592	0.092	0.662	0.578	0.608	0.534
265	0.576	0.486	0.67	0.43	0.658	0.522	0.664	0.532	0.258	0.012	0.314	0.01
421	0.598	0.148	0.634	0.176	0.382	0	0.374	0.008	0.396	0.048	0.384	0.052
17	0.138	0.684	0.15	0.54	0.11	0.32	0.11	0.314	0.148	0.294	0.152	0.344
185	0.864	0.804	0.872	0.786	0.616	0.072	0.582	0.066	0.652	0.388	0.67	0.39
89	0.894	0.444	0.892	0.468	0.598	0.48	0.608	0.478	0.734	0.782	0.704	0.778
21	0.722	0.77	0.724	0.856	0.718	0.188	0.658	0.206	0.756	0.724	0.76	0.696
317	0.268	0.02	0.248	0.01	0.17	0	0.164	0.002	0.162	0.008	0.194	0.006
177	0.428	0.286	0.36	0.364	0.274	0.074	0.3	0.142	0.232	0.06	0.262	0.09
41	0.41	0.024	0.424	0.006	0.414	0.222	0.392	0.186	0.45	0.1	0.436	0.08
201	0.394	0.064	0.372	0.086	0.34	0.11	0.35	0.154	0.398	0.188	0.412	0.154
97	0.63	0.576	0.562	0.606	0.288	0.022	0.298	0.022	0.67	0.508	0.712	0.574
425	0.378	0.046	0.38	0.044	0.238	0.004	0.278	0.012	0.27	0.012	0.274	0.006
165	0.154	0.148	0.168	0.058	0.13	0.078	0.142	0.098	0.16	0.122	0.186	0.144
