"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
33	0.05	0.016	0.062	0.03	0.05	0.002	0.034	0.004	0.042	0.002	0.03	0.002
29	0.394	0.022	0.386	0.034	0.312	0.002	0.284	0.004	0.258	0.008	0.312	0.004
577	0.354	0.052	0.342	0.104	0.27	0.028	0.262	0.032	0.134	0.004	0.17	0.004
653	0.25	0.002	0.252	0	0.316	0.002	0.278	0.006	0.042	0	0.042	0
593	0.124	0.012	0.146	0.022	0.064	0.008	0.07	0.006	0.066	0.008	0.07	0.014
537	0.184	0.002	0.142	0	0.092	0	0.104	0	0.106	0	0.108	0
545	0.028	0.004	0.024	0.002	0.014	0	0.026	0	0.014	0	0.01	0
569	0.344	0.008	0.338	0.014	0.202	0	0.204	0	0.022	0	0.032	0
581	0.128	0	0.106	0	0.08	0	0.074	0	0.072	0	0.102	0
573	0.264	0.068	0.306	0.054	0.242	0.01	0.246	0.012	0.258	0.028	0.266	0.026
597	0.106	0.002	0.114	0.008	0.09	0	0.092	0	0.072	0	0.096	0
641	0.018	0.004	0.028	0	0.01	0	0.002	0	0.008	0.002	0.014	0
81	0.068	0.002	0.08	0	0.044	0	0.044	0.002	0.052	0.002	0.026	0.002
233	0.074	0	0.056	0	0.056	0	0.042	0	0.04	0	0.042	0
505	0	0.002	0.004	0.002	0.002	0	0	0	0.004	0	0	0
97	0.23	0.002	0.24	0.002	0.24	0	0.282	0	0.228	0.002	0.238	0
549	0.042	0.024	0.044	0.028	0.034	0	0.022	0	0.026	0	0.03	0.002
541	0.07	0.008	0.068	0.026	0.048	0.006	0.06	0.002	0.064	0.002	0.07	0.006
645	0.118	0	0.166	0	0.112	0	0.1	0	0.104	0	0.086	0
269	0.026	0.012	0.034	0.02	0.022	0	0.008	0.004	0.03	0	0.016	0
553	0.104	0.046	0.126	0.102	0.14	0.002	0.128	0.008	0.098	0	0.114	0
221	0.074	0.004	0.096	0.004	0.118	0.044	0.11	0.048	0.042	0.002	0.056	0
117	0.172	0.07	0.156	0.086	0.134	0.068	0.164	0.066	0.116	0.022	0.116	0.018
669	0.322	0.02	0.34	0.018	0.196	0.006	0.204	0	0.066	0.002	0.068	0.002
229	0.036	0.006	0.046	0.018	0.02	0.006	0.024	0	0.018	0.004	0.022	0
217	0.244	0.302	0.192	0.226	0.162	0.114	0.186	0.12	0.194	0.018	0.184	0.024
85	0.14	0.002	0.108	0	0.126	0	0.128	0	0.064	0	0.046	0
465	0.01	0	0.022	0	0.022	0	0.014	0	0.026	0	0.014	0
137	0.044	0.004	0.05	0.002	0.026	0	0.04	0	0.038	0	0.024	0
109	0.212	0.008	0.248	0.024	0.172	0.078	0.164	0.066	0.17	0.06	0.152	0.048
469	0.548	0.346	0.544	0.28	0.426	0.08	0.388	0.048	0.428	0.054	0.438	0.068
457	0.07	0.006	0.068	0.006	0.088	0.004	0.062	0.002	0.078	0.002	0.08	0.008
65	0.092	0.008	0.066	0.006	0.044	0	0.052	0	0.066	0.006	0.036	0.002
77	0.316	0.114	0.296	0.076	0.174	0.036	0.196	0.034	0.19	0.008	0.162	0.008
69	0.036	0.062	0.04	0.03	0.022	0	0.02	0.002	0.028	0	0.038	0
189	0.034	0	0.036	0	0.024	0	0.018	0	0.046	0	0.036	0
373	0.05	0.012	0.062	0.01	0.054	0	0.062	0.002	0.018	0	0.02	0
113	0.044	0.002	0.074	0	0.052	0.004	0.064	0	0.03	0	0.038	0
617	0.44	0.006	0.426	0.016	0.25	0.006	0.27	0.002	0.31	0.002	0.266	0.004
649	0.062	0.004	0.076	0	0.034	0	0.044	0	0.04	0	0.042	0
493	0.142	0.02	0.124	0.044	0.066	0	0.078	0.004	0.09	0	0.09	0.004
501	0.072	0	0.048	0	0.07	0.016	0.08	0.006	0.082	0.002	0.084	0.01
145	0.358	0.022	0.336	0.018	0.438	0	0.414	0	0.448	0	0.444	0.006
73	0.522	0.662	0.532	0.716	0.346	0.164	0.318	0.176	0.342	0.17	0.384	0.132
317	0.056	0.002	0.058	0.002	0.026	0	0.034	0	0.032	0	0.042	0
429	0.008	0	0.006	0	0	0	0.008	0	0.004	0	0	0
557	0.254	0.01	0.248	0.008	0.16	0	0.162	0.004	0.198	0	0.208	0.002
101	0.042	0	0.036	0	0.01	0	0.02	0	0.03	0	0.03	0
237	0.166	0.004	0.16	0.004	0.142	0	0.134	0	0.06	0	0.096	0
753	0.19	0.028	0.16	0.008	0.312	0.002	0.274	0	0.174	0.002	0.156	0.004
381	0.272	0.038	0.244	0.024	0.138	0.004	0.182	0.004	0.11	0	0.11	0.002
453	0.212	0.002	0.186	0	0.086	0	0.098	0	0.118	0	0.12	0
225	0.018	0.046	0.016	0.03	0.016	0.008	0.022	0.02	0.016	0.024	0.02	0.012
89	0.602	0.104	0.64	0.088	0.542	0.094	0.554	0.054	0.572	0.096	0.54	0.088
637	0.152	0.01	0.13	0.004	0.138	0	0.128	0.002	0.124	0	0.142	0.004
129	0.026	0.016	0.02	0.002	0.01	0	0.008	0.002	0.014	0	0.014	0
169	0.24	0.012	0.294	0.016	0.242	0	0.222	0.002	0.222	0.004	0.258	0
625	0.09	0	0.082	0	0.102	0	0.072	0.004	0.024	0	0.028	0
