"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
29	0.288	0.038	0.274	0.06	0.298	0.012	0.3	0.028	0.312	0.032	0.346	0.014
33	0.038	0.002	0.034	0	0.026	0	0.024	0	0.014	0	0.026	0.002
81	0.232	0.064	0.24	0.102	0.238	0.016	0.244	0.002	0.272	0.002	0.28	0.008
77	0.572	0.864	0.624	0.816	0.492	0.522	0.512	0.614	0.504	0.152	0.548	0.134
89	0.108	0.01	0.118	0.008	0.054	0	0.074	0	0.06	0.002	0.076	0.002
93	0.034	0.026	0.046	0.036	0.022	0.01	0.016	0	0.028	0	0.024	0.004
69	0.544	0.648	0.516	0.622	0.286	0.292	0.306	0.226	0.306	0.276	0.298	0.258
101	0.232	0.074	0.19	0.04	0.182	0.058	0.204	0.092	0.216	0.084	0.204	0.102
1	0.094	0.008	0.124	0.002	0.138	0.01	0.118	0	0.012	0	0.004	0
117	0.042	0.004	0.072	0	0.038	0	0.03	0	0.036	0	0.034	0
157	0.098	0.078	0.092	0.152	0.126	0.198	0.15	0.182	0.136	0.012	0.142	0.012
189	0.32	0.014	0.342	0.008	0.168	0.004	0.168	0	0.17	0	0.14	0.004
65	0.27	0.406	0.272	0.356	0.196	0.19	0.15	0.214	0.162	0.192	0.174	0.208
73	0.514	0.502	0.522	0.476	0.408	0.21	0.422	0.134	0.096	0.008	0.118	0.002
137	0.574	0.258	0.542	0.358	0.406	0.262	0.434	0.258	0.412	0.046	0.424	0.07
85	0.032	0.104	0.038	0.088	0.012	0.022	0.024	0.02	0.012	0.004	0.026	0.016
17	0.148	0.076	0.094	0.142	0.07	0.026	0.09	0.012	0.094	0.048	0.08	0.034
129	0.166	0.172	0.176	0.158	0.09	0.066	0.112	0.104	0.122	0.062	0.12	0.042
