"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
9	0.428	0.438	0.39	0.386	0.498	0.718	0.514	0.778	0.328	0.426	0.338	0.504
189	0.606	0.054	0.608	0.06	0.37	0.01	0.37	0.012	0.446	0.002	0.406	0.018
201	0.862	0.568	0.87	0.576	0.596	0.3	0.574	0.256	0.642	0.39	0.584	0.314
85	0.408	0.62	0.404	0.602	0.404	0.488	0.372	0.538	0.47	0.442	0.43	0.44
193	0.78	0.556	0.822	0.692	0.704	0.578	0.694	0.588	0.758	0.668	0.796	0.544
141	0.99	0.796	0.992	0.778	0.896	0.06	0.896	0.052	0.602	0.026	0.568	0.038
41	0.612	0.094	0.632	0.206	0.638	0.044	0.676	0.03	0.384	0.254	0.356	0.29
5	0.872	0.652	0.862	0.66	0.626	0.556	0.664	0.582	0.728	0.902	0.77	0.932
173	0.802	0.556	0.852	0.706	0.604	0.392	0.614	0.332	0.692	0.254	0.638	0.394
137	0.678	0.674	0.66	0.746	0.488	0.198	0.464	0.158	0.498	0.074	0.468	0.02
81	0.514	0.582	0.49	0.43	0.478	0.196	0.468	0.21	0.352	0.118	0.366	0.134
205	0.794	0.798	0.83	0.82	0.606	0.622	0.6	0.618	0.634	0.368	0.66	0.492
57	0.77	0.418	0.794	0.466	0.458	0.472	0.542	0.564	0.572	0.574	0.614	0.648
197	0.74	0.842	0.75	0.926	0.466	0.378	0.488	0.436	0.534	0.446	0.544	0.38
93	0.256	0.314	0.242	0.276	0.288	0.22	0.296	0.202	0.334	0.196	0.324	0.228
33	0.444	0.036	0.412	0.046	0.236	0.01	0.194	0.01	0.304	0.012	0.296	0.008
21	0.37	0.12	0.396	0.204	0.284	0.036	0.296	0.012	0.22	0.014	0.242	0.008
145	0.034	0.04	0.022	0.008	0.008	0.012	0.024	0.01	0.026	0.012	0.02	0.004
349	0.454	0.032	0.468	0.024	0.254	0.002	0.288	0.006	0.286	0.008	0.3	0.008
17	0.628	0.912	0.588	0.98	0.594	0.498	0.604	0.544	0.626	0.752	0.642	0.82
1	0.488	0.312	0.392	0.154	0.54	0.242	0.548	0.286	0.444	0.256	0.378	0.248
209	0.328	0.922	0.388	0.964	0.31	0.426	0.35	0.514	0.4	0.632	0.394	0.708
37	0.834	0.338	0.872	0.386	0.598	0.114	0.55	0.128	0.704	0.092	0.672	0.096
185	0.226	0.666	0.26	0.656	0.352	0.308	0.378	0.442	0.412	0.036	0.368	0.03
101	0.852	0.58	0.86	0.638	0.664	0.284	0.7	0.288	0.71	0.526	0.744	0.528
177	0.698	0.782	0.646	0.786	0.88	0.58	0.846	0.582	0.33	0.052	0.288	0.042
181	0.824	0.224	0.814	0.216	0.942	0.394	0.942	0.538	0.702	0.124	0.668	0.096
97	0.432	0.194	0.398	0.188	0.274	0.05	0.22	0.054	0.264	0.088	0.298	0.044
69	0.896	1	0.866	1	0.67	0.898	0.65	0.882	0.678	0.77	0.702	0.828
73	0.296	0.716	0.324	0.692	0.27	0.434	0.27	0.438	0.364	0.226	0.37	0.274
77	0.966	0.922	0.984	0.952	0.932	0.704	0.936	0.724	0.572	0.088	0.576	0.074
53	0.356	0.322	0.408	0.5	0.584	0.31	0.562	0.242	0.286	0.126	0.292	0.082
357	0.336	0.01	0.404	0.01	0.234	0	0.248	0.002	0.258	0	0.284	0
89	0.526	0.036	0.568	0.078	0.33	0.006	0.35	0.022	0.356	0.008	0.364	0.006
257	0.606	0.252	0.584	0.198	0.364	0.054	0.36	0.056	0.456	0.076	0.462	0.088
129	0.23	0.368	0.25	0.37	0.156	0.214	0.154	0.16	0.2	0.204	0.186	0.168
65	0.872	0.286	0.87	0.274	0.838	0.838	0.824	0.846	0.878	0.554	0.872	0.49
117	0.52	0.016	0.54	0.038	0.354	0.02	0.322	0.006	0.426	0.01	0.412	0.022
49	0.646	0.836	0.668	0.84	0.738	0.838	0.682	0.816	0.33	0.176	0.312	0.128
253	0.758	0.246	0.784	0.33	0.766	0.252	0.77	0.324	0.52	0.152	0.526	0.154
13	0.58	0.882	0.556	0.948	0.428	0.414	0.428	0.362	0.432	0.674	0.44	0.608
217	0.318	0.422	0.31	0.4	0.3	0.148	0.288	0.244	0.36	0.486	0.378	0.472
285	0.178	0.162	0.17	0.17	0.758	0.446	0.788	0.392	0.834	0.452	0.838	0.584
165	0.704	0.45	0.708	0.39	0.462	0.152	0.452	0.056	0.246	0.064	0.24	0.058
169	0.262	0.838	0.292	0.912	0.184	0.324	0.228	0.468	0.236	0.406	0.242	0.39
25	0.752	0.724	0.784	0.78	0.652	0.5	0.684	0.54	0.82	0.476	0.826	0.454
261	0.776	0.444	0.79	0.64	0.51	0.086	0.548	0.174	0.578	0.18	0.6	0.16
109	0.93	0.964	0.926	0.986	0.836	0.764	0.834	0.794	0.906	0.766	0.896	0.768
29	0.822	0.682	0.81	0.756	0.754	0.348	0.764	0.418	0.768	0.512	0.82	0.438
149	0.64	0.392	0.61	0.26	0.56	0.118	0.572	0.104	0.518	0.204	0.566	0.216
161	0.916	0.914	0.858	0.886	0.77	0.516	0.77	0.458	0.868	0.934	0.826	0.836
361	0.25	0.006	0.232	0	0.134	0.006	0.166	0.004	0.184	0.008	0.182	0.012
157	0.398	0.24	0.4	0.15	0.828	0.898	0.818	0.914	0.852	0.894	0.82	0.858
429	0.45	0.168	0.458	0.274	0.33	0.022	0.316	0.052	0.348	0.048	0.354	0.084
265	0.58	0.972	0.59	0.96	0.524	0.782	0.536	0.794	0.632	0.538	0.6	0.57
345	0.406	0.642	0.45	0.636	0.364	0.17	0.35	0.134	0.39	0.538	0.396	0.44
269	0.22	0.01	0.192	0.004	0.208	0.006	0.216	0.002	0.252	0	0.218	0
133	0.438	0.662	0.39	0.53	0.468	0.658	0.536	0.728	0.554	0.674	0.546	0.654
421	0.048	0.064	0.036	0.042	0.018	0.018	0.04	0.046	0.044	0.014	0.044	0.016
125	0.594	0.306	0.622	0.362	0.658	0.084	0.68	0.13	0.468	0.116	0.468	0.088
61	0.368	0.206	0.358	0.162	0.344	0.008	0.362	0.012	0.5	0.542	0.548	0.564
105	0.932	0.976	0.952	0.986	0.848	0.924	0.86	0.896	0.902	0.99	0.908	0.986
45	0.5	0.464	0.518	0.376	0.68	0.792	0.65	0.716	0.774	0.888	0.794	0.89
353	0.63	0.356	0.602	0.382	0.304	0.026	0.376	0.048	0.408	0.286	0.418	0.288
365	0.366	0.892	0.376	0.896	0.22	0.388	0.198	0.302	0.254	0.398	0.236	0.382
321	0.528	0.892	0.548	0.898	0.518	0.278	0.534	0.404	0.436	0.168	0.41	0.194
277	0.362	0.1	0.4	0.178	0.234	0.038	0.22	0.038	0.274	0.066	0.218	0.01
301	0.998	0.462	0.988	0.428	0.872	0.032	0.858	0.036	0.85	0.256	0.878	0.192
417	0.514	0.384	0.482	0.364	0.278	0.598	0.286	0.554	0.22	0.474	0.222	0.474
225	0.634	0.982	0.666	0.996	0.622	0.904	0.592	0.888	0.7	0.914	0.688	0.866
113	0.282	0.016	0.294	0.026	0.21	0.022	0.168	0.056	0.214	0.02	0.216	0.04
413	0.428	0.59	0.478	0.58	0.366	0.352	0.41	0.326	0.3	0.05	0.282	0.076
121	0.738	0.33	0.71	0.45	0.646	0.192	0.678	0.218	0.574	0.14	0.56	0.126
297	0.674	0.044	0.668	0.048	0.592	0.272	0.576	0.204	0.452	0.06	0.428	0.086
313	0.188	0.348	0.164	0.294	0.102	0.208	0.108	0.164	0.092	0.062	0.098	0.084
293	0.802	0.492	0.846	0.328	0.886	0.22	0.868	0.18	0.868	0.852	0.85	0.842
249	0.114	0.018	0.106	0.022	0.252	0.216	0.304	0.29	0.306	0.234	0.302	0.258
469	0.29	0.222	0.248	0.228	0.166	0.024	0.18	0.032	0.21	0.186	0.218	0.11
281	0.268	0.148	0.3	0.186	0.61	0.012	0.622	0.016	0.676	0.068	0.706	0.064
233	0.982	0.678	0.972	0.62	0.89	0.928	0.908	0.86	0.952	0.98	0.93	0.942
309	0.57	0.382	0.548	0.266	0.392	0.098	0.41	0.076	0.396	0.052	0.422	0.092
237	0.39	0.722	0.412	0.77	0.542	0.356	0.59	0.318	0.64	0.26	0.636	0.178
245	0.692	0.35	0.742	0.364	0.644	0.516	0.638	0.56	0.398	0.334	0.354	0.266
317	0.87	0.962	0.874	0.974	0.722	0.526	0.764	0.694	0.882	0.592	0.864	0.674
461	0.946	0.77	0.936	0.758	0.736	0.808	0.728	0.704	0.544	0.744	0.588	0.79
337	0.752	0.36	0.768	0.234	0.6	0.456	0.592	0.508	0.636	0.672	0.632	0.586
401	0.328	0.382	0.288	0.5	0.166	0.108	0.168	0.132	0.222	0.148	0.208	0.15
481	0.932	0.702	0.92	0.776	0.964	0.898	0.98	0.88	0.992	0.958	0.994	0.952
453	0.818	0.81	0.824	0.81	0.618	0.406	0.638	0.39	0.494	0.496	0.474	0.536
221	0.586	0.302	0.688	0.514	0.58	0.326	0.56	0.322	0.256	0.46	0.296	0.54
405	0.274	0.272	0.266	0.212	0.166	0.054	0.162	0.03	0.186	0.042	0.188	0.056
153	0.804	0.9	0.82	0.842	0.56	0.17	0.582	0.1	0.68	0.186	0.696	0.19
213	0.07	0.008	0.084	0.008	0.052	0	0.066	0.002	0.054	0	0.06	0.002
381	0.266	0.434	0.282	0.41	0.166	0.184	0.186	0.158	0.22	0.194	0.196	0.12
229	0.37	0.45	0.348	0.668	0.552	0.728	0.608	0.76	0.662	0.776	0.67	0.816
437	0.5	0.294	0.462	0.382	0.37	0.39	0.344	0.452	0.408	0.252	0.418	0.336
493	0.35	0.244	0.394	0.308	0.202	0.07	0.204	0.098	0.26	0.066	0.262	0.066
273	0.54	0.78	0.508	0.636	0.328	0.252	0.324	0.266	0.348	0.386	0.404	0.306
425	0.274	0.154	0.272	0.192	0.284	0.026	0.36	0.034	0.34	0.114	0.342	0.116
289	0.366	0.078	0.414	0.028	0.214	0.046	0.276	0.044	0.35	0.078	0.386	0.08
445	0.364	0.29	0.352	0.294	0.436	0.016	0.412	0.018	0.556	0.166	0.552	0.098
329	0.174	0.26	0.166	0.342	0.112	0.062	0.152	0.04	0.142	0.018	0.172	0.016
333	0.56	0.558	0.572	0.658	0.366	0.208	0.402	0.09	0.682	0.782	0.656	0.728
369	0.866	0.956	0.836	0.892	0.614	0.558	0.68	0.57	0.678	0.46	0.72	0.526
305	0.522	0.46	0.57	0.542	0.466	0.124	0.472	0.168	0.366	0.118	0.352	0.126
341	0.52	0.406	0.574	0.38	0.466	0.522	0.428	0.384	0.548	0.238	0.534	0.26
377	0.328	0.044	0.314	0.092	0.366	0.16	0.358	0.152	0.39	0.458	0.362	0.382
521	0.82	0.996	0.8	0.998	0.784	0.68	0.872	0.724	0.892	0.954	0.882	0.95
465	0.742	0.716	0.784	0.792	0.868	0.772	0.868	0.806	0.832	0.486	0.786	0.464
529	0.788	0.34	0.8	0.182	0.608	0.132	0.638	0.114	0.7	0.496	0.718	0.556
190	0.4	0.09	0.404	0.082	0.392	0.096	0.354	0.12	0.886	0.776	0.936	0.74
385	0.53	0.726	0.552	0.752	0.64	0.638	0.69	0.728	0.492	0.528	0.486	0.5
393	0.862	0.29	0.858	0.422	0.714	0.368	0.696	0.35	0.344	0.194	0.366	0.166
325	0.282	0.016	0.304	0.034	0.168	0.008	0.184	0.002	0.222	0.022	0.24	0.014
373	0.452	0.032	0.454	0.074	0.342	0.004	0.36	0	0.342	0.02	0.382	0.032
397	0.404	0.844	0.41	0.8	0.37	0.412	0.376	0.368	0.442	0.394	0.418	0.436
477	0.628	0.27	0.664	0.476	0.63	0.106	0.65	0.124	0.642	0.08	0.638	0.066
433	0.03	0.12	0.01	0.066	0.04	0.074	0.028	0.058	0.05	0.06	0.052	0.07
449	0.518	0.872	0.534	0.886	0.35	0.628	0.38	0.692	0.378	0.412	0.408	0.44
497	0.97	0.48	0.968	0.524	0.794	0.024	0.762	0.034	0.816	0.126	0.848	0.128
509	0.216	0.176	0.218	0.124	0.19	0.138	0.16	0.14	0.258	0.07	0.216	0.044
241	0.362	0.776	0.362	0.898	0.218	0.342	0.19	0.298	0.226	0.304	0.268	0.29
525	0.526	0.036	0.636	0.028	0.364	0.006	0.366	0.004	0.162	0.046	0.152	0.072
409	0.658	0.664	0.654	0.564	0.804	0.326	0.796	0.31	0.794	0.202	0.808	0.284
473	0.864	0.166	0.844	0.228	0.856	0.728	0.816	0.676	0.888	0.858	0.862	0.84
489	0.574	0.776	0.552	0.796	0.766	0.064	0.726	0.098	0.814	0.268	0.804	0.278
457	0.626	0.58	0.66	0.564	0.49	0.548	0.506	0.564	0.3	0.584	0.34	0.52
505	0.068	0.11	0.064	0.162	0.06	0.12	0.108	0.208	0.098	0.19	0.098	0.138
557	0.568	0.024	0.56	0.016	0.368	0	0.356	0.002	0.422	0.014	0.408	0.016
545	0.868	0.438	0.838	0.468	0.644	0.16	0.598	0.18	0.74	0.184	0.812	0.246
517	0.75	0.302	0.774	0.33	0.646	0.148	0.578	0.208	0.268	0.212	0.254	0.292
441	0.752	0.322	0.722	0.36	0.542	0.006	0.536	0.006	0.62	0.14	0.64	0.184
358	0.882	0.624	0.936	0.796	0.692	0.37	0.71	0.24	0.94	0.788	0.944	0.824
198	0.306	0.672	0.274	0.674	0.222	0.196	0.2	0.144	0.234	0.364	0.226	0.436
202	0.082	0.002	0.06	0.004	0.054	0.002	0.038	0.002	0.058	0	0.062	0
6	0.528	0.678	0.558	0.67	0.444	0.23	0.494	0.244	0.538	0.276	0.506	0.276
561	0.892	0.448	0.914	0.446	0.628	0.076	0.598	0.086	0.444	0.032	0.452	0.018
533	0.292	0.522	0.26	0.532	0.234	0.242	0.26	0.29	0.33	0.232	0.352	0.212
146	0.122	0.134	0.15	0.178	0.07	0.02	0.08	0.046	0.084	0.024	0.098	0.032
10	0.218	0.512	0.26	0.464	0.34	0.39	0.38	0.3	0.416	0.636	0.414	0.652
206	0.168	0.102	0.188	0.082	0.294	0.452	0.288	0.478	0.338	0.08	0.314	0.052
389	0.622	0.618	0.546	0.67	0.7	0.266	0.74	0.238	0.478	0.046	0.45	0.05
186	0.214	0.09	0.192	0.114	0.124	0.144	0.11	0.172	0.122	0.112	0.134	0.124
485	0.388	0.416	0.426	0.31	0.536	0.08	0.502	0.062	0.574	0.594	0.59	0.578
42	0.818	0.896	0.85	0.796	0.688	0.54	0.71	0.628	0.788	0.58	0.792	0.668
82	0.866	0.8	0.822	0.8	0.58	0.258	0.574	0.25	0.632	0.272	0.596	0.25
22	0.446	0.112	0.47	0.18	0.27	0.012	0.272	0.014	0.088	0.01	0.074	0.006
585	0.636	0.048	0.656	0.084	0.474	0.004	0.538	0.018	0.224	0.006	0.248	0.01
142	0.924	0.448	0.922	0.352	0.702	0.052	0.714	0.096	0.724	0.202	0.716	0.136
94	0.114	0.044	0.114	0.038	0.504	0.254	0.534	0.166	0.346	0.084	0.32	0.062
553	0.946	0.89	0.944	0.902	0.822	0.328	0.826	0.284	0.862	0.54	0.87	0.506
86	0.264	0.78	0.236	0.852	0.438	0.756	0.446	0.77	0.528	0.746	0.484	0.684
58	0.806	0.772	0.802	0.738	0.57	0.11	0.534	0.128	0.626	0.37	0.682	0.402
501	0.772	0.716	0.768	0.662	0.726	0.938	0.754	0.956	0.834	0.922	0.828	0.934
174	0.384	0.284	0.384	0.31	0.646	0.734	0.594	0.71	0.696	0.606	0.71	0.572
182	0.778	0.716	0.776	0.776	0.506	0.242	0.466	0.224	0.562	0.24	0.612	0.246
541	0.438	0.05	0.418	0.04	0.358	0.162	0.33	0.136	0.398	0.644	0.386	0.576
210	0.31	0.318	0.278	0.292	0.418	0.026	0.342	0.016	0.066	0.04	0.074	0.032
102	0.374	0.422	0.416	0.61	0.218	0.08	0.19	0.098	0.326	0.096	0.352	0.102
138	0.672	0.446	0.702	0.356	0.434	0.424	0.452	0.496	0.47	0.222	0.51	0.256
34	0.71	0.172	0.76	0.234	0.5	0.812	0.456	0.82	0.584	0.81	0.53	0.706
38	0.94	0.788	0.94	0.814	0.732	0.19	0.748	0.226	0.588	0.354	0.594	0.35
194	0.8	0.388	0.814	0.344	0.778	0.146	0.782	0.192	0.284	0.156	0.286	0.18
350	0.588	0.202	0.564	0.158	0.32	0.09	0.364	0.124	0.416	0.108	0.358	0.116
565	0.794	0.542	0.826	0.502	0.526	0.144	0.51	0.268	0.444	0.234	0.422	0.16
537	0.864	0.538	0.872	0.424	0.608	0.058	0.636	0.074	0.36	0.002	0.394	0
589	0.796	0.532	0.774	0.564	0.97	0.912	0.972	0.938	0.954	0.984	0.952	0.99
66	0.058	0.046	0.07	0.046	0.038	0.058	0.044	0.056	0.078	0.024	0.07	0.014
581	0.708	0.574	0.698	0.464	0.564	0.296	0.606	0.342	0.632	0.35	0.658	0.29
549	0.114	0.59	0.162	0.638	0.154	0.222	0.146	0.22	0.258	0.504	0.254	0.558
98	0.392	0.49	0.404	0.478	0.344	0.088	0.334	0.084	0.352	0.014	0.408	0.008
573	0.48	0.872	0.462	0.758	0.31	0.236	0.348	0.28	0.378	0.374	0.41	0.328
577	0.192	0.058	0.182	0.086	0.298	0	0.282	0	0.316	0.004	0.31	0.008
430	0.656	0.562	0.632	0.544	0.664	0.482	0.66	0.402	0.386	0.14	0.358	0.082
597	0.986	0.73	0.994	0.788	0.908	0.424	0.836	0.496	0.774	0.592	0.694	0.666
270	0.962	0.492	0.972	0.476	0.728	0.168	0.748	0.164	0.766	0.136	0.808	0.14
18	0.4	0.332	0.394	0.308	0.68	0.434	0.636	0.432	0.518	0.3	0.498	0.294
266	0.492	0.118	0.512	0.09	0.366	0.238	0.392	0.268	0.44	0.284	0.47	0.25
286	0.356	0.562	0.438	0.73	0.226	0.156	0.25	0.148	0.324	0.144	0.306	0.17
118	0.51	0.984	0.528	0.95	0.308	0.574	0.294	0.596	0.382	0.458	0.366	0.448
346	0.544	0.826	0.554	0.758	0.33	0.344	0.382	0.342	0.35	0.464	0.408	0.504
54	0.942	0.596	0.956	0.576	0.88	0.092	0.852	0.106	0.918	0.242	0.902	0.184
609	0.276	0.124	0.262	0.172	0.192	0.156	0.194	0.118	0.074	0.002	0.062	0.002
50	0.236	0.22	0.25	0.154	0.174	0.124	0.19	0.118	0.206	0.096	0.22	0.132
366	0.862	0.552	0.838	0.55	0.634	0.246	0.678	0.318	0.712	0.268	0.69	0.222
613	0.848	0.138	0.84	0.106	0.626	0.126	0.628	0.106	0.898	0.936	0.916	0.964
218	0.196	0.03	0.19	0.004	0.156	0.018	0.178	0.048	0.2	0.05	0.16	0.022
262	0.504	0.258	0.464	0.298	0.438	0.092	0.404	0.048	0.51	0.562	0.494	0.54
254	1	0.942	1	0.952	0.916	0.398	0.916	0.446	0.944	0.786	0.962	0.866
601	0.102	0.002	0.122	0.004	0.062	0	0.068	0	0.086	0	0.092	0
70	0.332	0.27	0.31	0.216	0.19	0.068	0.224	0.106	0.262	0.1	0.238	0.106
