"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
69	0.408	0.488	0.322	0.464	0.24	0.082	0.238	0.078	0.17	0.076	0.2	0.062
93	0.344	0.316	0.344	0.298	0.226	0.128	0.2	0.122	0.25	0.078	0.222	0.082
161	0.672	0.112	0.65	0.21	0.406	0.062	0.408	0.026	0.324	0.024	0.298	0.016
1	0.168	0.086	0.202	0.074	0.094	0.176	0.096	0.148	0.016	0	0.036	0.002
13	0.224	0.014	0.218	0.02	0.13	0.006	0.144	0.008	0.146	0.02	0.118	0.016
113	0.122	0.01	0.174	0.024	0.114	0	0.084	0	0.086	0.004	0.096	0
101	0.654	0.388	0.608	0.192	0.624	0.06	0.552	0.036	0.618	0.052	0.618	0.054
177	0.59	0.33	0.568	0.334	0.436	0.156	0.434	0.166	0.18	0.012	0.184	0.022
25	0.136	0.034	0.15	0.028	0.248	0.062	0.278	0.106	0.278	0.086	0.282	0.044
21	0.614	0.318	0.628	0.17	0.596	0.066	0.612	0.078	0.61	0.054	0.61	0.046
129	0.282	0.024	0.268	0.018	0.162	0.016	0.138	0	0.172	0.012	0.156	0.002
105	0.484	0.374	0.482	0.414	0.468	0.094	0.464	0.072	0.384	0.074	0.412	0.116
117	0.36	0.404	0.428	0.452	0.186	0.126	0.23	0.152	0.238	0.134	0.264	0.208
169	0.208	0.012	0.228	0.002	0.174	0.002	0.18	0.004	0.214	0.002	0.194	0.002
145	0.596	0.446	0.584	0.488	0.508	0.334	0.474	0.306	0.552	0.426	0.54	0.306
173	0.498	0.514	0.582	0.424	0.44	0.278	0.424	0.23	0.476	0.164	0.542	0.186
85	0.614	0.032	0.562	0.03	0.37	0.014	0.38	0.028	0.44	0.014	0.374	0.018
141	0.86	0.592	0.862	0.54	0.926	0.536	0.892	0.53	0.8	0.23	0.736	0.206
81	0.22	0.048	0.218	0.074	0.306	0.298	0.342	0.336	0.252	0.2	0.336	0.204
49	0.28	0.1	0.298	0.07	0.324	0.028	0.338	0.032	0.166	0.004	0.174	0.006
41	0.298	0.114	0.372	0.146	0.212	0.12	0.234	0.076	0.106	0.022	0.136	0.042
125	0.238	0.004	0.204	0.012	0.124	0.006	0.118	0.006	0.146	0.002	0.124	0
137	0.254	0.166	0.306	0.258	0.392	0.1	0.466	0.118	0.322	0.11	0.322	0.088
193	0.464	0.102	0.462	0.072	0.488	0.052	0.504	0.026	0.556	0.038	0.52	0.028
65	0.418	0.336	0.438	0.346	0.43	0.156	0.46	0.106	0.122	0.006	0.134	0.012
149	0.792	0.258	0.788	0.358	0.52	0.068	0.512	0.054	0.626	0.094	0.594	0.09
189	0.242	0.058	0.22	0.076	0.172	0.01	0.118	0.012	0.172	0.022	0.194	0.006
57	0.424	0.15	0.442	0.288	0.394	0.04	0.43	0.054	0.45	0.036	0.426	0.034
181	0.61	0.288	0.566	0.18	0.428	0.068	0.416	0.046	0.422	0.062	0.42	0.03
5	0.28	0.034	0.234	0.014	0.122	0.004	0.138	0.02	0.07	0.004	0.07	0.002
165	0.666	0.122	0.664	0.164	0.432	0.04	0.414	0.06	0.448	0.066	0.446	0.038
9	0.864	0.322	0.856	0.286	0.666	0.204	0.652	0.226	0.694	0.242	0.696	0.23
157	0.608	0.358	0.598	0.304	0.516	0.078	0.478	0.084	0.146	0.006	0.144	0.008
121	0.048	0.012	0.068	0.024	0.044	0.002	0.046	0.004	0.05	0.002	0.048	0.01
97	0.29	0.564	0.318	0.706	0.206	0.322	0.214	0.39	0.21	0.312	0.236	0.398
61	0.44	0.03	0.428	0.044	0.25	0.008	0.284	0.014	0.318	0.022	0.268	0.016
53	0.49	0.308	0.534	0.182	0.344	0.304	0.396	0.36	0.382	0.158	0.44	0.218
77	0.372	0.042	0.374	0.008	0.248	0.036	0.274	0.042	0.1	0.008	0.088	0.008
325	0.434	0.04	0.452	0.016	0.324	0.02	0.282	0.008	0.298	0.012	0.262	0.012
17	0.4	0.044	0.416	0.06	0.238	0.046	0.258	0.016	0.1	0.002	0.104	0.004
133	0.264	0.114	0.304	0.076	0.162	0.024	0.166	0.022	0.164	0.014	0.192	0.01
233	0.324	0.042	0.342	0.036	0.36	0.062	0.332	0.108	0.256	0.006	0.216	0.012
73	0.814	0.076	0.822	0.196	0.646	0.084	0.702	0.066	0.718	0.054	0.638	0.058
33	0.264	0.01	0.254	0.014	0.144	0.006	0.178	0.026	0.168	0.008	0.184	0.024
153	0.562	0.302	0.592	0.292	0.382	0.122	0.374	0.096	0.386	0.124	0.432	0.102
185	0.1	0.036	0.108	0.024	0.108	0.03	0.072	0.024	0.074	0.014	0.066	0.02
249	0.39	0.06	0.342	0.084	0.194	0.07	0.214	0.05	0.226	0.134	0.232	0.056
273	0.812	0.806	0.86	0.812	0.606	0.41	0.674	0.408	0.478	0.11	0.386	0.086
313	0.174	0.054	0.15	0.08	0.138	0.052	0.168	0.042	0.122	0.002	0.116	0
205	0.038	0.006	0.026	0.002	0.016	0	0.014	0	0.018	0	0.024	0
37	0.686	0.832	0.686	0.77	0.482	0.252	0.444	0.232	0.354	0.1	0.368	0.128
285	0.904	0.694	0.938	0.714	0.85	0.188	0.818	0.236	0.926	0.264	0.92	0.324
109	0.29	0.082	0.306	0.156	0.142	0.024	0.146	0.02	0.24	0.022	0.202	0.032
293	0.608	0.896	0.57	0.902	0.654	0.838	0.634	0.84	0.656	0.436	0.704	0.546
277	0.308	0.012	0.316	0.008	0.18	0.006	0.202	0.016	0.124	0.01	0.122	0.012
333	0.532	0.016	0.5	0.04	0.296	0.02	0.314	0.026	0.366	0.008	0.34	0.022
321	0.112	0.014	0.11	0.006	0.076	0.012	0.048	0.01	0.052	0.002	0.064	0.01
289	0.562	0.37	0.528	0.418	0.74	0.148	0.742	0.11	0.504	0.12	0.502	0.152
269	0.378	0.028	0.434	0.016	0.246	0.004	0.228	0.008	0.216	0.008	0.29	0.016
201	0.334	0.036	0.322	0.028	0.18	0.002	0.176	0.002	0.052	0	0.062	0.006
45	0.51	0.234	0.5	0.172	0.388	0.116	0.39	0.07	0.232	0.032	0.216	0.048
265	0.486	0.034	0.436	0.052	0.282	0.018	0.328	0.026	0.29	0.02	0.346	0.014
217	0.44	0.048	0.456	0.046	0.394	0.044	0.38	0.032	0.32	0.02	0.278	0.02
209	0.638	0.058	0.698	0.062	0.432	0.036	0.45	0.018	0.504	0.032	0.528	0.032
