"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
69	0.406	0.484	0.38	0.608	0.274	0.202	0.262	0.146	0.244	0.13	0.31	0.108
325	0.53	0.03	0.552	0.028	0.326	0.014	0.32	0.008	0.31	0.014	0.296	0.006
93	0.442	0.446	0.41	0.606	0.25	0.09	0.238	0.166	0.312	0.128	0.274	0.11
233	0.436	0.042	0.388	0.03	0.352	0.116	0.38	0.114	0.234	0.03	0.218	0.032
389	0.26	0.024	0.28	0.022	0.136	0.002	0.174	0.004	0.172	0.002	0.158	0
1	0.138	0.096	0.126	0.158	0.078	0.128	0.068	0.098	0.016	0.002	0.024	0.004
393	0.364	0.048	0.374	0.092	0.18	0.014	0.212	0.016	0.19	0.008	0.154	0.014
13	0.282	0.034	0.3	0.048	0.156	0.018	0.168	0.01	0.172	0.01	0.158	0.02
357	0.902	0.742	0.898	0.784	0.686	0.284	0.694	0.258	0.612	0.426	0.53	0.424
49	0.25	0.114	0.218	0.09	0.336	0.04	0.358	0.046	0.18	0.006	0.172	0.008
125	0.254	0.022	0.31	0.018	0.184	0.012	0.18	0.01	0.17	0.006	0.202	0.008
81	0.29	0.114	0.282	0.13	0.58	0.554	0.582	0.518	0.566	0.27	0.552	0.236
313	0.184	0.048	0.178	0.046	0.148	0.134	0.168	0.186	0.166	0.006	0.146	0.004
105	0.654	0.472	0.678	0.528	0.648	0.126	0.67	0.134	0.514	0.154	0.42	0.128
129	0.41	0.054	0.362	0.044	0.228	0.008	0.214	0.016	0.218	0.03	0.25	0.004
161	0.822	0.288	0.786	0.288	0.534	0.098	0.498	0.072	0.44	0.038	0.514	0.066
333	0.662	0.06	0.656	0.104	0.382	0.068	0.432	0.078	0.432	0.05	0.454	0.04
