"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
233	0.082	0.012	0.056	0.01	0.034	0	0.036	0.002	0.058	0	0.048	0.002
45	0.104	0.016	0.102	0.024	0.05	0.01	0.048	0.006	0.056	0.014	0.062	0.006
145	0.544	0.108	0.488	0.136	0.246	0.038	0.236	0.028	0.234	0.032	0.288	0.032
77	0.1	0.008	0.102	0.01	0.064	0.004	0.04	0.002	0.062	0	0.064	0.002
373	0.034	0.004	0.048	0.004	0.022	0	0.022	0	0.016	0	0.016	0
97	0.534	0.486	0.552	0.426	0.418	0.174	0.444	0.196	0.474	0.138	0.45	0.142
17	0.292	0.154	0.292	0.16	0.166	0.034	0.144	0.034	0.134	0.008	0.152	0.022
393	0.334	0.342	0.286	0.428	0.144	0.092	0.156	0.084	0.152	0.122	0.206	0.074
221	0.156	0.046	0.162	0.034	0.094	0.01	0.124	0.008	0.096	0.016	0.094	0.012
297	0.562	0.3	0.604	0.248	0.41	0.052	0.43	0.04	0.436	0.048	0.418	0.056
369	0.86	0.888	0.842	0.822	0.752	0.308	0.762	0.328	0.752	0.376	0.764	0.358
237	0.046	0.06	0.058	0.056	0.076	0.026	0.076	0.02	0.074	0.016	0.09	0.02
333	0.146	0.03	0.132	0.048	0.078	0.004	0.09	0.004	0.086	0.008	0.09	0.014
173	0.792	0.324	0.784	0.328	0.576	0.092	0.566	0.116	0.588	0.098	0.574	0.114
329	0.646	0.444	0.666	0.436	0.508	0.208	0.446	0.224	0.498	0.232	0.476	0.24
389	0.286	0.06	0.322	0.044	0.154	0.01	0.154	0.02	0.158	0.012	0.158	0.016
317	0.002	0	0.004	0.002	0	0	0.002	0	0.006	0.006	0.002	0.002
1	0.088	0.034	0.108	0.036	0.124	0.004	0.116	0.008	0.116	0.006	0.118	0.002
313	0.126	0.068	0.138	0.036	0.094	0.024	0.118	0.018	0.108	0.02	0.12	0.006
161	0.616	0.528	0.63	0.498	0.598	0.262	0.534	0.23	0.544	0.186	0.558	0.216
137	0	0	0.006	0	0	0	0	0	0.002	0	0	0
73	0.074	0.006	0.044	0.014	0.026	0.004	0.008	0.004	0.028	0.002	0.04	0.006
345	0.106	0.13	0.124	0.114	0.224	0.23	0.23	0.176	0.2	0.2	0.202	0.228
301	0.2	0.124	0.188	0.202	0.156	0.03	0.164	0.06	0.158	0.05	0.156	0.046
29	0.27	0.212	0.218	0.104	0.378	0.05	0.386	0.088	0.354	0.076	0.348	0.038
349	0.314	0.116	0.348	0.078	0.222	0.022	0.21	0.006	0.18	0.03	0.224	0.036
49	0.01	0.004	0.018	0.002	0.01	0	0.006	0	0.01	0	0.01	0
257	0.596	0.272	0.584	0.348	0.512	0.126	0.444	0.22	0.554	0.176	0.5	0.166
241	0.806	0.494	0.778	0.524	0.516	0.106	0.514	0.124	0.478	0.126	0.496	0.16
205	0.618	0.342	0.608	0.34	0.354	0.11	0.33	0.164	0.354	0.116	0.338	0.174
357	0.102	0.036	0.132	0.06	0.048	0.008	0.038	0.014	0.052	0.016	0.03	0.008
549	0.378	0.256	0.312	0.166	0.186	0.054	0.182	0.056	0.182	0.064	0.18	0.058
265	0.296	0.036	0.284	0.024	0.112	0.01	0.128	0.008	0.148	0.026	0.14	0.02
309	0.478	0.118	0.476	0.082	0.24	0.032	0.226	0.018	0.254	0.018	0.258	0.018
253	0.052	0.006	0.048	0.008	0.028	0.014	0.02	0.026	0.026	0.03	0.022	0.024
361	0.098	0.066	0.084	0.044	0.038	0.01	0.03	0.008	0.04	0.006	0.034	0.006
121	0.106	0.02	0.124	0.036	0.052	0.012	0.04	0.004	0.038	0.028	0.058	0.002
381	0.016	0.02	0.014	0.008	0.008	0.006	0.006	0.006	0.012	0.002	0.01	0.006
261	0.478	0.406	0.52	0.362	0.286	0.294	0.288	0.332	0.298	0.27	0.328	0.35
765	0.29	0.144	0.296	0.124	0.206	0.146	0.182	0.102	0.196	0.106	0.17	0.09
165	0.032	0.042	0.022	0.024	0.01	0.002	0.012	0.006	0.012	0.008	0.014	0
65	0.036	0.002	0.036	0	0.012	0	0.01	0	0.022	0	0.014	0.002
277	0.136	0.114	0.158	0.116	0.168	0.016	0.19	0.016	0.176	0.016	0.166	0.01
353	0.57	0.504	0.562	0.514	0.77	0.64	0.78	0.562	0.746	0.512	0.774	0.542
269	0.386	0.14	0.368	0.104	0.22	0.102	0.208	0.058	0.212	0.092	0.21	0.096
529	0.06	0.016	0.074	0.006	0.038	0.006	0.034	0.002	0.042	0.002	0.03	0.002
33	0.224	0.078	0.214	0.04	0.07	0.004	0.088	0.006	0.126	0.004	0.114	0.008
337	0.034	0.064	0.038	0.072	0.01	0.01	0.016	0.02	0.02	0.03	0.016	0.024
785	0.13	0.016	0.112	0.002	0.062	0	0.058	0.002	0.046	0	0.064	0
181	0.844	0.328	0.82	0.312	0.412	0.048	0.418	0.11	0.372	0.096	0.384	0.058
157	0.03	0.004	0.024	0.002	0.006	0	0.006	0	0.01	0	0.008	0
629	0.332	0.154	0.362	0.246	0.256	0.024	0.246	0.01	0.26	0.012	0.26	0.018
141	0.184	0.072	0.182	0.054	0.082	0	0.09	0.014	0.074	0.01	0.064	0.004
341	0.21	0.06	0.24	0.096	0.118	0.016	0.14	0	0.136	0.006	0.096	0.006
773	0.3	0.176	0.284	0.174	0.11	0.016	0.1	0.016	0.11	0.016	0.102	0.014
649	0.412	0.222	0.422	0.186	0.398	0.056	0.39	0.028	0.376	0.044	0.418	0.068
477	0.046	0.074	0.058	0.108	0.024	0.016	0.014	0.012	0.022	0.024	0.018	0.008
405	0.048	0	0.042	0	0.016	0	0.02	0	0.014	0	0.014	0
621	0.174	0.064	0.174	0.058	0.1	0.048	0.102	0.028	0.1	0.038	0.1	0.014
385	0.11	0.042	0.104	0.036	0.096	0.004	0.08	0.014	0.056	0.012	0.08	0.008
305	0.032	0.016	0.012	0.014	0.012	0	0.018	0.006	0.012	0.004	0.008	0.002
69	0.298	0.216	0.316	0.124	0.2	0.016	0.244	0.01	0.184	0.026	0.188	0.01
245	0.052	0.006	0.06	0.004	0.044	0.016	0.042	0.006	0.036	0.036	0.052	0.018
113	0.096	0.012	0.08	0.01	0.038	0.002	0.064	0.004	0.04	0	0.06	0.002
109	0.038	0.028	0.036	0.002	0.01	0.002	0.014	0.004	0.028	0.006	0.016	0
273	0.13	0.022	0.128	0.024	0.07	0.002	0.062	0	0.062	0.002	0.048	0.006
209	0.046	0.002	0.038	0.004	0.018	0.002	0.034	0.01	0.03	0.004	0.034	0
81	0.686	0.55	0.696	0.67	0.416	0.16	0.456	0.242	0.432	0.16	0.422	0.218
85	0.338	0.186	0.354	0.182	0.24	0.06	0.224	0.05	0.222	0.05	0.22	0.044
193	0.57	0.266	0.61	0.346	0.476	0.028	0.47	0.03	0.532	0.02	0.478	0.038
321	0.1	0.068	0.072	0.034	0.038	0.004	0.046	0.01	0.04	0.004	0.042	0.004
689	0.244	0.058	0.276	0.06	0.266	0.086	0.284	0.034	0.292	0.042	0.244	0.038
125	0.054	0.008	0.038	0.002	0.028	0	0.026	0.002	0.038	0	0.036	0
105	0.622	0.206	0.616	0.242	0.296	0.052	0.312	0.082	0.314	0.066	0.342	0.118
57	0.05	0.044	0.036	0.012	0.01	0.002	0.024	0.004	0.03	0	0.028	0.002
325	0.036	0.028	0.042	0.044	0.03	0.032	0.028	0.012	0.018	0.028	0.026	0.018
133	0.03	0.002	0.034	0.002	0.012	0	0.01	0	0.006	0	0.014	0.002
397	0.47	0.288	0.454	0.27	0.294	0.17	0.306	0.138	0.336	0.146	0.336	0.134
289	0.372	0.154	0.31	0.048	0.274	0.144	0.262	0.132	0.244	0.088	0.256	0.118
537	0.022	0.024	0.014	0.016	0.004	0.004	0.006	0.01	0.006	0.002	0.01	0
129	0.164	0.01	0.232	0.006	0.084	0.002	0.084	0.006	0.088	0	0.08	0.004
249	0.096	0.042	0.098	0.044	0.17	0.004	0.148	0.008	0.112	0.008	0.118	0.006
189	0.04	0.004	0.05	0	0.012	0	0.014	0	0.024	0	0.016	0
229	0.046	0.004	0.038	0	0.02	0.004	0.018	0	0.022	0	0.018	0
61	0.042	0.008	0.04	0.004	0.012	0	0.014	0.002	0.022	0	0.018	0
117	0.156	0.022	0.186	0.03	0.092	0.008	0.096	0.004	0.09	0.008	0.084	0.004
21	0.028	0	0.022	0	0.01	0	0.016	0	0.01	0	0.004	0
445	0.73	0.514	0.732	0.488	0.714	0.222	0.724	0.216	0.724	0.234	0.758	0.198
217	0.036	0.004	0.048	0.006	0.022	0.002	0.022	0	0.022	0	0.018	0
41	0.28	0.042	0.246	0.1	0.134	0.016	0.116	0.03	0.122	0.014	0.124	0.014
709	0.296	0.564	0.326	0.524	0.202	0.23	0.146	0.174	0.194	0.204	0.174	0.206
101	0.456	0.546	0.414	0.48	0.55	0.49	0.516	0.446	0.568	0.464	0.524	0.548
9	0.49	0.184	0.534	0.246	0.4	0.068	0.504	0.086	0.448	0.032	0.41	0.044
197	0.052	0	0.042	0	0.026	0	0.014	0.002	0.02	0	0.01	0
729	0.15	0.01	0.118	0.016	0.064	0.002	0.062	0.004	0.066	0	0.046	0.004
449	0.064	0.006	0.04	0.016	0.02	0	0.022	0	0.024	0	0.024	0
793	0.07	0.012	0.074	0.008	0.032	0.004	0.026	0.002	0.026	0	0.024	0.01
365	0.128	0.006	0.102	0.02	0.068	0.028	0.048	0	0.06	0.008	0.048	0.012
169	0.094	0.01	0.114	0.034	0.054	0.004	0.05	0	0.064	0.008	0.044	0.008
53	0.294	0.16	0.304	0.124	0.13	0.026	0.152	0.012	0.154	0.042	0.14	0.038
653	0.122	0.018	0.104	0.014	0.07	0.018	0.048	0.002	0.06	0.012	0.06	0.01
697	0.034	0.006	0.05	0.004	0.018	0	0.032	0.002	0.024	0.004	0.028	0.002
293	0.526	0.246	0.584	0.344	0.42	0.284	0.484	0.348	0.442	0.278	0.46	0.298
769	0.262	0.108	0.264	0.126	0.22	0.026	0.222	0.038	0.208	0.036	0.224	0.02
201	0.558	0.322	0.668	0.53	0.394	0.334	0.372	0.344	0.364	0.27	0.384	0.336
701	0.284	0.042	0.314	0.094	0.156	0.004	0.16	0.006	0.178	0.004	0.154	0.004
469	0.014	0	0.014	0.002	0.002	0	0.01	0.004	0.004	0	0	0
797	0.04	0.04	0.046	0.022	0.05	0.046	0.086	0.038	0.046	0.028	0.06	0.022
757	0.232	0.176	0.242	0.11	0.106	0.056	0.122	0.06	0.118	0.018	0.144	0.044
693	0.112	0.008	0.094	0.002	0.036	0	0.042	0	0.038	0	0.044	0
517	0.302	0.098	0.3	0.078	0.136	0.004	0.144	0.01	0.172	0.008	0.162	0.004
401	0.224	0.2	0.18	0.114	0.148	0.042	0.14	0.064	0.106	0.04	0.13	0.046
637	0.018	0.004	0.022	0.008	0.022	0.002	0.016	0.006	0.02	0.006	0.012	0.01
37	0.178	0.222	0.164	0.22	0.052	0.022	0.074	0.012	0.062	0.008	0.072	0.014
569	0.282	0.088	0.304	0.1	0.158	0.03	0.178	0.02	0.144	0.004	0.124	0.024
725	0.49	0.374	0.548	0.338	0.338	0.034	0.362	0.096	0.336	0.028	0.368	0.05
281	0.062	0.004	0.066	0.016	0.024	0	0.032	0	0.054	0.004	0.04	0
453	0.092	0	0.124	0	0.046	0	0.042	0	0.04	0	0.058	0.002
669	0.262	0.238	0.264	0.238	0.154	0.036	0.122	0.054	0.126	0.064	0.12	0.036
685	0.18	0.146	0.238	0.21	0.182	0.014	0.232	0.016	0.212	0.022	0.206	0.012
153	0.396	0.112	0.326	0.148	0.26	0.124	0.272	0.148	0.232	0.186	0.252	0.098
213	0.214	0.214	0.172	0.15	0.14	0.102	0.126	0.108	0.142	0.116	0.136	0.09
753	0.128	0.076	0.176	0.12	0.094	0.014	0.118	0.006	0.122	0.008	0.124	0.004
225	0.054	0.008	0.062	0.01	0.054	0.002	0.056	0	0.034	0.002	0.02	0
13	0.03	0.028	0.034	0.02	0.004	0.002	0.016	0.008	0.014	0	0.012	0.004
5	0.096	0.078	0.072	0.07	0.06	0.018	0.06	0.012	0.054	0.006	0.046	0.008
733	0.526	0.22	0.496	0.196	0.284	0.046	0.29	0.058	0.29	0.034	0.29	0.05
149	0.49	0.17	0.456	0.16	0.29	0.046	0.272	0.022	0.296	0.03	0.258	0.046
561	0.54	0.27	0.51	0.298	0.248	0.054	0.258	0.052	0.26	0.034	0.264	0.058
521	0.102	0.034	0.104	0.024	0.028	0.004	0.06	0.006	0.044	0.014	0.028	0.008
665	0.008	0	0.006	0	0.006	0.002	0	0	0.002	0	0.006	0
89	0.644	0.584	0.648	0.54	0.628	0.122	0.638	0.124	0.66	0.162	0.626	0.148
465	0.42	0.046	0.396	0.07	0.266	0.028	0.3	0.024	0.288	0.046	0.312	0.024
541	0.09	0.012	0.072	0.006	0.078	0.02	0.048	0.014	0.086	0.012	0.066	0.026
721	0.152	0.342	0.142	0.51	0.104	0.16	0.094	0.134	0.116	0.188	0.066	0.12
737	0.184	0.01	0.164	0.004	0.136	0.018	0.134	0.022	0.128	0.016	0.19	0.008
741	0.048	0	0.058	0.002	0.008	0	0.02	0	0.02	0	0.024	0
673	0.094	0.022	0.084	0.024	0.036	0.01	0.032	0.004	0.034	0.014	0.02	0.012
565	0.416	0.182	0.35	0.092	0.448	0.02	0.482	0.024	0.522	0.02	0.486	0.014
177	0.08	0.018	0.11	0.016	0.04	0.004	0.046	0.002	0.048	0.006	0.038	0.002
597	0.442	0.69	0.464	0.632	0.692	0.25	0.762	0.232	0.73	0.294	0.72	0.332
705	0.22	0.064	0.208	0.078	0.156	0.008	0.16	0.024	0.154	0.006	0.154	0.01
461	0.13	0.016	0.076	0.01	0.06	0.008	0.076	0.01	0.064	0.02	0.05	0.016
605	0.188	0.236	0.186	0.262	0.438	0.224	0.444	0.33	0.41	0.328	0.48	0.248
717	0.162	0.086	0.174	0.118	0.09	0.036	0.106	0.008	0.104	0.02	0.098	0.01
713	0.034	0.008	0.026	0.022	0.05	0.014	0.038	0.012	0.028	0.008	0.044	0.026
93	0.022	0.01	0.01	0.014	0.004	0	0.004	0	0.01	0	0.004	0
745	0.112	0.008	0.122	0.004	0.086	0.004	0.06	0.002	0.064	0.008	0.058	0.002
749	0.022	0.026	0.028	0.026	0.014	0.026	0.014	0.006	0.004	0.006	0.008	0.004
641	0.232	0.472	0.214	0.344	0.104	0.128	0.108	0.138	0.136	0.134	0.116	0.096
533	0.028	0.004	0.032	0.006	0.016	0	0.014	0	0.02	0	0.008	0
285	0.576	0.168	0.542	0.162	0.27	0.02	0.322	0.04	0.344	0.032	0.336	0.036
374	0.71	0.414	0.624	0.338	0.586	0.256	0.586	0.304	0.594	0.23	0.608	0.246
25	0.236	0.074	0.232	0.044	0.212	0.004	0.236	0.012	0.232	0	0.244	0.012
525	0.092	0.202	0.1	0.162	0.13	0.05	0.096	0.04	0.132	0.086	0.128	0.058
657	0.278	0.09	0.298	0.068	0.186	0.036	0.136	0.018	0.156	0.02	0.146	0.01
577	0.592	0.272	0.582	0.216	0.314	0.042	0.28	0.046	0.304	0.048	0.324	0.064
1181	0.346	0.114	0.318	0.108	0.126	0.018	0.128	0.064	0.14	0.064	0.12	0.058
581	0.102	0.046	0.094	0.05	0.044	0.002	0.036	0.008	0.054	0.008	0.044	0.016
585	0.078	0.018	0.064	0.016	0.126	0.004	0.09	0.002	0.102	0.006	0.11	0.002
645	0.562	0.196	0.582	0.178	0.368	0.052	0.348	0.028	0.376	0.04	0.32	0.06
377	0.24	0.088	0.206	0.018	0.128	0.008	0.104	0.012	0.108	0.022	0.09	0.026
613	0.05	0.036	0.06	0.034	0.01	0.024	0.018	0.016	0.026	0.026	0.016	0.02
513	0.142	0.016	0.158	0.018	0.108	0.01	0.084	0.01	0.08	0.004	0.092	0.002
633	0.016	0	0.016	0.006	0.004	0	0.008	0	0.008	0	0.004	0
185	0.9	0.82	0.86	0.754	0.568	0.246	0.556	0.24	0.592	0.26	0.588	0.324
441	0.294	0.05	0.266	0.048	0.116	0.01	0.118	0.016	0.128	0.004	0.116	0.006
545	0.024	0.028	0.018	0.018	0.014	0.004	0.004	0.006	0.006	0.002	0.002	0.002
933	0.408	0.204	0.44	0.184	0.22	0.032	0.21	0.08	0.178	0.052	0.21	0.056
601	0.474	0.226	0.498	0.214	0.358	0.084	0.374	0.1	0.392	0.096	0.356	0.084
937	0.208	0.036	0.258	0.066	0.104	0.006	0.106	0.008	0.144	0.01	0.136	0.004
777	0.92	0.71	0.932	0.672	0.838	0.68	0.856	0.628	0.824	0.668	0.854	0.642
409	0.054	0.016	0.038	0.016	0.026	0.002	0.012	0.002	0.014	0	0.018	0
505	0.132	0.22	0.126	0.256	0.038	0.054	0.05	0.05	0.054	0.036	0.042	0.06
761	0.094	0.006	0.094	0	0.046	0.002	0.06	0.004	0.038	0.004	0.054	0.006
917	0.114	0.068	0.084	0.078	0.218	0.024	0.204	0.006	0.216	0.014	0.156	0.01
485	0.342	0.044	0.342	0.084	0.338	0.05	0.35	0.028	0.318	0.04	0.324	0.054
497	0.54	0.266	0.576	0.402	0.276	0.064	0.342	0.07	0.3	0.066	0.342	0.062
1057	0.056	0.01	0.034	0.004	0.042	0.002	0.024	0	0.016	0.002	0.022	0
501	0.418	0.19	0.424	0.178	0.376	0.17	0.382	0.104	0.408	0.132	0.348	0.082
789	0.206	0.172	0.192	0.276	0.1	0.046	0.096	0.074	0.102	0.042	0.09	0.034
557	0.09	0.02	0.062	0.018	0.054	0.004	0.048	0.006	0.074	0.012	0.054	0.002
457	0.134	0.032	0.144	0.04	0.09	0.03	0.094	0.02	0.096	0.062	0.1	0.026
421	0.092	0.02	0.098	0.01	0.108	0.004	0.138	0.012	0.12	0.002	0.134	0
589	0.214	0.106	0.184	0.086	0.086	0.02	0.094	0.024	0.108	0.02	0.082	0.016
370	0.436	0.508	0.452	0.46	0.544	0.15	0.54	0.174	0.518	0.142	0.516	0.19
1161	0.14	0.036	0.134	0.022	0.198	0.086	0.188	0.088	0.184	0.082	0.21	0.056
1141	0.23	0.19	0.294	0.13	0.136	0.078	0.14	0.05	0.156	0.042	0.144	0.06
394	0.342	0.134	0.316	0.16	0.128	0.016	0.152	0.014	0.116	0.01	0.16	0.016
437	0.562	0.418	0.53	0.464	0.324	0.076	0.284	0.094	0.342	0.106	0.362	0.066
509	0.49	0.338	0.484	0.348	0.374	0.114	0.374	0.13	0.41	0.152	0.38	0.112
1053	0.11	0.012	0.132	0.032	0.068	0	0.056	0	0.046	0.002	0.06	0
1061	0.124	0.026	0.154	0.042	0.088	0.008	0.062	0.006	0.074	0.008	0.06	0
1065	0.062	0.022	0.054	0.028	0.046	0.01	0.052	0.002	0.032	0.004	0.044	0.004
593	0.194	0.052	0.188	0.028	0.078	0.02	0.1	0.012	0.078	0.004	0.082	0.006
417	0.086	0.01	0.098	0.036	0.056	0.006	0.042	0.008	0.062	0.01	0.05	0.002
1149	0.01	0.004	0.01	0.002	0.008	0	0.008	0	0.002	0	0.004	0
1165	0.544	0.282	0.576	0.256	0.514	0.112	0.516	0.114	0.502	0.098	0.49	0.104
473	0.182	0.022	0.206	0.044	0.102	0.006	0.086	0.006	0.082	0.006	0.056	0.006
493	0.256	0.042	0.224	0.124	0.088	0.042	0.076	0.074	0.072	0.056	0.08	0.042
1189	0.7	0.5	0.694	0.516	0.396	0.262	0.408	0.226	0.38	0.094	0.358	0.196
1145	0.746	0.538	0.79	0.564	0.584	0.23	0.582	0.242	0.596	0.294	0.578	0.222
781	0.238	0.128	0.24	0.204	0.146	0.018	0.15	0.016	0.18	0.002	0.152	0.008
481	0.38	0.168	0.336	0.168	0.232	0.018	0.206	0.016	0.2	0.034	0.214	0.014
1117	0.146	0.034	0.158	0.04	0.066	0.012	0.062	0.016	0.084	0.01	0.084	0.024
625	0.168	0.108	0.168	0.058	0.11	0.022	0.116	0.042	0.13	0.04	0.128	0.044
530	0.392	0.156	0.368	0.154	0.192	0.068	0.204	0.056	0.21	0.062	0.214	0.086
609	0.086	0.018	0.11	0.016	0.052	0.002	0.042	0.002	0.048	0.002	0.044	0.002
913	0.05	0.01	0.06	0.002	0.038	0	0.03	0.002	0.03	0.002	0.032	0
1113	0.358	0.366	0.37	0.368	0.328	0.088	0.346	0.052	0.322	0.094	0.326	0.084
