"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
289	0.172	0.062	0.214	0.068	0.104	0.046	0.102	0.048	0.104	0.044	0.122	0.056
609	0.084	0.002	0.064	0	0.034	0.004	0.022	0	0.034	0	0.022	0
61	0.716	0.302	0.686	0.368	0.714	0.058	0.76	0.092	0.714	0.112	0.732	0.094
589	0.196	0.084	0.2	0.056	0.144	0.204	0.102	0.18	0.144	0.218	0.104	0.212
49	0.074	0.312	0.076	0.342	0.042	0.146	0.042	0.13	0.042	0.104	0.024	0.094
793	0.004	0.002	0.01	0	0.006	0.002	0.006	0	0.006	0.004	0.002	0
741	0.038	0.006	0.054	0.002	0.052	0.012	0.028	0	0.052	0.006	0.042	0.004
229	0.102	0.006	0.086	0.004	0.072	0	0.068	0.002	0.072	0	0.078	0.002
89	0.062	0.002	0.078	0.008	0.024	0	0.028	0.002	0.024	0	0.028	0.002
577	0.622	0.34	0.628	0.43	0.35	0.372	0.364	0.38	0.35	0.244	0.324	0.334
269	0.154	0.058	0.18	0.04	0.136	0.014	0.116	0.016	0.136	0.006	0.164	0.014
1	0.122	0.078	0.138	0.072	0.072	0.002	0.078	0	0.072	0	0.062	0
441	0.348	0.13	0.314	0.218	0.172	0.214	0.188	0.128	0.172	0.168	0.166	0.126
9	0.038	0.032	0.068	0.032	0.07	0.01	0.098	0.002	0.07	0.008	0.098	0
257	0.514	0.372	0.532	0.478	0.262	0.134	0.3	0.146	0.262	0.198	0.28	0.168
817	0.282	0.168	0.266	0.224	0.25	0.08	0.256	0.06	0.25	0.12	0.28	0.078
217	0.154	0.088	0.142	0.076	0.084	0.026	0.084	0.034	0.084	0.052	0.086	0.048
145	0.156	0.028	0.176	0.018	0.12	0	0.09	0.006	0.12	0.006	0.124	0.004
445	0.096	0	0.098	0	0.046	0	0.054	0	0.046	0	0.052	0.002
677	0.15	0.024	0.138	0.018	0.082	0	0.106	0.008	0.082	0.008	0.08	0.004
5	0.182	0.002	0.152	0	0.132	0.032	0.17	0.02	0.132	0.028	0.148	0.02
313	0.17	0.026	0.186	0.026	0.102	0.106	0.106	0.122	0.102	0.106	0.128	0.082
861	0.08	0.002	0.142	0	0.04	0.002	0.052	0.006	0.04	0.002	0.048	0.002
129	0.278	0.146	0.32	0.092	0.19	0.064	0.142	0.052	0.19	0.088	0.154	0.06
273	0.146	0.2	0.126	0.194	0.094	0.07	0.112	0.066	0.094	0.052	0.11	0.1
305	0.6	0.218	0.562	0.248	0.434	0.06	0.432	0.038	0.434	0.034	0.384	0.048
541	0.458	0.328	0.406	0.33	0.324	0.288	0.322	0.35	0.324	0.39	0.302	0.286
153	0.708	0.864	0.704	0.894	0.868	0.352	0.842	0.412	0.868	0.456	0.864	0.498
265	0.01	0.002	0.016	0	0.006	0.002	0.006	0	0.006	0	0.006	0
1093	0.25	0.112	0.214	0.112	0.29	0.014	0.316	0.034	0.29	0.014	0.322	0.014
429	0.526	0.17	0.514	0.176	0.308	0.066	0.304	0.1	0.308	0.072	0.31	0.036
925	0.486	0.592	0.55	0.62	0.286	0.376	0.302	0.4	0.286	0.412	0.282	0.352
565	0.038	0	0.026	0	0.014	0	0.022	0	0.014	0	0.012	0
593	0.288	0.142	0.304	0.19	0.308	0.236	0.326	0.2	0.308	0.25	0.314	0.172
393	0.37	0.536	0.412	0.538	0.194	0.38	0.172	0.332	0.194	0.324	0.172	0.352
117	0.154	0.002	0.162	0	0.06	0	0.066	0.002	0.06	0	0.052	0
241	0.33	0.044	0.31	0.028	0.174	0.008	0.198	0.02	0.174	0.006	0.192	0.006
813	0.43	0.41	0.446	0.434	0.272	0.156	0.304	0.092	0.272	0.19	0.298	0.112
189	0.214	0.17	0.23	0.206	0.13	0.12	0.116	0.104	0.13	0.1	0.122	0.096
369	0.552	0.116	0.564	0.084	0.43	0.124	0.41	0.14	0.43	0.108	0.428	0.088
521	0.166	0.164	0.132	0.106	0.102	0.1	0.124	0.102	0.102	0.058	0.112	0.074
121	0.352	0.038	0.368	0.094	0.234	0.094	0.244	0.062	0.234	0.036	0.208	0.032
1089	0.696	0.636	0.73	0.638	0.538	0.106	0.524	0.21	0.538	0.172	0.512	0.128
357	0.242	0.014	0.272	0.012	0.162	0.012	0.162	0.006	0.162	0.006	0.168	0.004
929	0.172	0.046	0.162	0.082	0.09	0.01	0.124	0.008	0.09	0.01	0.114	0.022
949	0.378	0.044	0.358	0.064	0.204	0	0.24	0.004	0.204	0.002	0.21	0.006
457	0.102	0.002	0.108	0	0.058	0	0.072	0	0.058	0.004	0.068	0
1073	0.19	0.026	0.15	0.01	0.178	0.05	0.152	0.092	0.178	0.114	0.14	0.064
673	0.302	0.048	0.31	0.078	0.166	0.004	0.154	0.002	0.166	0.014	0.162	0.01
913	0.37	0.144	0.346	0.12	0.266	0.05	0.34	0.044	0.266	0.052	0.322	0.008
661	0.76	0.516	0.786	0.51	0.832	0.888	0.82	0.874	0.832	0.89	0.834	0.878
489	0.19	0.098	0.18	0.106	0.35	0.012	0.328	0.002	0.35	0.022	0.348	0.004
625	0.54	0.1	0.568	0.154	0.342	0.14	0.354	0.106	0.342	0.086	0.356	0.118
329	0.154	0.006	0.178	0.002	0.088	0.006	0.092	0.004	0.088	0.008	0.094	0
529	0.348	0.612	0.33	0.582	0.174	0.172	0.188	0.16	0.174	0.214	0.22	0.19
225	0.216	0.018	0.206	0.002	0.146	0.008	0.152	0.012	0.146	0.012	0.186	0.014
601	0.06	0	0.052	0	0.038	0	0.02	0	0.038	0	0.02	0
93	0.504	0.284	0.472	0.302	0.258	0.016	0.266	0.024	0.258	0.016	0.292	0.03
45	0.214	0.058	0.238	0.074	0.19	0.016	0.21	0.012	0.19	0.008	0.218	0.004
709	0.038	0.082	0.01	0.056	0.03	0.032	0.024	0.038	0.03	0.046	0.026	0.032
177	0.162	0.07	0.132	0.056	0.092	0.016	0.08	0.034	0.092	0.014	0.068	0.018
1109	0.094	0.014	0.096	0.02	0.054	0.004	0.064	0.006	0.054	0.006	0.046	0.006
149	0.848	0.418	0.836	0.408	0.596	0.028	0.516	0.02	0.596	0.024	0.568	0.032
641	0.272	0.038	0.356	0.096	0.284	0.042	0.262	0.048	0.284	0.046	0.292	0.024
1077	0.372	0.128	0.366	0.122	0.184	0.022	0.208	0.026	0.184	0.032	0.172	0.028
621	0.246	0.018	0.232	0.02	0.126	0.092	0.128	0.056	0.126	0.096	0.15	0.056
833	0.076	0.028	0.11	0.042	0.05	0.012	0.046	0.024	0.05	0.01	0.042	0
245	0.098	0.028	0.122	0.038	0.098	0.112	0.114	0.1	0.098	0.108	0.076	0.064
689	0.36	0.868	0.274	0.678	0.306	0.316	0.268	0.296	0.306	0.314	0.306	0.328
301	0.608	0.502	0.602	0.534	0.68	0.752	0.742	0.706	0.68	0.64	0.752	0.658
101	0.296	0.194	0.278	0.136	0.342	0.214	0.338	0.184	0.342	0.118	0.33	0.182
321	0.194	0.062	0.2	0.056	0.1	0.024	0.09	0.018	0.1	0.04	0.104	0.01
909	0.266	0.05	0.272	0.126	0.21	0.01	0.206	0.006	0.21	0.024	0.214	0.012
865	0.488	0.1	0.494	0.112	0.368	0.04	0.358	0.056	0.368	0.05	0.374	0.018
725	0.29	0.036	0.274	0.074	0.162	0.006	0.146	0.01	0.162	0	0.148	0.016
193	0.51	0.094	0.514	0.094	0.262	0.01	0.274	0.044	0.262	0.024	0.24	0.018
161	0.532	0.268	0.578	0.256	0.622	0.358	0.636	0.354	0.622	0.39	0.65	0.474
585	0.622	0.436	0.644	0.354	0.388	0.166	0.398	0.168	0.388	0.198	0.432	0.248
1345	0.054	0.002	0.038	0	0.018	0	0.012	0	0.018	0	0.024	0.002
657	0.608	0.248	0.564	0.38	0.346	0.134	0.324	0.112	0.346	0.146	0.322	0.1
1389	0.724	0.522	0.722	0.476	0.69	0.614	0.718	0.664	0.69	0.508	0.69	0.578
917	0.536	0.546	0.53	0.386	0.456	0.312	0.468	0.21	0.456	0.284	0.518	0.28
453	0.484	0.11	0.474	0.11	0.346	0	0.378	0.002	0.346	0.012	0.344	0.002
1113	0.324	0.588	0.324	0.592	0.212	0.06	0.212	0.052	0.212	0.072	0.206	0.082
25	0.164	0.06	0.126	0.056	0.07	0.048	0.07	0.004	0.07	0.024	0.076	0.008
981	0.93	0.506	0.92	0.43	0.648	0.038	0.652	0.038	0.648	0.044	0.63	0.062
389	0.214	0.018	0.188	0.014	0.11	0.002	0.1	0.002	0.11	0	0.102	0.002
181	0.878	0.584	0.902	0.588	0.748	0.15	0.746	0.148	0.748	0.12	0.744	0.126
41	0.004	0	0.006	0	0.006	0	0.004	0	0.006	0	0.008	0.002
449	0.152	0.006	0.158	0.01	0.13	0.006	0.138	0.004	0.13	0	0.114	0.002
133	0.346	0.296	0.36	0.442	0.508	0.27	0.494	0.34	0.508	0.296	0.5	0.27
105	0.862	0.822	0.88	0.86	0.82	0.208	0.826	0.142	0.82	0.23	0.836	0.242
697	0.02	0	0.018	0.002	0.014	0.004	0.018	0.002	0.014	0.008	0.018	0
333	0.354	0.298	0.324	0.322	0.448	0.158	0.486	0.1	0.448	0.132	0.468	0.106
341	0.05	0.002	0.054	0	0.028	0	0.02	0	0.028	0	0.022	0
825	0.196	0.014	0.182	0.006	0.098	0.012	0.114	0.018	0.098	0.014	0.098	0.006
29	0.242	0.028	0.26	0.02	0.114	0	0.098	0.012	0.114	0.006	0.15	0.012
81	0.444	0.162	0.488	0.132	0.282	0.046	0.242	0.086	0.282	0.044	0.246	0.034
953	0.818	0.314	0.782	0.276	0.632	0.182	0.65	0.098	0.632	0.158	0.642	0.112
353	0.676	0.268	0.71	0.31	0.434	0.078	0.444	0.178	0.434	0.112	0.41	0.08
