"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
1425	0.024	0.002	0.018	0	0.024	0.006	0.024	0.002	0.024	0.006	0.012	0.004
445	0.078	0.03	0.07	0.004	0.044	0.006	0.036	0.006	0.026	0.012	0.05	0.004
325	0.388	0.24	0.432	0.332	0.418	0.068	0.472	0.048	0.446	0.078	0.426	0.066
273	0.124	0.266	0.088	0.264	0.112	0.04	0.126	0.08	0.132	0.086	0.072	0.104
757	0.37	0.154	0.348	0.156	0.376	0.048	0.404	0.08	0.372	0.052	0.376	0.074
409	0.074	0.004	0.07	0.008	0.042	0	0.054	0.002	0.028	0.004	0.076	0.002
1	0.058	0	0.046	0.006	0.036	0	0.036	0.006	0.04	0.006	0.03	0.004
589	0.128	0.008	0.148	0.014	0.104	0.002	0.064	0	0.082	0	0.066	0
825	0.346	0.184	0.316	0.084	0.3	0.02	0.296	0.008	0.308	0.022	0.304	0.024
49	0.074	0.024	0.05	0.024	0.068	0.05	0.07	0.052	0.08	0.064	0.084	0.102
41	0.01	0	0.01	0	0.006	0	0.006	0	0.012	0	0.012	0
733	0.004	0	0.02	0.014	0.008	0.006	0.012	0	0.008	0	0.008	0
897	0.764	0.37	0.77	0.334	0.488	0.094	0.506	0.084	0.554	0.102	0.468	0.1
1109	0.372	0.016	0.356	0.04	0.244	0.002	0.232	0.006	0.192	0.002	0.222	0
1697	0.154	0.062	0.178	0.082	0.16	0.054	0.16	0.042	0.164	0.05	0.156	0.058
233	0.17	0.174	0.176	0.132	0.212	0.186	0.176	0.112	0.18	0.106	0.194	0.16
1013	0.082	0.058	0.086	0.048	0.032	0.008	0.052	0	0.038	0.006	0.046	0.018
33	0.05	0.002	0.052	0	0.03	0.002	0.026	0.002	0.026	0	0.028	0.002
369	0.04	0.016	0.03	0.01	0.082	0.004	0.078	0.01	0.082	0.014	0.08	0.01
137	0.262	0.068	0.244	0.08	0.18	0.01	0.17	0.008	0.156	0.014	0.15	0.018
833	0.136	0.022	0.15	0.016	0.072	0.006	0.064	0	0.076	0.004	0.068	0.006
609	0.218	0.016	0.202	0.008	0.162	0.012	0.13	0	0.176	0.018	0.15	0.004
1081	0.206	0.012	0.184	0.012	0.114	0.002	0.09	0.004	0.112	0.006	0.096	0.01
101	0.006	0.002	0.004	0	0	0	0.004	0	0.002	0	0.002	0
1701	0.794	0.372	0.8	0.256	0.766	0.398	0.7	0.382	0.718	0.53	0.704	0.506
1829	0.244	0.01	0.202	0.022	0.116	0.022	0.102	0.002	0.12	0.014	0.102	0.008
797	0.166	0.006	0.136	0.006	0.096	0.002	0.07	0	0.094	0.006	0.104	0.002
353	0.084	0.006	0.09	0.024	0.078	0.004	0.102	0.016	0.082	0.02	0.082	0.002
1025	0.03	0.002	0.036	0.008	0.03	0.004	0.016	0.004	0.032	0	0.044	0.002
1293	0.04	0.002	0.038	0.006	0.054	0.002	0.024	0.002	0.022	0.002	0.038	0
85	0.01	0.006	0.018	0.008	0.018	0.002	0.028	0.002	0.01	0	0.012	0
649	0.08	0.04	0.07	0.026	0.022	0	0.03	0.004	0.03	0.002	0.038	0
793	0.034	0.002	0.028	0.014	0.026	0	0.014	0	0.008	0.002	0.014	0
1381	0.526	0.388	0.512	0.292	0.35	0.134	0.352	0.158	0.364	0.178	0.34	0.176
313	0.062	0.07	0.064	0.022	0.064	0.002	0.068	0.006	0.066	0.002	0.068	0.002
241	0.012	0.038	0.008	0.016	0.016	0.006	0.004	0.002	0.012	0.004	0.006	0.006
309	0.022	0	0.024	0	0.014	0.002	0.006	0	0.01	0	0.02	0.002
617	0.178	0.16	0.182	0.122	0.096	0.03	0.086	0.006	0.102	0.006	0.08	0.01
1597	0.134	0.152	0.104	0.102	0.084	0.066	0.058	0.048	0.068	0.07	0.06	0.068
293	0.022	0.004	0.016	0.002	0.01	0	0.012	0	0.006	0	0.016	0.002
1729	0.048	0.022	0.028	0.028	0.048	0.01	0.046	0.006	0.064	0.01	0.04	0.008
1073	0.14	0.02	0.138	0.024	0.16	0.068	0.176	0.07	0.156	0.08	0.172	0.036
25	0.038	0.026	0.032	0.018	0.064	0.036	0.05	0.022	0.05	0.034	0.058	0.038
429	0.084	0.034	0.12	0.026	0.052	0	0.042	0	0.034	0.01	0.04	0
5	0.626	0.168	0.554	0.226	0.35	0.282	0.348	0.242	0.328	0.184	0.324	0.158
881	0.01	0	0.012	0.002	0.004	0	0.008	0	0.008	0	0.01	0
677	0.024	0	0.01	0	0.008	0	0.012	0	0.006	0	0.002	0
789	0.528	0.088	0.528	0.066	0.32	0.014	0.262	0.014	0.27	0.006	0.328	0.004
1149	0.098	0.034	0.114	0.018	0.09	0.012	0.068	0.02	0.07	0.004	0.094	0.01
1089	0.12	0.008	0.14	0.012	0.044	0	0.076	0	0.046	0	0.058	0
1309	0.162	0.064	0.2	0.122	0.082	0.028	0.068	0.032	0.084	0.044	0.064	0.022
357	0.094	0.004	0.102	0.01	0.062	0	0.052	0	0.058	0	0.052	0.002
13	0.036	0.006	0.028	0.008	0.034	0.002	0.032	0.004	0.022	0.004	0.036	0.002
281	0.016	0.004	0.028	0.002	0.032	0.002	0.03	0	0.038	0	0.032	0.002
329	0.07	0.014	0.096	0.028	0.132	0.008	0.124	0.004	0.132	0.008	0.118	0.006
1361	0.306	0.068	0.338	0.166	0.402	0.106	0.368	0.124	0.374	0.136	0.392	0.17
701	0.042	0.026	0.056	0.04	0.026	0.008	0.046	0.004	0.038	0.004	0.036	0.006
169	0.162	0.01	0.108	0.004	0.164	0.016	0.132	0.004	0.124	0.016	0.122	0.016
1313	0.144	0.084	0.13	0.092	0.088	0.034	0.064	0.046	0.076	0.024	0.074	0.02
1085	0.052	0.012	0.046	0.03	0.026	0.038	0.032	0.02	0.028	0.042	0.032	0.026
1685	0.04	0.036	0.058	0.042	0.072	0.028	0.066	0.012	0.09	0.018	0.072	0.024
1533	0.142	0.004	0.112	0.01	0.152	0.004	0.144	0	0.148	0	0.11	0
1369	0.006	0	0	0	0.002	0	0	0	0.006	0	0	0
301	0.064	0.004	0.086	0.018	0.048	0	0.044	0.004	0.052	0	0.034	0
817	0.482	0.07	0.384	0.098	0.256	0.006	0.24	0.006	0.246	0.01	0.274	0.02
1393	0.044	0.004	0.044	0.004	0.026	0.002	0.028	0.006	0.006	0.002	0.006	0
389	0.594	0.17	0.664	0.158	0.456	0.114	0.404	0.064	0.424	0.084	0.386	0.066
1217	0.03	0.002	0.042	0.008	0.024	0	0.012	0.002	0.022	0.002	0.026	0.004
1401	0.052	0.004	0.044	0.004	0.04	0	0.022	0.002	0.034	0	0.018	0
1193	0.53	0.118	0.546	0.092	0.296	0.024	0.278	0.02	0.318	0.014	0.276	0.02
1185	0.418	0.132	0.388	0.146	0.244	0.01	0.22	0.032	0.25	0.018	0.208	0.02
1793	0.066	0.002	0.08	0	0.028	0	0.026	0	0.036	0.002	0.028	0
1037	0.048	0.008	0.038	0.008	0.042	0.004	0.052	0.004	0.044	0.01	0.038	0
165	0	0	0.01	0	0.006	0	0.004	0.002	0.004	0	0.002	0
1057	0.008	0	0.012	0	0.066	0.002	0.08	0.006	0.082	0.004	0.074	0.002
257	0.004	0	0.014	0	0.002	0	0.002	0	0.008	0	0	0
9	0.158	0.012	0.132	0.018	0.108	0.002	0.126	0.004	0.076	0.004	0.098	0
1413	0.238	0.024	0.234	0.034	0.13	0.008	0.1	0.004	0.124	0.002	0.144	0.01
285	0.106	0.006	0.122	0.022	0.106	0.032	0.078	0.032	0.102	0.038	0.082	0.038
949	0.036	0.002	0.022	0	0.008	0	0.018	0	0.01	0	0.022	0
321	0.348	0.022	0.348	0.058	0.194	0.01	0.194	0.006	0.188	0.014	0.18	0.004
421	0.038	0	0.026	0	0.016	0	0.006	0	0.012	0	0.014	0
81	0.268	0.066	0.292	0.118	0.216	0.08	0.204	0.06	0.24	0.096	0.232	0.094
813	0.016	0.002	0.02	0	0.01	0	0.028	0	0.02	0	0.01	0
945	0.156	0.01	0.114	0.034	0.128	0.014	0.14	0.008	0.168	0.012	0.14	0.014
377	0.03	0	0.024	0.002	0.006	0	0.018	0.002	0.016	0	0.016	0
1277	0.028	0.046	0.018	0.026	0.026	0.02	0.018	0.024	0.016	0.014	0.014	0.01
29	0.66	0.618	0.652	0.612	0.546	0.394	0.574	0.326	0.562	0.332	0.576	0.382
485	0.004	0	0.004	0	0.002	0	0	0	0	0	0.002	0
333	0.006	0.002	0.004	0	0.03	0	0.024	0	0.03	0	0.032	0
1673	0.032	0	0.034	0	0.04	0	0.034	0.004	0.044	0	0.046	0.002
1317	0.112	0.016	0.08	0.02	0.05	0.002	0.054	0	0.056	0	0.052	0
1137	0.006	0	0.002	0	0.008	0	0.004	0	0.008	0	0.01	0
145	0.15	0.08	0.152	0.052	0.098	0.042	0.09	0.036	0.11	0.028	0.134	0.032
1625	0.01	0.006	0.006	0.006	0.008	0	0.004	0	0	0	0.002	0.004
465	0.178	0.008	0.152	0.002	0.136	0	0.1	0	0.132	0.002	0.094	0
1777	0.156	0.014	0.15	0.008	0.098	0.002	0.082	0.002	0.134	0	0.112	0
