"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
9	0.056	0.124	0.052	0.074	0.036	0	0.026	0	0.036	0	0.026	0
1	0.006	0.09	0.018	0.058	0.002	0	0	0	0.002	0	0.002	0
41	0.002	0.028	0.002	0.03	0.002	0	0.002	0	0.002	0	0	0
49	0.006	0.096	0.01	0.208	0.016	0.006	0.018	0.034	0.016	0.008	0.01	0.01
5	0.108	0.066	0.092	0.054	0.056	0.002	0.042	0	0.056	0	0.06	0
53	0.064	0.168	0.094	0.152	0.044	0	0.038	0	0.044	0	0.052	0
61	0	0.074	0	0.064	0.002	0	0.006	0	0.002	0.002	0.006	0
69	0.204	0.11	0.13	0.116	0.146	0	0.16	0.002	0.146	0.006	0.13	0
73	0.004	0.042	0.008	0.06	0	0	0.002	0	0	0	0.006	0
125	0.112	0.096	0.124	0.128	0.05	0	0.05	0	0.05	0	0.072	0.002
177	0.066	0.104	0.056	0.106	0.062	0	0.054	0.004	0.062	0	0.052	0
25	0.012	0.028	0.01	0.046	0.014	0.002	0.004	0.002	0.014	0.002	0.008	0
113	0	0.062	0	0.048	0	0	0.002	0	0	0	0	0
45	0.024	0.018	0.026	0.024	0.02	0	0.004	0	0.02	0	0.012	0
81	0.07	0.116	0.064	0.174	0.052	0.008	0.044	0	0.052	0.002	0.062	0.004
13	0.002	0.078	0	0.038	0	0	0	0	0	0	0.004	0
201	0.004	0.05	0.004	0.026	0.004	0	0.006	0	0.004	0	0.008	0
33	0.008	0.034	0.002	0.046	0.004	0	0	0	0.004	0	0.006	0
117	0.032	0.116	0.028	0.13	0.034	0	0.024	0	0.034	0	0.018	0
21	0.014	0.032	0.03	0.038	0.016	0	0.014	0	0.016	0	0.012	0
101	0	0.03	0	0.02	0	0	0	0	0	0	0	0
173	0.002	0.076	0.006	0.058	0	0	0.006	0	0	0	0.006	0
141	0.05	0.128	0.04	0.09	0.034	0	0.038	0	0.034	0	0.032	0
129	0.006	0.042	0.022	0.058	0.008	0	0.006	0	0.008	0	0.01	0
17	0	0.054	0.002	0.042	0	0	0	0	0	0	0	0
189	0	0.05	0.01	0.03	0.004	0	0.008	0	0.004	0	0.002	0
145	0.048	0.18	0.034	0.112	0.02	0	0.016	0	0.02	0.002	0.02	0
77	0.002	0.066	0.002	0.028	0.006	0	0.004	0	0.006	0	0.01	0
149	0.068	0.1	0.076	0.09	0.046	0	0.064	0	0.046	0	0.062	0
193	0.018	0.046	0.006	0.048	0.004	0	0	0	0.004	0	0.008	0
29	0.244	0.262	0.246	0.264	0.248	0.002	0.218	0.012	0.248	0.008	0.216	0.004
197	0	0.004	0	0.026	0	0	0	0	0	0	0	0
153	0.016	0.092	0.006	0.054	0.004	0	0.002	0	0.004	0	0.004	0
185	0.02	0.05	0.022	0.07	0.004	0	0.018	0	0.004	0.002	0.016	0
205	0.002	0.034	0	0.034	0	0	0.002	0	0	0	0	0
137	0.044	0.122	0.046	0.15	0.044	0	0.024	0	0.044	0	0.012	0.002
