"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
397	0.1	0.228	0.124	0.088	0.118	0.006	0.132	0	0.118	0.004	0.114	0
333	0.042	0.068	0.044	0.048	0.086	0	0.08	0	0.086	0	0.072	0
1	0.074	0.104	0.066	0.102	0.058	0	0.072	0	0.058	0	0.05	0
129	0.042	0.03	0.022	0.056	0.02	0	0.016	0	0.02	0	0.01	0
205	0.05	0.096	0.046	0.122	0.02	0.002	0.036	0.004	0.02	0.002	0.038	0.006
353	0.008	0.088	0.014	0.022	0.002	0	0.01	0	0.002	0	0.012	0
121	0.024	0.098	0.028	0.084	0.004	0	0.004	0	0.004	0	0.008	0
277	0.014	0.1	0.018	0.084	0.012	0	0.01	0.002	0.012	0	0.01	0
89	0.024	0.048	0.008	0.068	0	0	0.016	0	0	0	0.01	0
141	0.786	0.898	0.782	0.864	0.416	0.054	0.458	0.078	0.416	0.076	0.454	0.108
249	0.478	0.232	0.49	0.162	0.282	0.002	0.304	0.004	0.282	0.004	0.316	0.01
301	0.084	0.072	0.05	0.064	0.044	0	0.04	0	0.044	0	0.04	0
381	0.008	0.06	0.006	0.034	0.004	0	0.004	0	0.004	0	0.006	0
93	0.124	0.092	0.098	0.198	0.06	0	0.068	0	0.06	0	0.06	0
177	0.052	0.128	0.062	0.132	0.072	0.004	0.068	0.004	0.072	0.004	0.08	0.006
453	0.436	0.11	0.428	0.222	0.282	0.006	0.246	0.006	0.282	0.004	0.26	0.002
61	0.002	0.084	0.016	0.088	0.002	0	0.002	0	0.002	0	0.004	0
105	0.042	0.122	0.042	0.104	0.02	0	0.018	0	0.02	0	0.02	0
389	0.148	0.072	0.132	0.048	0.076	0	0.07	0	0.076	0	0.068	0
197	0.004	0.06	0.006	0.066	0	0	0.002	0	0	0	0.006	0
37	0.078	0.162	0.046	0.154	0.066	0	0.076	0	0.066	0.002	0.06	0
365	0.006	0.122	0.006	0.126	0	0	0.008	0	0	0	0.004	0
757	0.212	0.778	0.192	0.554	0.11	0.1	0.11	0.164	0.11	0.072	0.104	0.1
233	0.06	0.216	0.046	0.114	0.038	0.002	0.018	0	0.038	0	0.04	0
97	0.014	0.118	0.012	0.104	0.012	0	0.008	0	0.012	0	0.01	0
693	0.108	0.324	0.11	0.25	0.052	0	0.058	0	0.052	0.004	0.072	0.002
153	0.006	0.04	0.004	0.044	0.006	0	0.002	0	0.006	0	0.002	0
41	0.32	0.228	0.264	0.138	0.192	0.004	0.136	0.002	0.192	0	0.164	0
293	0.014	0.084	0.022	0.064	0.01	0	0.018	0	0.01	0	0.012	0
133	0.058	0.268	0.08	0.248	0.048	0.004	0.044	0	0.048	0	0.044	0.006
349	0.008	0.04	0.01	0.09	0.014	0	0.004	0	0.014	0	0.004	0
285	0.01	0.048	0.006	0.03	0.002	0	0.002	0	0.002	0	0.006	0
161	0	0.044	0.002	0.042	0	0	0	0	0	0	0.002	0
489	0.05	0.158	0.052	0.068	0.04	0	0.03	0	0.04	0	0.032	0.002
537	0.076	0.09	0.078	0.084	0.04	0	0.03	0	0.04	0	0.04	0
269	0.066	0.036	0.044	0.062	0.024	0	0.026	0	0.024	0	0.034	0
65	0.252	0.082	0.228	0.092	0.13	0	0.154	0	0.13	0	0.136	0
377	0.012	0.06	0.006	0.044	0.002	0	0	0	0.002	0	0.004	0
229	0.37	0.218	0.358	0.172	0.178	0	0.188	0.002	0.178	0	0.188	0
173	0.014	0.058	0.002	0.114	0.008	0	0.014	0	0.008	0	0.004	0
1001	0.006	0.114	0.008	0.128	0.008	0	0.008	0	0.008	0	0.012	0.004
17	0.078	0.062	0.072	0.05	0.082	0.002	0.098	0.002	0.082	0.008	0.092	0
265	0.028	0.052	0.032	0.066	0.02	0	0.016	0	0.02	0	0.016	0
465	0.08	0.042	0.076	0.08	0.048	0	0.05	0	0.048	0	0.058	0
481	0.048	0.088	0.044	0.188	0.044	0	0.048	0	0.044	0	0.036	0
185	0.15	0.982	0.12	0.978	0.182	0.054	0.254	0.028	0.182	0.034	0.236	0.04
653	0.046	0.162	0.052	0.126	0.064	0	0.058	0.002	0.064	0.004	0.046	0.006
53	0.02	0.128	0.018	0.126	0.012	0	0.014	0	0.012	0	0.004	0
889	0.004	0.074	0.008	0.074	0.004	0	0.01	0	0.004	0	0.008	0
325	0.256	0.11	0.258	0.102	0.274	0.028	0.32	0.014	0.274	0.008	0.304	0.012
497	0.024	0.06	0.028	0.054	0.03	0	0.022	0	0.03	0	0.026	0
621	0.014	0.064	0.012	0.08	0.002	0	0.006	0	0.002	0	0.008	0
321	0.174	0.932	0.184	0.384	0.066	0.074	0.08	0.04	0.066	0.04	0.072	0.04
421	0.022	0.076	0.032	0.082	0.016	0	0.004	0	0.016	0	0.01	0
289	0.01	0.104	0.004	0.082	0.002	0	0.012	0	0.002	0	0.006	0
961	0.026	0.03	0.036	0.024	0.018	0	0.018	0	0.018	0	0.018	0
13	0.014	0.05	0.012	0.08	0.014	0	0.02	0	0.014	0	0.002	0
585	0.132	0.162	0.134	0.248	0.08	0.002	0.072	0.004	0.08	0	0.092	0
69	0.104	0.112	0.114	0.086	0.122	0	0.102	0	0.122	0	0.114	0.006
437	0.018	0.064	0.016	0.092	0.006	0	0.01	0	0.006	0	0.008	0
101	0.04	0.074	0.032	0.078	0.052	0	0.04	0	0.052	0	0.038	0
525	0.07	0.094	0.058	0.142	0.04	0.006	0.056	0.004	0.04	0.008	0.04	0.006
373	0.106	0.134	0.124	0.102	0.052	0	0.062	0	0.052	0	0.088	0
261	0.006	0.086	0.004	0.094	0.002	0	0	0	0.002	0	0.002	0
241	0.432	0.234	0.442	0.25	0.522	0.01	0.512	0.028	0.522	0.006	0.552	0.014
769	0.102	0.074	0.084	0.086	0.05	0	0.03	0	0.05	0	0.032	0
137	0.026	0.32	0.052	0.42	0.014	0.014	0.02	0.006	0.014	0.012	0.014	0.01
109	0.186	0.138	0.162	0.096	0.102	0	0.09	0	0.102	0	0.092	0.002
157	0.018	0.094	0.022	0.072	0.012	0	0.014	0	0.012	0	0.026	0.002
189	0.004	0.08	0.002	0.058	0	0	0	0	0	0	0	0
993	0.008	0.034	0.012	0.036	0.024	0	0.024	0	0.024	0	0.038	0
417	0.404	0.27	0.456	0.394	0.218	0.01	0.24	0.024	0.218	0.006	0.222	0.006
341	0.104	0.524	0.128	0.6	0.096	0.026	0.06	0.04	0.096	0.022	0.08	0.014
1049	0.008	0.142	0.004	0.106	0.002	0	0	0	0.002	0	0.002	0
281	0.014	0.086	0.022	0.094	0.012	0	0.004	0	0.012	0	0.012	0
305	0.002	0.044	0.006	0.092	0.002	0	0.002	0	0.002	0	0	0
369	0.058	0.08	0.042	0.114	0.018	0	0.032	0	0.018	0	0.026	0
193	0.026	0.166	0.016	0.194	0.012	0	0.006	0	0.012	0.004	0.018	0.002
677	0.034	0.038	0.026	0.054	0.02	0	0.014	0	0.02	0	0.014	0
125	0.166	0.084	0.122	0.084	0.064	0.002	0.094	0.002	0.064	0	0.072	0
1029	0.08	0.15	0.076	0.13	0.078	0	0.106	0	0.078	0	0.098	0
117	0.002	0.054	0.012	0.052	0.004	0	0.004	0	0.004	0	0.002	0
201	0.204	0.2	0.262	0.162	0.19	0.022	0.164	0.014	0.19	0.012	0.164	0.02
169	0.006	0.096	0.002	0.054	0.002	0	0.002	0	0.002	0	0	0
49	0.048	0.03	0.06	0.058	0.028	0	0.028	0	0.028	0	0.042	0
29	0.19	0.22	0.19	0.202	0.112	0.018	0.124	0.03	0.112	0.026	0.138	0.054
761	0.096	0.068	0.068	0.064	0.052	0.014	0.056	0.006	0.052	0.018	0.05	0.004
77	0.08	0.288	0.062	0.22	0.1	0.034	0.078	0.008	0.1	0.01	0.114	0.014
