"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
149	0.294	0.09	0.284	0.12	0.19	0.056	0.148	0.05	0.236	0.07	0.242	0.07
1033	0.476	0.316	0.512	0.342	0.524	0.298	0.542	0.37	0.558	0.764	0.582	0.738
393	0.166	0.004	0.104	0.006	0.078	0	0.048	0	0.074	0	0.06	0
213	0.254	0.07	0.242	0.124	0.378	0.01	0.362	0.032	0.096	0.032	0.084	0.054
365	0.2	0.038	0.226	0.048	0.14	0.17	0.146	0.092	0.152	0.062	0.16	0.062
329	0.08	0	0.066	0.002	0.064	0.008	0.08	0.026	0.106	0.016	0.086	0.028
1409	0.6	0.044	0.612	0.018	0.6	0.114	0.56	0.1	0.192	0.062	0.19	0.068
909	0.104	0.07	0.122	0.1	0.138	0.006	0.164	0.004	0.178	0.036	0.196	0.052
1129	0.118	0.032	0.104	0.062	0.128	0.098	0.136	0.138	0.178	0.096	0.176	0.086
1273	0.068	0.242	0.064	0.322	0.044	0.038	0.03	0.05	0.052	0.022	0.074	0.058
373	0.032	0.002	0.04	0.004	0.054	0.03	0.028	0.01	0.042	0.018	0.034	0.012
841	0.54	0.128	0.512	0.096	0.3	0.032	0.266	0.028	0.088	0.024	0.106	0.032
1753	0.296	0.194	0.276	0.208	0.382	0.1	0.354	0.038	0.462	0.066	0.456	0.052
649	0.038	0	0.062	0	0.042	0	0.018	0.002	0.036	0	0.044	0
89	0.078	0.012	0.08	0.008	0.068	0.062	0.068	0.044	0.098	0.048	0.082	0.048
233	0.036	0.016	0.028	0.016	0.078	0.012	0.098	0.02	0.012	0	0.014	0
377	0.05	0	0.068	0.002	0.062	0.008	0.068	0.008	0.066	0.006	0.07	0.006
353	0.168	0.02	0.154	0.014	0.16	0.008	0.112	0.006	0.054	0.01	0.056	0.012
1301	0.084	0.006	0.08	0.018	0.116	0.006	0.116	0.002	0.002	0	0.004	0
177	0.642	0.332	0.636	0.258	0.504	0.178	0.52	0.17	0.172	0.152	0.182	0.116
369	0.094	0.026	0.114	0.072	0.284	0.074	0.284	0.122	0.118	0.054	0.128	0.04
69	0.178	0.018	0.146	0.034	0.204	0.032	0.228	0.026	0.048	0	0.04	0
897	0.074	0.006	0.092	0.02	0.536	0.092	0.574	0.094	0.076	0.018	0.076	0.018
545	0.264	0.112	0.276	0.128	0.28	0.026	0.254	0.008	0.148	0.06	0.226	0.084
1401	0.308	0.06	0.256	0.068	0.224	0.006	0.248	0.006	0.038	0	0.034	0.002
357	0.12	0.018	0.13	0.016	0.11	0.002	0.136	0	0.07	0	0.046	0
241	0.238	0.074	0.25	0.08	0.152	0	0.168	0.006	0.092	0.006	0.106	0.01
289	0.286	0.112	0.254	0.06	0.442	0.084	0.43	0.09	0.028	0	0.032	0.002
41	0.378	0.04	0.324	0.034	0.294	0.09	0.26	0.078	0.04	0.024	0.018	0.008
917	0.308	0.062	0.3	0.098	0.176	0.012	0.146	0.008	0.206	0.008	0.176	0.002
1369	0.028	0.002	0.032	0	0.044	0.004	0.04	0.004	0.036	0	0.036	0.002
181	0.824	0.636	0.846	0.536	0.462	0.148	0.49	0.164	0.408	0.282	0.4	0.256
1789	0.716	0.134	0.708	0.21	0.366	0.04	0.43	0.026	0.138	0.016	0.086	0.036
209	0.006	0	0.002	0.004	0	0	0	0	0.002	0.002	0.002	0
445	0.706	0.35	0.628	0.218	0.392	0.476	0.444	0.408	0.348	0.134	0.328	0.156
193	0.274	0.018	0.252	0.012	0.158	0.004	0.136	0	0.094	0.008	0.088	0.004
1669	0.332	0.06	0.322	0.094	0.228	0.066	0.286	0.076	0.282	0.082	0.296	0.12
1137	0.012	0.022	0.016	0.014	0.008	0.002	0.002	0.004	0.006	0	0.014	0
25	0.28	0.11	0.326	0.186	0.252	0.228	0.292	0.214	0.282	0.168	0.318	0.242
613	0.436	0.284	0.51	0.276	0.258	0.138	0.288	0.134	0.096	0.028	0.082	0.022
1833	0.222	0.014	0.178	0.024	0.13	0.002	0.12	0.008	0	0	0.002	0
261	0.146	0.03	0.14	0.018	0.382	0.088	0.35	0.16	0.342	0.126	0.364	0.212
1225	0.036	0	0.036	0	0.026	0.002	0.036	0.004	0.04	0	0.052	0
61	0.566	0.16	0.624	0.154	0.446	0.424	0.49	0.416	0.328	0.252	0.332	0.394
457	0.352	0.084	0.44	0.094	0.518	0.636	0.534	0.692	0.606	0.682	0.602	0.722
