"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
93	0.346	0.58	0.298	0.518	0.14	0.374	0.154	0.338	0.196	0.396	0.208	0.402
45	0.036	0.064	0.014	0.032	0.002	0.01	0.004	0.008	0.414	0.464	0.496	0.562
29	0.698	0.794	0.698	0.828	0.324	0.622	0.304	0.622	0.36	0.612	0.37	0.682
61	0.248	0.184	0.334	0.28	0.08	0.03	0.078	0.03	0.554	0.598	0.612	0.716
57	0.606	0.438	0.592	0.598	0.528	0.498	0.528	0.514	0.884	0.782	0.924	0.806
13	0.27	0.32	0.268	0.206	0.224	0.17	0.18	0.264	0.226	0.204	0.186	0.24
65	0.482	0.53	0.508	0.382	0.198	0.096	0.216	0.074	0.628	0.57	0.62	0.644
25	0.904	0.86	0.89	0.766	0.708	0.838	0.746	0.86	0.676	0.538	0.654	0.62
105	0.004	0.012	0.002	0.002	0.002	0.004	0	0	0.732	0.882	0.728	0.88
121	0.56	0.08	0.596	0.096	0.51	0.222	0.514	0.18	0.756	0.666	0.776	0.582
69	0.354	0.348	0.342	0.296	0.46	0.192	0.508	0.182	0.882	0.956	0.864	0.924
41	0.434	0.254	0.378	0.278	0.228	0.052	0.182	0.058	0.292	0.172	0.254	0.232
81	0.614	0.746	0.63	0.758	0.802	0.54	0.796	0.51	0.744	0.518	0.774	0.574
249	0.532	0.468	0.504	0.408	0.784	0.496	0.754	0.59	0.354	0.478	0.328	0.416
85	0.642	0.672	0.59	0.67	0.85	0.876	0.852	0.888	0.608	0.798	0.7	0.882
125	0.142	0.174	0.138	0.116	0.084	0.03	0.08	0.022	0.046	0.04	0.038	0.018
49	0.372	0.482	0.34	0.434	0.164	0.114	0.17	0.124	0.536	0.642	0.574	0.712
137	0.416	0.154	0.344	0.17	0.172	0.042	0.208	0.04	0.49	0.18	0.444	0.206
233	0.456	0.216	0.454	0.262	0.482	0.45	0.498	0.4	0.442	0.442	0.422	0.388
261	0.426	0.54	0.448	0.486	0.276	0.176	0.296	0.16	0.182	0.144	0.2	0.174
169	0.53	0.65	0.516	0.776	0.416	0.53	0.368	0.488	0.298	0.36	0.246	0.31
181	0.13	0.184	0.092	0.134	0.056	0.03	0.032	0.04	0.262	0.33	0.302	0.366
209	0.214	0.116	0.264	0.208	0.094	0.024	0.114	0.038	0.28	0.29	0.24	0.334
