"run_ID"	"omni_mns_pvalue"	"omni_mns_stdpvalue"	"omni_mis_pvalue"	"omni_mis_stdpvalue"	"link_mns_pvalue"	"link_mns_stdpvalue"	"link_mis_pvalue"	"link_mis_stdpvalue"	"form_mns_pvalue"	"form_mns_stdpvalue"	"form_mis_pvalue"	"form_mis_stdpvalue"
29	0.4	0.654	0.538	0.742	0.136	0.35	0.198	0.438	0.198	0.372	0.24	0.442
5	0.492	0.678	0.482	0.538	0.794	0.356	0.796	0.378	0.878	0.526	0.866	0.502
41	0.82	0.612	0.672	0.632	0.816	0.306	0.772	0.258	0.46	0.372	0.438	0.386
1	0.814	0.616	0.832	0.628	0.582	0.322	0.518	0.212	0.598	0.32	0.616	0.402
13	0.092	0.09	0.11	0.158	0.056	0.014	0.07	0.02	0.052	0.012	0.074	0.036
25	0.806	0.972	0.856	0.934	0.53	0.52	0.576	0.606	0.79	0.8	0.864	0.786
57	0.858	0.954	0.844	0.95	0.824	0.902	0.822	0.914	0.874	0.508	0.896	0.602
45	0.182	0.18	0.226	0.172	0.088	0.046	0.08	0.036	0.352	0.544	0.512	0.688
9	0.798	0.498	0.808	0.49	0.77	0.436	0.756	0.502	0.83	0.462	0.84	0.638
61	0.928	0.692	0.786	0.766	0.728	0.232	0.806	0.278	0.856	0.806	0.95	0.902
65	0.866	0.682	0.888	0.858	0.548	0.414	0.556	0.416	0.55	0.498	0.546	0.576
49	0.676	0.77	0.718	0.782	0.4	0.462	0.4	0.504	0.464	0.488	0.456	0.49
121	0.748	0.564	0.69	0.506	0.836	0.804	0.846	0.788	0.754	0.852	0.81	0.87
69	0.98	0.806	0.96	0.632	0.91	0.78	0.928	0.784	0.95	0.902	0.958	0.942
125	0.556	0.546	0.508	0.596	0.538	0.474	0.478	0.408	0.262	0.306	0.216	0.32
85	0.964	0.98	0.976	0.894	0.99	0.906	0.956	0.904	0.99	0.992	0.93	0.962
93	0.592	0.902	0.516	0.856	0.318	0.56	0.246	0.542	0.356	0.604	0.34	0.516
81	0.942	0.98	0.932	0.984	0.926	0.848	0.904	0.88	0.83	0.838	0.85	0.874
6	0.796	0.95	0.86	0.948	0.726	0.758	0.772	0.778	0.804	0.904	0.794	0.82
137	0.824	0.522	0.874	0.528	0.466	0.054	0.458	0.102	0.1	0.016	0.106	0.042
105	0.182	0.364	0.172	0.258	0.112	0.234	0.068	0.156	0.744	0.872	0.768	0.894
53	0.77	0.928	0.738	0.91	0.66	0.638	0.654	0.718	0.77	0.56	0.76	0.632
113	0.932	0.942	0.95	0.974	0.828	0.85	0.812	0.91	0.734	0.526	0.706	0.438
14	0.536	0.428	0.572	0.398	0.734	0.498	0.716	0.534	0.802	0.672	0.776	0.554
37	0.642	0.564	0.664	0.562	0.402	0.41	0.424	0.422	0.478	0.256	0.466	0.254
42	0.962	0.776	0.92	0.642	0.808	0.404	0.846	0.518	0.774	0.484	0.814	0.482
21	0.61	0.508	0.632	0.322	0.368	0.456	0.46	0.506	0.348	0.42	0.442	0.53
181	0.318	0.768	0.354	0.862	0.122	0.272	0.128	0.352	0.188	0.308	0.18	0.232
141	0.942	0.928	0.932	0.914	0.938	0.992	0.934	0.986	0.964	0.918	0.96	0.93
46	0.918	0.982	0.914	0.886	0.898	0.89	0.978	0.978	0.752	0.75	0.87	0.79
177	0.81	0.884	0.754	0.88	0.682	0.776	0.624	0.73	0.796	0.922	0.798	0.926
89	0.826	0.724	0.854	0.412	0.556	0.642	0.664	0.792	0.632	0.728	0.652	0.792
17	0.754	0.862	0.842	0.918	0.664	0.832	0.74	0.864	0.782	0.532	0.668	0.342
58	0.936	0.856	0.926	0.838	0.888	0.676	0.898	0.818	0.29	0.36	0.214	0.288
77	0.388	0.43	0.316	0.274	0.496	0.286	0.49	0.152	0.096	0.012	0.092	0.01
2	0.378	0.318	0.438	0.206	0.33	0.592	0.422	0.73	0.892	0.968	0.962	0.97
129	0.54	0.684	0.574	0.616	0.284	0.36	0.244	0.354	0.354	0.286	0.378	0.368
169	0.912	0.86	0.898	0.914	0.912	0.932	0.89	0.926	0.892	0.658	0.884	0.676
233	0.972	0.87	0.97	0.812	0.854	0.576	0.868	0.63	0.706	0.68	0.716	0.698
30	0.248	0.366	0.21	0.332	0.178	0.116	0.16	0.082	0.146	0.026	0.14	0.016
273	0.998	0.998	0.988	0.992	0.772	0.758	0.8	0.89	0.876	0.786	0.886	0.864
205	0.462	0.346	0.41	0.332	0.794	0.81	0.722	0.732	0.764	0.902	0.802	0.916
117	0.352	0.462	0.41	0.498	0.236	0.268	0.258	0.322	0.448	0.644	0.492	0.628
33	0.77	0.742	0.76	0.804	0.41	0.342	0.394	0.31	0.824	0.318	0.774	0.318
73	0.302	0.39	0.192	0.266	0.152	0.072	0.09	0.048	0.1	0.072	0.076	0.04
173	0.998	0.878	0.932	0.712	0.924	0.718	0.898	0.698	0.83	0.722	0.734	0.748
217	0.786	0.898	0.71	0.86	0.57	0.446	0.528	0.394	0.486	0.54	0.442	0.426
261	0.67	0.86	0.66	0.86	0.382	0.722	0.406	0.746	0.248	0.454	0.244	0.532
101	0.298	0.398	0.272	0.466	0.356	0.538	0.416	0.484	0.51	0.24	0.494	0.224
265	0.83	0.69	0.824	0.686	0.612	0.218	0.6	0.208	0.732	0.252	0.688	0.27
249	0.89	0.996	0.788	0.934	0.956	0.664	0.868	0.73	0.558	0.73	0.712	0.774
245	0.808	0.492	0.772	0.544	0.7	0.872	0.768	0.906	0.786	0.49	0.82	0.506
185	0.658	0.954	0.75	0.92	0.42	0.54	0.486	0.574	0.438	0.254	0.492	0.294
221	0.62	0.912	0.624	0.916	0.664	0.396	0.67	0.47	0.604	0.392	0.57	0.498
209	0.384	0.334	0.352	0.378	0.148	0.118	0.178	0.096	0.172	0.12	0.156	0.074
126	0.256	0.438	0.374	0.436	0.152	0.314	0.196	0.398	0.178	0.294	0.226	0.37
122	0.652	0.954	0.762	0.966	0.346	0.644	0.468	0.724	0.404	0.606	0.506	0.67
26	0.218	0.094	0.23	0.166	0.14	0.1	0.142	0.108	0.184	0.078	0.174	0.088
50	0.714	0.444	0.724	0.482	0.456	0.138	0.542	0.164	0.53	0.484	0.598	0.482
133	0.592	0.19	0.578	0.196	0.584	0.684	0.686	0.764	0.516	0.294	0.494	0.158
94	0.95	0.858	0.976	0.872	0.858	0.91	0.882	0.93	0.77	0.628	0.706	0.582
182	0.356	0.47	0.472	0.348	0.18	0.278	0.238	0.268	0.208	0.326	0.258	0.446
